	Original ID	Gene Name in CARD	ARO	Database
2501	gi|693046141|ref|WP_032216239.1|	mdtB	3000793	sarg
2502	A7FE74	bacA	3002986	sarg
2503	gi|640737031|ref|WP_025159717.1|	SRT-3	3006853	sarg
2504	gi|1032611298|ref|WP_064238644.1|	L1 beta-lactamase	3000582	sarg
2505	YP_001116031	ceoB	3003010	sarg
2506	EF540343.1.gene2.p01	mecI	3000124	sarg
2507	gi|308119378|gb|EFO56640.1|	EC-14	3006875	sarg
2508	CAC08444	ACT-56	3006251	sarg
2509	gi|1515097|emb|CAA68909.1|	SAT-4	3002897	sarg
2510	NC_002695.1.916587.p01	emrB	3000074	sarg
2511	CAC17149	OCH-6	3002519	sarg
2512	AAV58812	vanS gene in vanB cluster	3002932	sarg
2513	ZP_01788419			sarg
2514	YP_002886367	bacA	3002986	sarg
2515	gi|1028101947|ref|WP_063857781.1|	ACT-38	3003655	sarg
2516	gi|686303798|ref|WP_031867491.1|	tet(K)	3000178	sarg
2517	gi|1016946750|ref|WP_063148083.1|	FosA2	3002804	sarg
2518	YP_698526	bacA	3002986	sarg
2519	gi|693137385|ref|WP_032279889.1|	macB	3000535	sarg
2520	gi|740519593|ref|WP_038347927.1|	adeG	3000778	sarg
2521	gi|446136270|ref|WP_000214125.1|	cmlA9	3005043	sarg
2522	AF427129.1.gene1.p01	TEM-83	3000950	sarg
2523	NC_002695.1.912777.p01	acrB	3000216	sarg
2524	gi|639241482|ref|WP_024571810.1|	aadK	3002627	sarg
2525	gi|555228426|ref|WP_023216189.1|	arnA	3002985	sarg
2526	gi|254621974|gb|ACT76129.1|	tetO	3000190	sarg
2527	JN118546.1.gene3.p01	OXA-251	3001500	sarg
2528	gi|585343877|ref|WP_024225500.1|	EC-5	3006880	sarg
2529	YP_002243220	mecA	3000617	sarg
2530	gi|1043724887|gb|ANS91860.1|	tet(L)	3000179	sarg
2531	YP_002239313	mdtG	3001329	sarg
2532	CAB50867	CMY-5	3002016	sarg
2533	gi|446053031|ref|WP_000130886.1|	Klebsiella pneumoniae KpnH	3004597	sarg
2534	gi|1004708433|gb|AMP54221.1|	Tet(X6)	3005056	sarg
2535	gi|488178080|ref|WP_002249288.1|	macA	3000533	sarg
2536	AB284167.2.gene1.p01	CTX-M-64	3001925	sarg
2537	gi|763400743|ref|WP_044257656.1|	Sed-1	3003561	sarg
2538	gi|730668970|ref|WP_034067203.1|	MexH	3000807	sarg
2539	gi|664304639|ref|WP_030834011.1|	novA	3002522	sarg
2540	ZP_03947553	vanB	3000013	sarg
2541	gi|555266741|ref|WP_023248213.1|	mdtH	3001216	sarg
2542	gi|896566378|ref|WP_049462644.1|	L1 beta-lactamase	3000582	sarg
2543	CP001918.1.gene4502.p01	evgA	3000832	sarg
2544	gi|1028110993|ref|WP_063865205.1|	CfiA10	3006906	sarg
2545	gi|499298931|ref|WP_010989881.1|	lmrP	3003969	sarg
2546	gi|1031645901|gb|ANG19887.1|	TEM-207	3001384	sarg
2547	AY605049.2.gene1.p01	VIM-11	3002281	sarg
2548	gi|835267813|ref|WP_047428207.1|	adeB	3000775	sarg
2549	ZP_04668102	tetO	3000190	sarg
2550	gi|979830739|ref|WP_059342912.1|	macB	3000535	sarg
2551	gi|693242080|ref|WP_032349961.1|	mdtM	3001214	sarg
2552	HM113562.1.gene1.p01	OXA-176	3001660	sarg
2553	EU408352.1.gene27.p01	LRA-13	3002484	sarg
2554	gi|1020140806|ref|WP_063263888.1|	FosB2	3005100	sarg
2555	gi|940838987|ref|WP_055029065.1|	TolC	3000237	sarg
2556	gi|740605298|ref|WP_038390834.1|	macA	3000533	sarg
2557	gi|851901342|ref|WP_048211771.1|	hmrM	3003953	sarg
2558	gi|1031862523|ref|WP_064180367.1|	macA	3000533	sarg
2559	gi|808680632|emb|CQR79051.1|	FosA2	3002804	sarg
2560	gi|485999818|ref|WP_001501454.1|	TolC	3000237	sarg
2561	gi|447120618|ref|WP_001197874.1|	mdtB	3000793	sarg
2562	gi|526667538|gb|AGR88940.1|	fexA	3002704	sarg
2563	gi|353572511|gb|EHC36136.1|	arnA	3002985	sarg
2564	gi|446110287|ref|WP_000188142.1|	macB	3000535	sarg
2565	gi|779938563|ref|WP_045392183.1|	TolC	3000237	sarg
2566	YP_776581	opcM	3003037	sarg
2567	AJ277414.1.gene1.p01	TEM-85	3000952	sarg
2568	NP_836133	acrB	3000216	sarg
2569	gi|918416459|ref|WP_052467635.1|	vanW gene in vanG cluster	3002965	sarg
2570	gi|1031849806|ref|WP_064172465.1|	mdtH	3001216	sarg
2571	U63835.1.gene1.p01	OXA-15	3001410	sarg
2572	JQ733571.1.gene2.p01	CMY-51	3002062	sarg
2573	NP_832233	BcI	3002877	sarg
2574	gi|446866511|ref|WP_000943767.1|	FosB	3000172	sarg
2575	gi|670466162|ref|WP_031414939.1|	vanZ gene in vanF cluster	3002963	sarg
2576	AF516719.1.gene1.p1	TEM-104	3000967	sarg
2577	gi|837878655|ref|WP_047885124.1|	QnrS2	3002791	sarg
2578	gi|447077027|ref|WP_001154283.1|	sdiA	3000826	sarg
2579	gi|686322767|ref|WP_031876626.1|	mecA	3000617	sarg
2580	gi|1031640304|gb|ANG17117.1|	TEM-207	3001384	sarg
2581	gi|760320840|ref|WP_043856858.1|	aadK	3002627	sarg
2582	gi|949723153|ref|WP_057066407.1|	mdtH	3001216	sarg
2583	gi|730437356|ref|WP_034014953.1|			sarg
2584	gi|489818582|ref|WP_003722396.1|	SFH-1	3000849	sarg
2585	gi|446783052|ref|WP_000860308.1|	arnA	3002985	sarg
2586	gi|851935911|ref|WP_048224705.1|	arnA	3002985	sarg
2587	YP_002849300	hmrM	3003953	sarg
2588	gi|758887196|ref|WP_043044983.1|	Staphylococcus aureus FosB	3004661	sarg
2589	gi|919783402|ref|WP_052896219.1|	emrB	3000074	sarg
2590	gi|912985828|ref|WP_050334115.1|	y56 beta-lactamase	3003558	sarg
2591	gi|515953458|ref|WP_017384041.1|	TolC	3000237	sarg
2592	gi|409744629|gb|EKN43141.1|	qacA	3003046	sarg
2593	gi|727210355|ref|WP_033671602.1|	Bla1	3000090	sarg
2594	gi|1008207798|ref|WP_061862621.1|	FosB2	3005100	sarg
2595	gi|446110288|ref|WP_000188143.1|	macB	3000535	sarg
2596	gi|391269153|gb|EIQ28065.1|	arnA	3002985	sarg
2597	gi|693078919|ref|WP_032241303.1|	mdtP	3003550	sarg
2598	AAL92527	tet(L)	3000179	sarg
2599	AB061794.1.gene2.p01	AAC(6')-Ia	3002545	sarg
2600	gi|752296432|ref|WP_041152457.1|	ErmB	3000375	sarg
2601	ZP_03345948	mdtH	3001216	sarg
2602	gi|817604860|ref|WP_046598079.1|	AcrF	3000502	sarg
2603	gi|447046952|ref|WP_001124208.1|	macA	3000533	sarg
2604	M29695.1.gene2.p01	AAC(6')-IIa	3002594	sarg
2605	KF203103.1.gene1.p01	OXA-329	3001517	sarg
2606	CAD11599	tet(A)	3000165	sarg
2607	gi|447077025|ref|WP_001154281.1|	sdiA	3000826	sarg
2608	gi|643605601|ref|WP_025238134.1|	mdtF	3000796	sarg
2609	gi|851982447|ref|WP_048241458.1|	FosA2	3002804	sarg
2610	gi|1032807156|gb|OAQ55554.1|	pmrA	3000822	sarg
2611	YP_691421	mdtO	3003549	sarg
2612	gi|745771838|ref|WP_039067374.1|	Escherichia coli ampC beta-lactamase	3004290	sarg
2613	ZP_03075977	arnA	3002985	sarg
2614	gi|486422571|ref|WP_001613499.1|	arnA	3002985	sarg
2615	gi|490792007|ref|WP_004654153.1|	adeB	3000775	sarg
2616	YP_002116141	TolC	3000237	sarg
2617	gi|446459705|ref|WP_000537559.1|	sul1	3000410	sarg
2618	gi|446834433|ref|WP_000911689.1|	FosB	3000172	sarg
2619	gi|922019548|ref|WP_053299973.1|	macB	3000535	sarg
2620	gi|828164785|ref|WP_047255785.1|	Klebsiella pneumoniae KpnH	3004597	sarg
2621	gi|555072574|gb|ESM16726.1|	sdiA	3000826	sarg
2622	gi|556506918|ref|WP_023351917.1|	TolC	3000237	sarg
2623	CAL44990	lnuA	3002835	sarg
2624	gi|1028875898|ref|WP_064043277.1|	mdtH	3001216	sarg
2625	gi|487375745|ref|WP_001648918.1|	sdiA	3000826	sarg
2626	EF373973.1.gene1.p01	SHV-97	3001149	sarg
2627	ZP_02775049	Escherichia coli mdfA	3001328	sarg
2628	gi|446110264|ref|WP_000188119.1|	macB	3000535	sarg
2629	YP_905232	AAC(2')-Ic	3002525	sarg
2630	gi|499230504|ref|WP_010928044.1|	adeF	3000777	sarg
2631	gi|445996305|ref|WP_000074160.1|	mdtG	3001329	sarg
2632	gi|488340170|ref|WP_002409555.1|	lsaA	3000300	sarg
2633	NP_521874	adeA	3000774	sarg
2634	gi|446657954|ref|WP_000735300.1|	TolC	3000237	sarg
2635	gi|504871867|ref|WP_015058969.1|	ANT(3'')-IIa	3004089	sarg
2636	gi|779958642|ref|WP_045406003.1|	macB	3000535	sarg
2637	gi|928854585|ref|WP_053901375.1|	mdtH	3001216	sarg
2638	AAP97133	imiH	3003094	sarg
2639	gi|730620950|ref|WP_034054922.1|	mexY	3003033	sarg
2640	gi|499222460|ref|WP_010920000.1|	CAU-1	3000855	sarg
2641	gi|917561233|ref|WP_052156623.1|			sarg
2642	AAQ62546	mel	3000616	sarg
2643	gi|1036666949|ref|WP_064720082.1|	FONA-2	3004789	sarg
2644	AF318077.1.gene1.p01	AAC(6')-Ib3	3002576	sarg
2645	ZP_03064101	TolC	3000237	sarg
2646	CAO91617			sarg
2647	gi|494752321|ref|WP_007487729.1|	ErmB	3000375	sarg
2648	gi|488340851|ref|WP_002410236.1|	lsaA	3000300	sarg
2649	AY034138.1.gene10.p01	floR	3002705	sarg
2650	gi|1002465273|ref|WP_061387297.1|	mdtH	3001216	sarg
2651	YP_001780068	bacA	3002986	sarg
2652	gi|917203192|ref|WP_051809904.1|	novA	3002522	sarg
2653	KC433553.1.gene1.p1	KPC-15	3002325	sarg
2654	FJ907381.1.gene1.p01	CTX-M-90	3001950	sarg
2655	gi|446964071|ref|WP_001041327.1|	Staphylococcus aureus norA	3004667	sarg
2656	gi|690976923|ref|WP_031951175.1|	adeG	3000778	sarg
2657	ZP_03048355	TolC	3000237	sarg
2658	gi|559234117|ref|WP_023582764.1|	TolC	3000237	sarg
2659	YP_002529744	FosB	3000172	sarg
2660	gi|1034011133|ref|WP_064484005.1|	PDC-140	3006517	sarg
2661	AJ863560.2.gene1.p01	SHV-55	3001111	sarg
2662	gi|823304523|ref|WP_047059454.1|	ACT-8	3001831	sarg
2663	AAF72359	vanS gene in vanB cluster	3002932	sarg
2664	gi|431610303|gb|ELI79602.1|	mdtA	3000792	sarg
2665	gi|950810882|ref|WP_057518322.1|	TolC	3000237	sarg
2666	CAA63057	mdtH	3001216	sarg
2667	gi|590120227|emb|CDN64284.1|	adeF	3000777	sarg
2668	BAC67134	tet(B)	3000166	sarg
2669	gi|912462288|ref|WP_050164976.1|	macA	3000533	sarg
2670	CAC41009	acrB	3000216	sarg
2671	ABO60984	L1 beta-lactamase	3000582	sarg
2672	gi|686125977|ref|WP_031770662.1|	Staphylococcus aureus FosB	3004661	sarg
2673	gi|517347347|ref|WP_018522839.1|	novA	3002522	sarg
2674	gi|550213341|gb|ERP03693.1|	mdtA	3000792	sarg
2675	gi|835352810|ref|WP_047470813.1|	EXO-1	3003564	sarg
2676	gi|1012702223|ref|WP_062814406.1|	Klebsiella pneumoniae KpnG	3004588	sarg
2677	gi|686294396|ref|WP_031862836.1|	mepA	3000026	sarg
2678	gi|489954701|ref|WP_003858008.1|	mdtH	3001216	sarg
2679	gi|446910341|ref|WP_000987597.1|	adeB	3000775	sarg
2680	gi|785564494|ref|WP_045714835.1|	macA	3000533	sarg
2681	gi|446533273|ref|WP_000610619.1|	mdtP	3003550	sarg
2682	gi|922044596|ref|WP_053320764.1|	tet(A)	3000165	sarg
2683	gi|447077020|ref|WP_001154276.1|	sdiA	3000826	sarg
2684	gi|983404582|ref|WP_060572121.1|	TolC	3000237	sarg
2685	gi|852042452|ref|WP_048266923.1|	emrB	3000074	sarg
2686	EF552405.1.gene1.p01	OXA-141	3001802	sarg
2687	gi|693171998|ref|WP_032304306.1|	mdtP	3003550	sarg
2688	gi|695688999|ref|WP_032634100.1|	cmlA9	3005043	sarg
2689	gi|762040148|ref|WP_043876036.1|	TolC	3000237	sarg
2690	gi|1016936648|ref|WP_063138543.1|	FosA2	3002804	sarg
2691	gi|916815475|ref|WP_051422531.1|	Klebsiella pneumoniae KpnH	3004597	sarg
2692	gi|920285098|ref|WP_052976036.1|	bcr-1	3003801	sarg
2693	gi|1005580705|ref|WP_061671795.1|	sul1	3000410	sarg
2694	gi|496339859|ref|WP_009049037.1|	MexD	3000801	sarg
2695	gi|696375069|ref|WP_032949617.1|	macB	3000535	sarg
2696	gi|487505941|ref|WP_001705510.1|	mdtF	3000796	sarg
2697	Q02652	otr(A)	3002891	sarg
2698	AAN73274	CTX-M-8	3001871	sarg
2699	gi|979519371|ref|WP_059338299.1|	emrB	3000074	sarg
2700	NP_630216	fusH	3003026	sarg
2701	gi|695720550|ref|WP_032648001.1|	emrA	3000027	sarg
2702	gi|810441446|ref|WP_046340811.1|	emrB	3000074	sarg
2703	YP_001605796	rosA	3003048	sarg
2704	gi|657833983|ref|WP_029550132.1|	msbA	3003950	sarg
2705	ZP_03265942	bacA	3002986	sarg
2706	gi|490056062|ref|WP_003958356.1|	mdtE	3000795	sarg
2707	AAF86692	ACC-1a	3006228	sarg
2708	gi|400388718|gb|EJP51790.1|	OpmH	3003682	sarg
2709	gi|1008917171|ref|WP_061874282.1|	macA	3000533	sarg
2710	gi|485776129|ref|WP_001399608.1|	mdtM	3001214	sarg
2711	gi|757743007|ref|WP_042966513.1|	TolC	3000237	sarg
2712	gi|490836655|ref|WP_004698731.1|	macA	3000533	sarg
2713	gi|488402405|ref|WP_002471790.1|	norA	3000391	sarg
2714	AJ249217.gene.p01	cfrA	3003441	sarg
2715	gi|1045851695|ref|WP_065538049.1|	CepA-44	3006225	sarg
2716	KC895984.1.gene2.p01	spd	3002631	sarg
2717	Y10280.1.gene1.p01	TEM-48	3000917	sarg
2718	gi|486182627|ref|WP_001538507.1|	macB	3000535	sarg
2719	gi|501166982|ref|WP_012210985.1|	tet(45)	3003196	sarg
2720	gi|491665868|ref|WP_005522583.1|	TolC	3000237	sarg
2721	gi|391322939|gb|EIQ79610.1|	bcr-1	3003801	sarg
2722	gi|488064964|ref|WP_002136361.1|	BcI	3002877	sarg
2723	gi|896017682|ref|WP_049080940.1|	adeB	3000775	sarg
2724	gi|770644238|gb|KJL29811.1|	tet(42)	3000572	sarg
2725	gi|447201627|ref|WP_001278883.1|	LRA-13	3002484	sarg
2726	gi|1006756370|ref|WP_061823690.1|	Bacillus subtilis mprF	3003324	sarg
2727	AF201826.1.gene1.p01	OXA-25	3001420	sarg
2728	gi|951257497|ref|WP_057695857.1|	macB	3000535	sarg
2729	GQ149244.1.gene1.p01	CTX-M-75	3001936	sarg
2730	gi|498118263|ref|WP_010432419.1|	sdiA	3000826	sarg
2731	AAP97131	cphA6	3003102	sarg
2732	gi|686186000|ref|WP_031802532.1|	MexH	3000807	sarg
2733	gi|910889302|ref|WP_050134246.1|	y56 beta-lactamase	3003558	sarg
2734	gi|487600024|ref|WP_001730664.1|	macB	3000535	sarg
2735	gi|654673714|ref|WP_028132670.1|	Escherichia coli ampC beta-lactamase	3004290	sarg
2736	gi|852300918|ref|WP_048334428.1|	TolC	3000237	sarg
2737	ACB17398	mdtN	3003548	sarg
2738	FN594949.1.gene25.p01	ANT(6)-Ib	3002629	sarg
2739	AAD43097	CARB-3	3002242	sarg
2740	gi|345394503|gb|EGX24263.1|			sarg
2741	AB900900.1.gene1.p01	CTX-M-137	3001994	sarg
2742	gi|501081331|ref|WP_012131930.1|	sdiA	3000826	sarg
2743	gi|488246061|ref|WP_002317269.1|	vanW gene in vanB cluster	3002964	sarg
2744	YP_001569068	msrA	3000251	sarg
2745	gi|585301397|ref|WP_024189154.1|	macA	3000533	sarg
2746	NC_010063.5774822.p01	PC1 beta-lactamase (blaZ)	3000621	sarg
2747	gi|1003765182|ref|WP_061463312.1|	lsaB	3003111	sarg
2748	gi|486137290|ref|WP_001514840.1|	mdtP	3003550	sarg
2749	gi|912970863|ref|WP_050322900.1|	y56 beta-lactamase	3003558	sarg
2750	gi|1031673166|gb|ANG32428.1|	TEM-206	3001383	sarg
2751	AB116646.1.gene1.p01	AAC(6')-Isa	3002563	sarg
2752	gi|488948382|ref|WP_002859457.1|	cmeB	3000784	sarg
2753	gi|692958302|ref|WP_032151894.1|	dfrA12	3002858	sarg
2754	gi|890840499|ref|WP_048909895.1|	MexH	3000807	sarg
2755	AB0890	TolC	3000237	sarg
2756	gi|485865280|ref|WP_001463761.1|	mdtF	3000796	sarg
2757	gi|912584599|ref|WP_050191476.1|	acrB	3000216	sarg
2758	gi|1022664304|ref|WP_063420886.1|	macB	3000535	sarg
2759	ABM73648	KLUC-2	3006928	sarg
2760	gi|959843707|ref|WP_058131000.1|	AAC(6')-IIa	3002594	sarg
2761	gi|485748931|ref|WP_001375104.1|	TolC	3000237	sarg
2762	gi|928823370|ref|WP_053883673.1|	mdtH	3001216	sarg
2763	gi|498003897|ref|WP_010318053.1|	TolC	3000237	sarg
2764	gi|1031805993|ref|WP_064139837.1|	mecI	3000124	sarg
2765	gi|647286495|ref|WP_025731577.1|	vanZ gene in vanA cluster	3002962	sarg
2766	gi|743509803|ref|WP_039027538.1|			sarg
2767	JQ029959.1.gene1.p01	SHV-142	3001184	sarg
2768	gi|754685481|ref|WP_042064477.1|	macB	3000535	sarg
2769	gi|727761884|ref|WP_033867230.1|	OprN	3000805	sarg
2770	gi|765031087|ref|WP_044596899.1|	macB	3000535	sarg
2771	gi|696408901|ref|WP_032980019.1|	TolC	3000237	sarg
2772	gi|835020474|pdb|4ZDX|A	OXA-51	3001612	sarg
2773	gi|950716651|ref|WP_057492920.1|	norA	3000391	sarg
2774	KF515536.1.gene1.p01	ACT-23	3001828	sarg
2775	gi|1028098233|ref|WP_063854778.1|	QepA4	3004379	sarg
2776	EU402393.1.gene1.p1	CTX-M-69	3001930	sarg
2777	gi|912586704|ref|WP_050191825.1|	emrB	3000074	sarg
2778	gi|659675967|ref|WP_029884665.1|	Klebsiella pneumoniae KpnG	3004588	sarg
2779	gi|895872463|ref|WP_048979698.1|	macB	3000535	sarg
2780	gi|1024367864|ref|WP_063503019.1|	emrA	3000027	sarg
2781	gi|686436876|ref|WP_031922735.1|	msrA	3000251	sarg
2782	gi|554965933|ref|WP_023209999.1|	sdiA	3000826	sarg
2783	gi|917229923|ref|WP_051836635.1|	novA	3002522	sarg
2784	gi|553795209|ref|WP_023125875.1|	OprN	3000805	sarg
2785	gi|515955949|ref|WP_017386532.1|	adeG	3000778	sarg
2786	gi|521285724|ref|WP_020449992.1|	BCL-1	3004749	sarg
2787	gi|446052987|ref|WP_000130842.1|	Klebsiella pneumoniae KpnH	3004597	sarg
2788	gi|505289665|ref|WP_015476767.1|	MexE	3000803	sarg
2789	AJ704396.1.gene1.p01	CTX-M-96	3001956	sarg
2790	gi|558088995|ref|WP_023481339.1|	hmrM	3003953	sarg
2791	gi|949714501|ref|WP_057061108.1|	MexL	3003710	sarg
2792	AAA26779	Erm(O)-lrm	3004652	sarg
2793	gi|1031791968|ref|WP_064133322.1|	Bacillus subtilis mprF	3003324	sarg
2794	gi|838699257|gb|KLW82782.1|	sdiA	3000826	sarg
2795	AF180958.1.gene1.p01	ACC-3	3001817	sarg
2796	gi|1000987514|ref|WP_061186397.1|	FosB2	3005100	sarg
2797	gi|485860032|ref|WP_001459624.1|	macB	3000535	sarg
2798	ZP_04637931	bacA	3002986	sarg
2799	gi|446114283|ref|WP_000192138.1|	arlR	3000838	sarg
2800	gi|486422185|ref|WP_001613341.1|	Staphylococcus aureus norA	3004667	sarg
2801	ACA35067	APH(3')-Ia	3002641	sarg
2802	gi|487445076|ref|WP_001690582.1|	mdtM	3001214	sarg
2803	gi|766961649|ref|WP_044860626.1|	macB	3000535	sarg
2804	gi|446726752|ref|WP_000804065.1|	tet(A)	3000165	sarg
2805	gi|896624353|ref|WP_049505786.1|	mel	3000616	sarg
2806	gi|504199703|ref|WP_014386805.1|	sul2	3000412	sarg
2807	gi|447077009|ref|WP_001154265.1|	sdiA	3000826	sarg
2808	gi|488349878|ref|WP_002419263.1|	lsaA	3000300	sarg
2809	gi|895905590|ref|WP_049005458.1|	macB	3000535	sarg
2810	AY590467.1.gene1.p1	SHV-53	3001110	sarg
2811	gi|446964029|ref|WP_001041285.1|	Staphylococcus aureus norA	3004667	sarg
2812	AF205943.1.gene7.p01	ANT(2'')-Ia	3000230	sarg
2813	gi|490202154|ref|WP_004100624.1|	macA	3000533	sarg
2814	gi|910783216|ref|WP_050088272.1|	y56 beta-lactamase	3003558	sarg
2815	gi|446399514|ref|WP_000477369.1|	EC-15	3006876	sarg
2816	gi|895861652|ref|WP_048971854.1|	TolC	3000237	sarg
2817	gi|639218559|ref|WP_024556062.1|	macB	3000535	sarg
2818	AAN60573	vanB	3000013	sarg
2819	gi|974672242|ref|WP_059256507.1|	macB	3000535	sarg
2820	gi|1015060557|emb|CZU22199.1|	mdtA	3000792	sarg
2821	ACB16010	bacA	3002986	sarg
2822	AF078527.gene.p01	cmlA5	3002695	sarg
2823	gi|510945076|ref|WP_016262787.1|	mdtP	3003550	sarg
2824	gi|1005555254|ref|WP_061653404.1|	Bacillus subtilis mprF	3003324	sarg
2825	gi|694085087|ref|WP_032429904.1|	macB	3000535	sarg
2826	ZP_04223576	Bla2	3004189	sarg
2827	CP000647.1.gene444.p01	Klebsiella pneumoniae acrA	3004041	sarg
2828	gi|487638089|ref|WP_001742585.1|	EC-14	3006875	sarg
2829	gi|1027685653|ref|WP_063623801.1|	TolC	3000237	sarg
2830	CAO82104	QnrB12	3002726	sarg
2831	EU274580.1.gene1.p1	TEM-164	3001030	sarg
2832	gi|649725665|gb|AIC64355.1|	CTX-M-3	3001866	sarg
2833	gi|836589641|ref|WP_047746885.1|	macB	3000535	sarg
2834	DQ072853.1.gene1.p01	TEM-139	3001003	sarg
2835	gi|529978959|ref|WP_020947469.1|	mdtH	3001216	sarg
2836	gi|686406301|ref|WP_031912224.1|	Staphylococcus aureus norA	3004667	sarg
2837	gi|452954160|gb|EME59564.1|	OpmH	3003682	sarg
2838	gi|1031825849|ref|WP_064152930.1|	macB	3000535	sarg
2839	ZP_04679156	mepA	3000026	sarg
2840	gi|1002798395|gb|AMN85478.1|	vanI	3003723	sarg
2841	gi|1004356300|ref|WP_061531279.1|	lsaB	3003111	sarg
2842	gi|1016088264|ref|WP_062932100.1|	macA	3000533	sarg
2843	CP001918.1.gene721.p01	FosA2	3002804	sarg
2844	ABA71359	tet(B)	3000166	sarg
2845	gi|408693353|gb|EKL38962.1|	abeM	3000753	sarg
2846	AM850908.2.gene1.p01	LEN-18	3002465	sarg
2847	gi|948061929|ref|WP_056720791.1|	MexB	3000378	sarg
2848	gi|742907943|ref|WP_039020462.1|	macB	3000535	sarg
2849	CAJ93947	bacA	3002986	sarg
2850	gi|694077651|ref|WP_032423104.1|	tet(D)	3000168	sarg
2851	AF030344.gene.p01	tet(V)	3000181	sarg
2852	ZP_03042915	mdtF	3000796	sarg
2853	gi|895949336|ref|WP_049036297.1|	macB	3000535	sarg
2854	ZP_03915077	tetM	3000186	sarg
2855	ZP_03221593	mdtG	3001329	sarg
2856	gi|486092365|ref|WP_001510083.1|	mdtB	3000793	sarg
2857	gi|741019249|ref|WP_038801254.1|	adeG	3000778	sarg
2858	gi|585377334|ref|WP_024258874.1|	EC-5	3006880	sarg
2859	gi|695758841|ref|WP_032682056.1|	FosA2	3002804	sarg
2860	NP_348076	tetB(P)	3000195	sarg
2861	gi|695748853|ref|WP_032675117.1|	sdiA	3000826	sarg
2862	gi|556477904|ref|WP_023329491.1|	mdtG	3001329	sarg
2863	JN848330.1.gene1.p01	ACT-10	3001832	sarg
2864	gi|544930333|ref|WP_021339414.1|	norA	3000391	sarg
2865	gi|485776783|ref|WP_001400161.1|	macB	3000535	sarg
2866	gi|727230589|ref|WP_033691456.1|	Bla1	3000090	sarg
2867	gi|937078671|ref|WP_054544101.1|	cphA2	3003099	sarg
2868	AAY43143	dfrA1	3002854	sarg
2869	P23895	Escherichia coli emrE	3004039	sarg
2870	gi|974688082|ref|WP_059271287.1|	macB	3000535	sarg
2871	gi|491533320|ref|WP_005390943.1|	patA	3000024	sarg
2872	gi|654673112|ref|WP_028132114.1|	macA	3000533	sarg
2873	YP_001778538	ceoA	3003009	sarg
2874	KF478993.1.gene4.p01	vanX gene in vanO cluster	3002954	sarg
2875	gi|763247854|ref|WP_044116559.1|	tet(K)	3000178	sarg
2876	EU408348.1.gene1.p01	LRA-3	3002510	sarg
2877	gi|585345742|ref|WP_024227362.1|	macB	3000535	sarg
2878	gi|491328221|ref|WP_005186183.1|	CRP	3000518	sarg
2879	AF132290.1.gene1.p01	SHV-18	3001076	sarg
2880	gi|686337860|ref|WP_031883090.1|	Staphylococcus aureus norA	3004667	sarg
2881	HQ734812.1.gene1.p01	OXA-201	3001666	sarg
2882	gi|446783059|ref|WP_000860315.1|	arnA	3002985	sarg
2883	gi|447046955|ref|WP_001124211.1|	macA	3000533	sarg
2884	BAC98411	ANT(4')-Ib	3003905	sarg
2885	gi|485767811|ref|WP_001392287.1|	sdiA	3000826	sarg
2886	gi|1031627007|gb|ANG10795.1|	TEM-1	3000873	sarg
2887	gi|545287298|ref|WP_021570298.1|	bcr-1	3003801	sarg
2888	M15332.gene.p01	ErmG	3000522	sarg
2889	gi|851923038|ref|WP_048218603.1|	TolC	3000237	sarg
2890	gi|972470198|ref|WP_059056849.1|	mdtH	3001216	sarg
2891	gi|488380213|ref|WP_002449598.1|	qacB	3003047	sarg
2892	AJ884726.1.gene1.p01	aadA14	3002614	sarg
2893	ACA23195	tetW	3000194	sarg
2894	AAV58817	vanX gene in vanB cluster	3002950	sarg
2895	gi|504289832|ref|WP_014476934.1|	FosB2	3005100	sarg
2896	gi|694065628|ref|WP_032412110.1|	Klebsiella pneumoniae KpnH	3004597	sarg
2897	P00484	catIII	3002685	sarg
2898	gi|545156500|ref|WP_021511639.1|	TolC	3000237	sarg
2899	gi|1001951140|ref|WP_061359934.1|	TolC	3000237	sarg
2900	gi|1031634856|gb|ANG14470.1|	TEM-1	3000873	sarg
2901	gi|829072143|ref|WP_047305391.1|	PDC-241	3006619	sarg
2902	gi|490306252|ref|WP_004201357.1|	macA	3000533	sarg
2903	gi|17384364|emb|CAD13188.1|	TolC	3000237	sarg
2904	gi|1028890997|ref|WP_064056009.1|	macA	3000533	sarg
2905	gi|727749040|ref|WP_033861720.1|	msrA	3000251	sarg
2906	AAU89126	aadA16	3002616	sarg
2907	gi|1028170925|ref|WP_063919386.1|	SRT-3	3006853	sarg
2908	gi|1033087216|ref|WP_064396802.1|	mdtH	3001216	sarg
2909	gi|446014342|ref|WP_000092197.1|	mdtH	3001216	sarg
2910	gi|852260313|ref|WP_048324983.1|	SRT-2	3002494	sarg
2911	gi|823300570|ref|WP_047055773.1|	TolC	3000237	sarg
2912	AAL12234	fusB	3003552	sarg
2913	gi|1028847734|ref|WP_064016697.1|	lsaB	3003111	sarg
2914	gi|919700694|ref|WP_052895314.1|	TolC	3000237	sarg
2915	AAW21254	dfrA12	3002858	sarg
2916	NC_002516.2.882885.p01	OprN	3000805	sarg
2917	ZP_04113961	bacA	3002986	sarg
2918	gi|446783057|ref|WP_000860313.1|	arnA	3002985	sarg
2919	gi|924634061|ref|WP_053533384.1|	macA	3000533	sarg
