input_sequence_id	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism
GMGC10.007_202_497.YYAR	GMGC10.95nr_block_0011	satA_Bs	streptothricin N-acetyltransferase SatA	ncbi	2021-Mar-27	NG_064662.1	abricate	abricate 1.0.1	94.43			2	522					+		99.81						STREPTOTHRICIN		
GMGC10.007_750_520.UNKNOWN	GMGC10.95nr_block_0011	aac(6')-Iq	aminoglycoside 6'-N-acetyltransferase AAC(6')-Iq	ncbi	2021-Mar-27	NG_047308.1	abricate	abricate 1.0.1	99.82			1	552					+		100.0						AMIKACIN;KANAMYCIN;TOBRAMYCIN		
GMGC10.007_810_915.UNKNOWN	GMGC10.95nr_block_0011	cpt	chloramphenicol phosphotransferase CPT	ncbi	2021-Mar-27	NG_051909.1	abricate	abricate 1.0.1	83.68			10	534					+		98.49						CHLORAMPHENICOL		
GMGC10.007_821_523.AACA-APHD	GMGC10.95nr_block_0011	aac(6')-35	aminoglycoside 6'-N-acetyltransferase AAC(6')-35	ncbi	2021-Mar-27	NG_063816.1	abricate	abricate 1.0.1	91.81			1	537					+		99.44						KANAMYCIN		
GMGC10.008_716_199.FOSB	GMGC10.95nr_block_0011	fosA-354827590	FosA family fosfomycin resistance glutathione transferase	ncbi	2021-Mar-27	NG_047883.1	abricate	abricate 1.0.1	99.27			1	407					+		99.75						FOSFOMYCIN		
GMGC10.009_409_680.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ie	aminoglycoside N-acetyltransferase AAC(2')-Ie	ncbi	2021-Mar-27	NG_050581.1	abricate	abricate 1.0.1	100.0			1	549					+		100.0						GENTAMICIN;TOBRAMCYIN		
GMGC10.009_639_090.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	80.92			1	545					+		99.82						GENTAMICIN;TOBRAMCYIN		
GMGC10.010_096_466.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	80.92			1	545					+		99.82						GENTAMICIN;TOBRAMCYIN		
GMGC10.011_592_301.AAC	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	80.37			1	545					+		99.82						GENTAMICIN;TOBRAMCYIN		
GMGC10.011_887_134.AACA-APHD	GMGC10.95nr_block_0011	aac(6')-35	aminoglycoside 6'-N-acetyltransferase AAC(6')-35	ncbi	2021-Mar-27	NG_063816.1	abricate	abricate 1.0.1	92.41			1	540					+		100.0						KANAMYCIN		
GMGC10.013_008_264.AAC	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	82.63			1	546					+		99.82						GENTAMICIN;TOBRAMCYIN		
GMGC10.013_560_544.YYAR	GMGC10.95nr_block_0011	satA_Ba	streptothricin N-acetyltransferase SatA	ncbi	2021-Mar-27	NG_064661.1	abricate	abricate 1.0.1	94.14			1	546					+		98.38						STREPTOTHRICIN		
GMGC10.013_584_186.UNKNOWN	GMGC10.95nr_block_0011	satA_Ba	streptothricin N-acetyltransferase SatA	ncbi	2021-Mar-27	NG_064661.1	abricate	abricate 1.0.1	86.18			1	549					+		98.2						STREPTOTHRICIN		
GMGC10.013_616_366.YYAR	GMGC10.95nr_block_0011	satA_Ba	streptothricin N-acetyltransferase SatA	ncbi	2021-Mar-27	NG_064661.1	abricate	abricate 1.0.1	90.79			1	554					+		98.74						STREPTOTHRICIN		
GMGC10.013_705_585.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	82.6			1	546					+		100.0						GENTAMICIN;TOBRAMCYIN		
GMGC10.014_693_864.UNKNOWN	GMGC10.95nr_block_0011	cpt	chloramphenicol phosphotransferase CPT	ncbi	2021-Mar-27	NG_051909.1	abricate	abricate 1.0.1	85.85			1	516					+		97.18						CHLORAMPHENICOL		
GMGC10.015_873_452.AAC	GMGC10.95nr_block_0011	aac(2')-Ib	aminoglycoside N-acetyltransferase AAC(2')-Ib	ncbi	2021-Mar-27	NG_047227.1	abricate	abricate 1.0.1	85.22			1	548					+		93.2						GENTAMICIN;TOBRAMCYIN		
GMGC10.016_790_795.UNKNOWN	GMGC10.95nr_block_0011	aacA56	AAC(6')-Ia family aminoglycoside 6'-N-acetyltransferase AacA56	ncbi	2021-Mar-27	NG_051492.1	abricate	abricate 1.0.1	99.82			1	552					+		100.0						AMINOGLYCOSIDE		
GMGC10.016_905_710.YYAR	GMGC10.95nr_block_0011	satA_Ba	streptothricin N-acetyltransferase SatA	ncbi	2021-Mar-27	NG_064661.1	abricate	abricate 1.0.1	92.15			1	548					+		98.74						STREPTOTHRICIN		
GMGC10.016_971_786.UNKNOWN	GMGC10.95nr_block_0011	cpt	chloramphenicol phosphotransferase CPT	ncbi	2021-Mar-27	NG_051909.1	abricate	abricate 1.0.1	81.07			13	534					+		98.12						CHLORAMPHENICOL		
GMGC10.017_221_494.AACA-APHD	GMGC10.95nr_block_0011	aac(6')-35	aminoglycoside 6'-N-acetyltransferase AAC(6')-35	ncbi	2021-Mar-27	NG_063816.1	abricate	abricate 1.0.1	94.26			1	540					+		100.0						KANAMYCIN		
GMGC10.017_478_574.AACA-APHD	GMGC10.95nr_block_0011	aac(6')-35	aminoglycoside 6'-N-acetyltransferase AAC(6')-35	ncbi	2021-Mar-27	NG_063816.1	abricate	abricate 1.0.1	92.22			1	540					+		100.0						KANAMYCIN		
GMGC10.017_550_950.YYAR	GMGC10.95nr_block_0011	satA_Ba	streptothricin N-acetyltransferase SatA	ncbi	2021-Mar-27	NG_064661.1	abricate	abricate 1.0.1	93.25			1	548					+		98.74						STREPTOTHRICIN		
GMGC10.017_560_749.UNKNOWN	GMGC10.95nr_block_0011	satA_Ba	streptothricin N-acetyltransferase SatA	ncbi	2021-Mar-27	NG_064661.1	abricate	abricate 1.0.1	91.85			1	552					+		98.38						STREPTOTHRICIN		
GMGC10.018_532_142.UNKNOWN	GMGC10.95nr_block_0011	cpt	chloramphenicol phosphotransferase CPT	ncbi	2021-Mar-27	NG_047672.1	abricate	abricate 1.0.1	100.0			1	525					+		97.77						CHLORAMPHENICOL		
GMGC10.018_798_756.UNKNOWN	GMGC10.95nr_block_0011	cpt	chloramphenicol phosphotransferase CPT	ncbi	2021-Mar-27	NG_051909.1	abricate	abricate 1.0.1	80.23			14	534					+		98.12						CHLORAMPHENICOL		
GMGC10.018_800_315.UNKNOWN	GMGC10.95nr_block_0011	vanY-32487235	VanY-like protein	ncbi	2021-Mar-27	NG_048515.1	abricate	abricate 1.0.1	81.14			5	497					+		83.42						VANCOMYCIN		
GMGC10.018_976_381.UNKNOWN	GMGC10.95nr_block_0011	cpt	chloramphenicol phosphotransferase CPT	ncbi	2021-Mar-27	NG_051909.1	abricate	abricate 1.0.1	85.25			10	531					+		98.31						CHLORAMPHENICOL		
GMGC10.019_554_702.UNKNOWN	GMGC10.95nr_block_0011	satA_Ba	streptothricin N-acetyltransferase SatA	ncbi	2021-Mar-27	NG_064661.1	abricate	abricate 1.0.1	87.82			1	549					+		98.2						STREPTOTHRICIN		
GMGC10.021_227_176.UNKNOWN	GMGC10.95nr_block_0011	aacA8	aminoglycoside 6'-N-acetyltransferase AacA8	ncbi	2021-Mar-27	NG_052107.1	abricate	abricate 1.0.1	85.58			22	555					+		96.22						AMINOGLYCOSIDE		
GMGC10.021_738_255.UNKNOWN	GMGC10.95nr_block_0011	aac(6')-33	aminoglycoside 6'-N-acetyltransferase AAC(6')-33	ncbi	2021-Mar-27	NG_047267.1	abricate	abricate 1.0.1	100.0			1	555					+		100.0						AMINOGLYCOSIDE		
GMGC10.021_751_007.UNKNOWN	GMGC10.95nr_block_0011	aac(6')-IIa	aminoglycoside N-acetyltransferase AAC(6')-IIa	ncbi	2021-Mar-27	NG_047270.1	abricate	abricate 1.0.1	89.19			1	555					+		100.0						GENTAMICIN;KANAMYCIN;TOBRAMYCIN		
GMGC10.022_067_378.UNKNOWN	GMGC10.95nr_block_0011	aac(3)-Ib	aminoglycoside N-acetyltransferase AAC(3)-Ib	ncbi	2021-Mar-27	NG_047257.1	abricate	abricate 1.0.1	100.0			67	531					+		100.0						GENTAMICIN		
GMGC10.022_078_388.AAC	GMGC10.95nr_block_0011	aac(2')-Ib	aminoglycoside N-acetyltransferase AAC(2')-Ib	ncbi	2021-Mar-27	NG_047227.1	abricate	abricate 1.0.1	80.15			16	554					+		91.67						GENTAMICIN;TOBRAMCYIN		
GMGC10.022_346_867.UNKNOWN	GMGC10.95nr_block_0011	cpt	chloramphenicol phosphotransferase CPT	ncbi	2021-Mar-27	NG_051909.1	abricate	abricate 1.0.1	88.7			1	531					+		100.0						CHLORAMPHENICOL		
GMGC10.022_454_095.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ie	aminoglycoside N-acetyltransferase AAC(2')-Ie	ncbi	2021-Mar-27	NG_050581.1	abricate	abricate 1.0.1	88.97			10	544					+		97.45						GENTAMICIN;TOBRAMCYIN		
GMGC10.022_629_076.UNKNOWN	GMGC10.95nr_block_0011	aac(6')-set_A	aminoglycoside 6'-N-acetyltransferase	ncbi	2021-Mar-27	NG_052221.1	abricate	abricate 1.0.1	100.0			1	555					+		100.0						AMINOGLYCOSIDE		
GMGC10.022_977_829.FOLA	GMGC10.95nr_block_0011	dfrA23	trimethoprim-resistant dihydrofolate reductase DfrA23	ncbi	2021-Mar-27	NG_047719.1	abricate	abricate 1.0.1	99.82			1	549					+		97.86						TRIMETHOPRIM		
GMGC10.023_419_991.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	81.44			1	555					+		100.0						GENTAMICIN;TOBRAMCYIN		
GMGC10.023_422_097.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	83.88			1	546					+		100.0						GENTAMICIN;TOBRAMCYIN		
GMGC10.023_461_106.UNKNOWN	GMGC10.95nr_block_0011	cpt	chloramphenicol phosphotransferase CPT	ncbi	2021-Mar-27	NG_051909.1	abricate	abricate 1.0.1	86.4			13	534					+		98.31						CHLORAMPHENICOL		
GMGC10.023_900_010.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	80.73			1	545					+		99.82						GENTAMICIN;TOBRAMCYIN		
GMGC10.023_905_828.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	82.57			1	545					+		99.82						GENTAMICIN;TOBRAMCYIN		
GMGC10.023_909_266.AAC	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	82.54			1	544					+		99.63						GENTAMICIN;TOBRAMCYIN		
GMGC10.023_938_533.AAC	GMGC10.95nr_block_0011	aac(2')-Ib	aminoglycoside N-acetyltransferase AAC(2')-Ib	ncbi	2021-Mar-27	NG_047227.1	abricate	abricate 1.0.1	80.41			1	531					+		90.31						GENTAMICIN;TOBRAMCYIN		
GMGC10.023_959_630.AAC	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	82.39			1	545					+		99.82						GENTAMICIN;TOBRAMCYIN		
GMGC10.023_983_105.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	81.47			1	545					+		99.82						GENTAMICIN;TOBRAMCYIN		
GMGC10.023_987_992.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	81.69			1	546					+		100.0						GENTAMICIN;TOBRAMCYIN		
GMGC10.024_005_984.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	82.78			1	545					+		99.63						GENTAMICIN;TOBRAMCYIN		
GMGC10.024_118_554.AAC	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	81.32			1	546					+		100.0						GENTAMICIN;TOBRAMCYIN		
GMGC10.024_135_309.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	81.1			1	545					+		99.82						GENTAMICIN;TOBRAMCYIN		
GMGC10.024_166_845.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	80.67			4	536					+		97.62						GENTAMICIN;TOBRAMCYIN		
GMGC10.024_172_659.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	81.8			1	533					+		97.62						GENTAMICIN;TOBRAMCYIN		
GMGC10.024_180_939.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	81.62			4	547					+		99.63						GENTAMICIN;TOBRAMCYIN		
GMGC10.024_184_329.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	80.73			1	545					+		99.82						GENTAMICIN;TOBRAMCYIN		
GMGC10.024_746_963.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	80.04			16	546					+		97.25						GENTAMICIN;TOBRAMCYIN		
GMGC10.025_322_717.UNKNOWN	GMGC10.95nr_block_0011	cpt	chloramphenicol phosphotransferase CPT	ncbi	2021-Mar-27	NG_051909.1	abricate	abricate 1.0.1	83.14			13	534					+		98.31						CHLORAMPHENICOL		
GMGC10.025_443_474.YYAR	GMGC10.95nr_block_0011	satA_Ba	streptothricin N-acetyltransferase SatA	ncbi	2021-Mar-27	NG_064661.1	abricate	abricate 1.0.1	94.53			1	548					+		98.74						STREPTOTHRICIN		
GMGC10.025_467_012.UNKNOWN	GMGC10.95nr_block_0011	aac(6')_Entco	aminoglycoside 6'-N-acetyltransferase	ncbi	2021-Mar-27	NG_052169.1	abricate	abricate 1.0.1	80.25			1	552					+		98.92						AMINOGLYCOSIDE		
GMGC10.025_486_118.UNKNOWN	GMGC10.95nr_block_0011	aacA-ENT4	aminoglycoside 6'-N-acetyltransferase	ncbi	2021-Mar-27	NG_052162.1	abricate	abricate 1.0.1	97.24			1	543					+		100.0						AMINOGLYCOSIDE		
GMGC10.025_737_202.UNKNOWN	GMGC10.95nr_block_0011	cpt	chloramphenicol phosphotransferase CPT	ncbi	2021-Mar-27	NG_047672.1	abricate	abricate 1.0.1	86.63			1	531					+		98.88						CHLORAMPHENICOL		
GMGC10.025_740_757.UNKNOWN	GMGC10.95nr_block_0011	cpt	chloramphenicol phosphotransferase CPT	ncbi	2021-Mar-27	NG_051909.1	abricate	abricate 1.0.1	84.1			13	534					+		98.31						CHLORAMPHENICOL		
GMGC10.025_823_708.YYAR	GMGC10.95nr_block_0011	satA_Ba	streptothricin N-acetyltransferase SatA	ncbi	2021-Mar-27	NG_064661.1	abricate	abricate 1.0.1	92.75			1	552					+		98.38						STREPTOTHRICIN		
GMGC10.025_825_445.UNKNOWN	GMGC10.95nr_block_0011	satA_Ba	streptothricin N-acetyltransferase SatA	ncbi	2021-Mar-27	NG_064661.1	abricate	abricate 1.0.1	91.85			1	552					+		98.38						STREPTOTHRICIN		
GMGC10.026_144_179.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	82.56			8	546					+		98.72						GENTAMICIN;TOBRAMCYIN		
GMGC10.026_450_829.UNKNOWN	GMGC10.95nr_block_0011	satA_Ba	streptothricin N-acetyltransferase SatA	ncbi	2021-Mar-27	NG_064661.1	abricate	abricate 1.0.1	87.43			1	549					+		98.38						STREPTOTHRICIN		
GMGC10.026_797_458.UNKNOWN	GMGC10.95nr_block_0011	cpt	chloramphenicol phosphotransferase CPT	ncbi	2021-Mar-27	NG_051909.1	abricate	abricate 1.0.1	80.59			13	521					+		95.67						CHLORAMPHENICOL		
GMGC10.026_951_164.UNKNOWN	GMGC10.95nr_block_0011	aac(6')_Entco	aminoglycoside 6'-N-acetyltransferase	ncbi	2021-Mar-27	NG_052164.1	abricate	abricate 1.0.1	97.42			1	543					+		100.0						AMINOGLYCOSIDE		
GMGC10.026_993_971.UNKNOWN	GMGC10.95nr_block_0011	cpt	chloramphenicol phosphotransferase CPT	ncbi	2021-Mar-27	NG_051909.1	abricate	abricate 1.0.1	84.39			13	518					+		95.29						CHLORAMPHENICOL		
GMGC10.027_051_094.AAC	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	81.5			1	533					+		97.25						GENTAMICIN;TOBRAMCYIN		
GMGC10.027_104_077.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	80.18			1	545					+		99.82						GENTAMICIN;TOBRAMCYIN		
GMGC10.027_116_548.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	83.52			1	546					+		100.0						GENTAMICIN;TOBRAMCYIN		
GMGC10.027_134_873.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	82.72			1	544					+		99.63						GENTAMICIN;TOBRAMCYIN		
GMGC10.027_315_430.COPY	GMGC10.95nr_block_0011	blaI_of_Z	penicillinase repressor BlaI	ncbi	2021-Mar-27	NG_047499.1	abricate	abricate 1.0.1	99.06			222	540					+		83.73						BETA-LACTAM		
GMGC10.027_749_800.UNKNOWN	GMGC10.95nr_block_0011	cpt	chloramphenicol phosphotransferase CPT	ncbi	2021-Mar-27	NG_051909.1	abricate	abricate 1.0.1	83.1			11	516					+		94.73						CHLORAMPHENICOL		
GMGC10.028_789_271.UNKNOWN	GMGC10.95nr_block_0011	sta	streptothricin N-acetyltransferase STAT	ncbi	2021-Mar-27	NG_048077.1	abricate	abricate 1.0.1	81.23			1	558					+		97.89						STREPTOTHRICIN		
GMGC10.028_820_619.UNKNOWN	GMGC10.95nr_block_0011	cpt	chloramphenicol phosphotransferase CPT	ncbi	2021-Mar-27	NG_051909.1	abricate	abricate 1.0.1	80.04			31	546					+		97.18						CHLORAMPHENICOL		
GMGC10.029_159_210.UNKNOWN	GMGC10.95nr_block_0011	cpt	chloramphenicol phosphotransferase CPT	ncbi	2021-Mar-27	NG_051909.1	abricate	abricate 1.0.1	81.18			1	526					+		99.06						CHLORAMPHENICOL		
GMGC10.031_627_080.UNKNOWN	GMGC10.95nr_block_0011	vanY-32487235	VanY-like protein	ncbi	2021-Mar-27	NG_048515.1	abricate	abricate 1.0.1	83.57			5	497					+		83.42						VANCOMYCIN		
GMGC10.034_013_654.DIMT1	GMGC10.95nr_block_0011	erm(37)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(37)	ncbi	2021-Mar-27	NG_047780.1	abricate	abricate 1.0.1	99.44			1	537					+		99.44						MACROLIDE		
GMGC10.034_331_213.AAC	GMGC10.95nr_block_0011	aac(2')-Ia	aminoglycoside N-acetyltransferase AAC(2')-Ia	ncbi	2021-Mar-27	NG_047226.1	abricate	abricate 1.0.1	99.81			1	537					+		100.0						GENTAMICIN;TOBRAMCYIN		
GMGC10.034_625_822.UNKNOWN	GMGC10.95nr_block_0011	cpt	chloramphenicol phosphotransferase CPT	ncbi	2021-Mar-27	NG_051909.1	abricate	abricate 1.0.1	92.47			1	531					+		100.0						CHLORAMPHENICOL		
GMGC10.034_765_649.UNKNOWN	GMGC10.95nr_block_0011	sta	streptothricin N-acetyltransferase STAT	ncbi	2021-Mar-27	NG_048077.1	abricate	abricate 1.0.1	80.76			46	558					+		90.0						STREPTOTHRICIN		
GMGC10.035_878_249.UNKNOWN	GMGC10.95nr_block_0011	cpt	chloramphenicol phosphotransferase CPT	ncbi	2021-Mar-27	NG_051909.1	abricate	abricate 1.0.1	89.83			1	531					+		100.0						CHLORAMPHENICOL		
GMGC10.036_530_742.UNKNOWN	GMGC10.95nr_block_0011	cpt	chloramphenicol phosphotransferase CPT	ncbi	2021-Mar-27	NG_051909.1	abricate	abricate 1.0.1	82.95			1	516					+		97.18						CHLORAMPHENICOL		
GMGC10.036_905_505.UNKNOWN	GMGC10.95nr_block_0011	cpt	chloramphenicol phosphotransferase CPT	ncbi	2021-Mar-27	NG_051909.1	abricate	abricate 1.0.1	86.44			1	531					+		100.0						CHLORAMPHENICOL		
GMGC10.038_103_769.UNKNOWN	GMGC10.95nr_block_0011	cpt	chloramphenicol phosphotransferase CPT	ncbi	2021-Mar-27	NG_051909.1	abricate	abricate 1.0.1	86.44			1	531					+		100.0						CHLORAMPHENICOL		
GMGC10.038_298_832.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	82.02			1	545					+		99.82						GENTAMICIN;TOBRAMCYIN		
GMGC10.038_308_359.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	82.77			1	534					+		97.8						GENTAMICIN;TOBRAMCYIN		
GMGC10.038_326_413.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	82.27			1	546					+		99.82						GENTAMICIN;TOBRAMCYIN		
GMGC10.038_332_865.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	84.95			2	546					+		99.82						GENTAMICIN;TOBRAMCYIN		
GMGC10.038_345_493.AAC	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	80.95			1	546					+		100.0						GENTAMICIN;TOBRAMCYIN		
GMGC10.038_364_357.AAC	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	81.1			1	545					+		99.82						GENTAMICIN;TOBRAMCYIN		
GMGC10.038_390_800.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	85.35			1	546					+		100.0						GENTAMICIN;TOBRAMCYIN		
GMGC10.038_393_730.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	81.69			1	545					+		99.63						GENTAMICIN;TOBRAMCYIN		
GMGC10.038_417_994.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	81.28			1	545					+		99.82						GENTAMICIN;TOBRAMCYIN		
GMGC10.038_454_578.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	92.48			1	545					+		99.82						GENTAMICIN;TOBRAMCYIN		
GMGC10.038_675_538.UNKNOWN	GMGC10.95nr_block_0011	aac(2')-Ic	aminoglycoside N-acetyltransferase AAC(2')-Ic	ncbi	2021-Mar-27	NG_047229.1	abricate	abricate 1.0.1	82.97			1	546					+		100.0						GENTAMICIN;TOBRAMCYIN		
GMGC10.038_723_009.UNKNOWN	GMGC10.95nr_block_0011	aacA-STR-15	aminoglycoside 6'-N-acetyltransferase	ncbi	2021-Mar-27	NG_054688.1	abricate	abricate 1.0.1	83.93			109	525					+		85.28						AMINOGLYCOSIDE		
GMGC10.039_597_428.UNKNOWN	GMGC10.95nr_block_0011	cpt	chloramphenicol phosphotransferase CPT	ncbi	2021-Mar-27	NG_051909.1	abricate	abricate 1.0.1	83.43			1	531					+		100.0						CHLORAMPHENICOL		
GMGC10.041_526_753.UNKNOWN	GMGC10.95nr_block_0011	aacA-STR-15	aminoglycoside 6'-N-acetyltransferase	ncbi	2021-Mar-27	NG_054688.1	abricate	abricate 1.0.1	83.1			94	525					+		88.34						AMINOGLYCOSIDE		
GMGC10.041_528_269.UNKNOWN	GMGC10.95nr_block_0011	cpt	chloramphenicol phosphotransferase CPT	ncbi	2021-Mar-27	NG_051909.1	abricate	abricate 1.0.1	80.65			13	534					+		98.31						CHLORAMPHENICOL		
GMGC10.041_889_873.UNKNOWN	GMGC10.95nr_block_0011	vanY-32487235	VanY-like protein	ncbi	2021-Mar-27	NG_048515.1	abricate	abricate 1.0.1	85.9			5	542					+		90.86						VANCOMYCIN		
GMGC10.042_073_359.UNKNOWN	GMGC10.95nr_block_0011	aac(6')-set_A	aminoglycoside 6'-N-acetyltransferase	ncbi	2021-Mar-27	NG_052534.1	abricate	abricate 1.0.1	100.0			1	555					+		100.0						AMINOGLYCOSIDE		
