	input_sequence_id	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism	ARO	CONFERS RESISTANCE TO IMMEDIATE DRUG CLASS	OVERALL CATEGORY OF DRUG CLASS
486	GMGC10.019_970_709.MACB2	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
487	GMGC10.019_990_278.MACB2	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
488	GMGC10.011_252_367.GLNQ	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
489	GMGC10.011_252_367.GLNQ	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
490	GMGC10.023_528_036.SSUB	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
491	GMGC10.023_528_036.SSUB	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
492	GMGC10.006_703_635.UNKNOWN	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
493	GMGC10.044_792_624.LPTB	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
494	GMGC10.012_782_828.PHNC	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
495	GMGC10.012_782_828.PHNC	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
496	GMGC10.033_669_544.SKFE	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
497	GMGC10.028_243_321.LIVG	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
498	GMGC10.004_217_481.YODJ	GMGC10.wastewater.95nr.faa	vanY	vancomycin__vanY	sarg_db	2.0	vancomycin__vanY_train_msa	ARGs-OAP	2.0																		vancomycin			{'ARO:3002956', 'ARO:3002959', 'ARO:3002961', 'ARO:3002966', 'ARO:3004738', 'ARO:3002957', 'ARO:3002958', 'ARO:3002955'}	[]	[]
499	GMGC10.006_389_436.SSCG_04863	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
500	GMGC10.035_037_921.HISP	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
501	GMGC10.036_378_048.VANY	GMGC10.wastewater.95nr.faa	vanY	vancomycin__vanY	sarg_db	2.0	vancomycin__vanY_train_msa	ARGs-OAP	2.0																		vancomycin			{'ARO:3002956', 'ARO:3002959', 'ARO:3002961', 'ARO:3002966', 'ARO:3004738', 'ARO:3002957', 'ARO:3002958', 'ARO:3002955'}	[]	[]
502	GMGC10.024_818_925.LIVG	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
503	GMGC10.009_860_818.CPMA	GMGC10.wastewater.95nr.faa	aac(2')-I	aminoglycoside__aac_2___I	sarg_db	2.0	aminoglycoside__aac_2___I_train_msa	ARGs-OAP	2.0																		aminoglycoside				[]	[]
504	GMGC10.012_566_372.GLNQ	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
505	GMGC10.019_867_908.MACB	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
506	GMGC10.009_539_748.MSMK	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
507	GMGC10.028_977_711.UNKNOWN	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
508	GMGC10.028_977_711.UNKNOWN	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
509	GMGC10.028_152_693.HISP	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
510	GMGC10.028_152_693.HISP	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
511	GMGC10.015_772_631.YCBN	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
512	GMGC10.030_065_546.YODJ	GMGC10.wastewater.95nr.faa	vanY	vancomycin__vanY	sarg_db	2.0	vancomycin__vanY_train_msa	ARGs-OAP	2.0																		vancomycin			{'ARO:3002956', 'ARO:3002959', 'ARO:3002961', 'ARO:3002966', 'ARO:3004738', 'ARO:3002957', 'ARO:3002958', 'ARO:3002955'}	[]	[]
513	GMGC10.033_738_870.UNKNOWN	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
514	GMGC10.015_840_986.YADH	GMGC10.wastewater.95nr.faa	mdtO	multidrug__mdtO	sarg_db	2.0	multidrug__mdtO_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3003549'}	[]	[]
515	GMGC10.036_012_207.LIVG	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
516	GMGC10.003_024_550.HISP	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
517	GMGC10.019_687_731.RSMA	GMGC10.wastewater.95nr.faa	kasugamycin resistance protein ksgA	kasugamycin__kasugamycin_resistance_protein_ksgA	sarg_db	2.0	kasugamycin__kasugamycin_resistance_protein_ksgA_train_msa	ARGs-OAP	2.0																		kasugamycin				[]	[]
518	GMGC10.037_249_199.GLNQ	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
519	GMGC10.037_249_199.GLNQ	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
520	GMGC10.019_686_920.UNKNOWN	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
521	GMGC10.040_422_448.GLNQ	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
522	GMGC10.044_753_188.PHNK	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
523	GMGC10.002_494_453.LIVG	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
524	GMGC10.007_609_324.GLNQ	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
525	GMGC10.010_697_594.UNKNOWN	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
526	GMGC10.012_454_323.GLNQ	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
527	GMGC10.011_993_310.SKFE	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
528	GMGC10.008_396_661.GLNQ	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
529	GMGC10.008_396_661.GLNQ	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
530	GMGC10.017_554_362.GLNQ	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
531	GMGC10.017_554_362.GLNQ	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
532	GMGC10.010_697_297.GLNQ	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
533	GMGC10.010_697_297.GLNQ	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
534	GMGC10.019_974_803.UNKNOWN	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
535	GMGC10.039_723_100.GLNQ	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
536	GMGC10.039_723_100.GLNQ	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
537	GMGC10.039_722_933.SSCG_04863	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
538	GMGC10.010_845_047.BCRA	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
539	GMGC10.011_058_068.PHNC	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
540	GMGC10.002_283_806.PHNC	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
541	GMGC10.046_347_805.MDLB	GMGC10.wastewater.95nr.faa	multidrug_ABC_transporter	multidrug__multidrug_ABC_transporter	sarg_db	2.0	multidrug__multidrug_ABC_transporter_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000777', 'ARO:3003950', 'ARO:3002522'}	[]	[]
542	GMGC10.014_218_036.IAMA	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
543	GMGC10.014_218_036.IAMA	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
544	GMGC10.015_063_426.UNKNOWN	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
545	GMGC10.035_720_789.UNKNOWN	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
546	GMGC10.025_992_565.UNKNOWN	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
547	GMGC10.025_992_565.UNKNOWN	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
548	GMGC10.015_055_829.UNKNOWN	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
549	GMGC10.015_042_786.UNKNOWN	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
550	GMGC10.033_684_619.UPPP	GMGC10.wastewater.95nr.faa	bacA	bacitracin__bacA	sarg_db	2.0	bacitracin__bacA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002986'}	[]	[]
551	GMGC10.011_552_581.UNKNOWN	GMGC10.wastewater.95nr.faa	vanY	vancomycin__vanY	sarg_db	2.0	vancomycin__vanY_train_msa	ARGs-OAP	2.0																		vancomycin			{'ARO:3002956', 'ARO:3002959', 'ARO:3002961', 'ARO:3002966', 'ARO:3004738', 'ARO:3002957', 'ARO:3002958', 'ARO:3002955'}	[]	[]
552	GMGC10.034_516_949.GLNQ	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
553	GMGC10.044_595_876.GLNQ	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
554	GMGC10.016_249_960.GLNQ	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
555	GMGC10.005_719_721.GLNQ	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
556	GMGC10.005_719_721.GLNQ	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
557	GMGC10.032_964_386.ARTP	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
558	GMGC10.027_578_332.ARTP	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
559	GMGC10.032_965_077.ARTP	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
560	GMGC10.037_137_830.UNKNOWN	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
561	GMGC10.037_330_761.DACB	GMGC10.wastewater.95nr.faa	vanY	vancomycin__vanY	sarg_db	2.0	vancomycin__vanY_train_msa	ARGs-OAP	2.0																		vancomycin			{'ARO:3002956', 'ARO:3002959', 'ARO:3002961', 'ARO:3002966', 'ARO:3004738', 'ARO:3002957', 'ARO:3002958', 'ARO:3002955'}	[]	[]
562	GMGC10.033_585_422.GLNQ	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
563	GMGC10.030_589_020.ERMX	GMGC10.wastewater.95nr.faa	ermF	macrolide_lincosamide_streptogramin__ermF	sarg_db	2.0	macrolide_lincosamide_streptogramin__ermF_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000604', 'ARO:3000498'}	[]	[]
564	GMGC10.027_634_182.OMPR	GMGC10.wastewater.95nr.faa	ompR	multidrug__ompR	sarg_db	2.0	multidrug__ompR_train_msa	ARGs-OAP	2.0																		multidrug				[]	[]
565	GMGC10.013_314_046.UPPP	GMGC10.wastewater.95nr.faa	bacA	bacitracin__bacA	sarg_db	2.0	bacitracin__bacA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002986'}	[]	[]
566	GMGC10.021_731_050.UNKNOWN	GMGC10.wastewater.95nr.faa	OXA-119	beta_lactam__OXA_119	sarg_db	2.0	beta_lactam__OXA_119_train_msa	ARGs-OAP	2.0																		beta_lactam			{'ARO:3001775'}	[]	[]
567	GMGC10.019_952_027.TCYC	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
568	GMGC10.033_738_944.RSMA	GMGC10.wastewater.95nr.faa	kasugamycin resistance protein ksgA	kasugamycin__kasugamycin_resistance_protein_ksgA	sarg_db	2.0	kasugamycin__kasugamycin_resistance_protein_ksgA_train_msa	ARGs-OAP	2.0																		kasugamycin				[]	[]
569	GMGC10.039_722_514.PROV	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
570	GMGC10.030_065_777.PHNC	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
571	GMGC10.033_683_984.TCYC	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
572	GMGC10.033_683_984.TCYC	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
573	GMGC10.033_692_595.DPPF	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
574	GMGC10.033_692_595.DPPF	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
575	GMGC10.024_305_143.OPPF	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
576	GMGC10.024_305_143.OPPF	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
577	GMGC10.036_957_022.IAMA	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
578	GMGC10.036_958_261.UNKNOWN	GMGC10.wastewater.95nr.faa	vanY	vancomycin__vanY	sarg_db	2.0	vancomycin__vanY_train_msa	ARGs-OAP	2.0																		vancomycin			{'ARO:3002956', 'ARO:3002959', 'ARO:3002961', 'ARO:3002966', 'ARO:3004738', 'ARO:3002957', 'ARO:3002958', 'ARO:3002955'}	[]	[]
579	GMGC10.036_011_510.FHUC	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
580	GMGC10.044_682_409.YRBF	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
581	GMGC10.002_915_792.METN	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
582	GMGC10.002_915_792.METN	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
583	GMGC10.015_881_526.URTD	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
584	GMGC10.009_036_415.STRB	GMGC10.wastewater.95nr.faa	aph(6)-I	aminoglycoside__aph_6__I	sarg_db	2.0	aminoglycoside__aph_6__I_train_msa	ARGs-OAP	2.0																		aminoglycoside				[]	[]
