	Unnamed: 0	Original ID	Gene Name in CARD	ARO	Database
2173	2173	MEG_474|Drugs|betalactams|Class_C_betalactamases|ACT	ACT-30	3001850.0	megares
2174	2174	MEG_248|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	AAC(6')-Iak	3003199.0	megares
2175	2175	MEG_7193|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation	adeN	3000559.0	megares
2176	2176	MEG_7242|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	Tet(X4)	3004720.0	megares
2177	2177	MEG_7335|Drugs|Glycopeptides|VanA-type_resistance_protein|VAN	vanH gene in vanB cluster	3002943.0	megares
2178	2178	MEG_4162|Metals|Sodium_resistance|Sodium_resistance_protein|NHAA	NHAA	NHAA	megares
2179	2179	MEG_1817|Drugs|betalactams|Class_C_betalactamases|CMY	CMY-147	3005180.0	megares
2180	2180	MEG_6920|Drugs|betalactams|Class_A_betalactamases|TEM	TEM-113	3000976.0	megares
2181	2181	MEG_3121|Drugs|betalactams|Class_A_betalactamases|GES	GES-17	3002346.0	megares
2182	2182	MEG_2001|Drugs|betalactams|Class_C_betalactamases|CMY	CMY-142	3005195.0	megares
2183	2183	MEG_5471|Drugs|betalactams|Class_C_betalactamases|PDC	PDC-273	3006647.0	megares
2184	2184	MEG_659|Drugs|betalactams|Class_C_betalactamases|ADC	ADC-58	3004618.0	megares
2185	2185	MEG_3628|Drugs|betalactams|Class_B_betalactamases|LRA	LRA-2	3002485.0	megares
2186	2186	MEG_4305|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA	optrA	3003746.0	megares
2187	2187	MEG_1518|Drugs|betalactams|Class_A_betalactamases|CARB	CARB-11	3005559.0	megares
2188	2188	MEG_7372|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC	vanC	3000368.0	megares
2189	2189	MEG_7372|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC	vanXY gene in vanC cluster	3002966.0	megares
2190	2190	MEG_2366|Drugs|betalactams|Class_A_betalactamases|CTX	CTX-M-4	3001867.0	megares
2191	2191	MEG_4576|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-622	3005843.0	megares
2192	2192	MEG_577|Drugs|betalactams|Class_C_betalactamases|ADC	ADC-141	3006316.0	megares
2193	2193	MEG_7815|Metals|Copper_resistance|Copper_resistance_protein|YCNJ	tet(Z)	3000183.0	megares
2194	2194	MEG_734|Drugs|betalactams|Class_B_betalactamases|ANA	ANA-1	3006896.0	megares
2195	2195	MEG_4598|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-666	3005878.0	megares
2196	2196	MEG_3115|Drugs|betalactams|Class_A_betalactamases|GES	GES-11	3002340.0	megares
2197	2197	MEG_3240|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation	GYRB	GYRB	megares
2198	2198	MEG_4756|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-82	3001635.0	megares
2199	2199	MEG_5126|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-448	3003604.0	megares
2200	2200	MEG_2534|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA	dfrA17	3002860.0	megares
2201	2201	MEG_5137|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-472	3003628.0	megares
2202	2202	MEG_4702|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-733	3005938.0	megares
2203	2203	MEG_4865|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-153	3001458.0	megares
2204	2204	MEG_3223|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	GYRA	GYRA	megares
2205	2205	MEG_995|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	aadK	3002627.0	megares
2206	2206	MEG_2598|Drugs|betalactams|Class_C_betalactamases|DHA	DHA-7	3002136.0	megares
2207	2207	MEG_3543|Drugs|betalactams|Class_A_betalactamases|LEN	LEN-31	3006934.0	megares
2208	2208	MEG_4753|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-571	3005326.0	megares
2209	2209	MEG_1729|Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CLBD	clcD	3004599.0	megares
2210	2210	MEG_5502|Drugs|betalactams|Class_C_betalactamases|PDC	PDC-187	3006566.0	megares
2211	2211	MEG_422|Drugs|betalactams|Class_C_betalactamases|ACT	ACT-44	3006239.0	megares
2212	2212	MEG_6827|Drugs|betalactams|Class_A_betalactamases|TEM	TEM-206	3001383.0	megares
2213	2213	MEG_443|Drugs|betalactams|Class_C_betalactamases|ACT	ACT-68	3006263.0	megares
2214	2214	MEG_3393|Drugs|betalactams|Class_B_betalactamases|IMP	IMP-32	3002223.0	megares
2215	2215	MEG_3393|Drugs|betalactams|Class_B_betalactamases|IMP	AAC(6')-30/AAC(6')-Ib' fusion protein	3002599.0	megares
2216	2216	MEG_227|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	AAC(6')-Ib10	3002581.0	megares
2217	2217	MEG_6306|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-38	3001096.0	megares
2218	2218	MEG_2050|Metals|Copper_resistance|Copper_resistance_protein|COPC	COPC	COPC	megares
2219	2219	MEG_1451|Drugs|betalactams|Class_A_betalactamases|BLAZ	PC1 beta-lactamase (blaZ)	3000621.0	megares
2220	2220	MEG_515|Drugs|betalactams|Class_C_betalactamases|ADC	ADC-95	3006452.0	megares
2221	2221	MEG_3599|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|LMRS	Staphylococcus aureus LmrS	3004572.0	megares
2222	2222	MEG_6613|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI	sul1	3000410.0	megares
2223	2223	MEG_3602|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA	lnuA	3002835.0	megares
2224	2224	MEG_6490|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-11	3001070.0	megares
2225	2225	MEG_67|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	AAC(3)-Ia	3002528.0	megares
2226	2226	MEG_6957|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERC	pgpB	3003920.0	megares
2227	2227	MEG_131|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	AAC(6')-Ib4	3002577.0	megares
2228	2228	MEG_5806|Drugs|betalactams|Class_B_betalactamases|POM	POM-2	3006975.0	megares
2229	2229	MEG_1338|Drugs|betalactams|Class_A_betalactamases|BLAZ	PC1 beta-lactamase (blaZ)	3000621.0	megares
2230	2230	MEG_7423|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	vanH gene in vanD cluster	3002944.0	megares
2231	2231	MEG_2675|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA	Klebsiella pneumoniae KpnH	3004597.0	megares
2232	2232	MEG_3796|Drugs|betalactams|Penicillin_binding_protein|MECB	mecB	3003440.0	megares
2233	2233	MEG_5486|Drugs|betalactams|Class_C_betalactamases|PDC	PDC-97	3006850.0	megares
2234	2234	MEG_6817|Drugs|betalactams|Class_A_betalactamases|TEM	TEM-190	3001050.0	megares
2235	2235	MEG_4211|Drugs|Multi-drug_resistance|Multi-drug_MFS_efflux_pumps|NORBD	norB	3000421.0	megares
2236	2236	MEG_187|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	AAC(6')-Iaa	3002571.0	megares
2237	2237	MEG_122|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	AAC(6')-31	3002585.0	megares
2238	2238	MEG_4604|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-661	3005876.0	megares
2239	2239	MEG_1621|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	catB9	3002681.0	megares
2240	2240	MEG_2478|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZNC	opcM	3003037.0	megares
2241	2241	MEG_1548|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT	Streptococcus suis chloramphenicol acetyltransferase	3004455.0	megares
2242	2242	MEG_2235|Drugs|betalactams|Class_A_betalactamases|CTX	CTX-M-137	3001994.0	megares
2243	2243	MEG_6293|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-80	3001134.0	megares
2244	2244	MEG_948|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA27	3004682.0	megares
2245	2245	MEG_4872|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-69	3001617.0	megares
2246	2246	MEG_6081|Drugs|betalactams|Class_A_betalactamases|ROB	ROB-1	3002995.0	megares
2247	2247	MEG_4977|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-181	3001784.0	megares
2248	2248	MEG_2036|Metals|Copper_resistance|Copper_resistance_protein|COPB	ErmC	3000250.0	megares
2249	2249	MEG_3794|Drugs|betalactams|Penicillin_binding_protein|MECA	mecA	3000617.0	megares
2250	2250	MEG_356|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	AAC(6')-Ib9	3002580.0	megares
2251	2251	MEG_5440|Drugs|betalactams|Class_C_betalactamases|PDC	PDC-304	3006675.0	megares
2252	2252	MEG_1810|Drugs|betalactams|Class_C_betalactamases|CMY	CMY-122	3003130.0	megares
2253	2253	MEG_867|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA8	3002608.0	megares
2254	2254	MEG_7075|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETE	tet(D)	3000168.0	megares
2255	2255	MEG_7075|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETE	ICR-Mo	3004569.0	megares
2256	2256	MEG_7761|Drugs|betalactams|Class_B_betalactamases|VIM	VIM-7	3002277.0	megares
2257	2257	MEG_7068|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD	tet(D)	3000168.0	megares
2258	2258	MEG_691|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI	adeI	3000780.0	megares
2259	2259	MEG_1094|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6	APH(6)-Ia	3002657.0	megares
2260	2260	MEG_6334|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-102	3001151.0	megares
2261	2261	MEG_1692|Drugs|betalactams|Class_A_betalactamases|CFX	CfxA3	3003003.0	megares
2262	2262	MEG_4926|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-161	3001799.0	megares
2263	2263	MEG_7049|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB	tetB(58)	3003981.0	megares
2264	2264	MEG_6243|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-66	3001121.0	megares
2265	2265	MEG_6182|Drugs|betalactams|Class_A_betalactamases|SFC	SFC-1	3006985.0	megares
2266	2266	MEG_5348|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation	PARC	PARC	megares
2267	2267	MEG_4|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation	LUT-5	3006947.0	megares
2268	2268	MEG_6316|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-53	3001110.0	megares
2269	2269	MEG_168|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	AAC(6')-Ic	3002549.0	megares
2270	2270	MEG_1317|Drugs|betalactams|Class_A_betalactamases|BLASME	SME-1	3002379.0	megares
2271	2271	MEG_5698|Drugs|betalactams|Class_C_betalactamases|PDC	PDC-11	3005132.0	megares
2272	2272	MEG_5849|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACJ	qacJ	3007014.0	megares
2273	2273	MEG_6607|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI	sul1	3000410.0	megares
2274	2274	MEG_2903|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|FEXA	fexA	3002704.0	megares
2275	2275	MEG_3444|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|KAMB	kamB	3004102.0	megares
2276	2276	MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation	PARE	PARE	megares
2277	2277	MEG_229|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	AAC(6')-Ib10	3002581.0	megares
2278	2278	MEG_6205|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-221	3005252.0	megares
2279	2279	MEG_2180|Drugs|betalactams|Class_A_betalactamases|CTX	CTX-M-221	3005644.0	megares
2280	2280	MEG_1592|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	catI	3002683.0	megares
2281	2281	MEG_6609|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI	sul1	3000410.0	megares
2282	2282	MEG_4361|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB	oqxB	3003923.0	megares
2283	2283	MEG_3081|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADW	gadW	3003838.0	megares
2284	2284	MEG_2079|Metals|Copper_resistance|Copper_resistance_protein|COPV	vgbA	3001307.0	megares
2285	2285	MEG_5959|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB	QnrB41	3002756.0	megares
2286	2286	MEG_4920|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-145	3001804.0	megares
2287	2287	MEG_2782|Drugs|MLS|23S_rRNA_methyltransferases|ERM44	Erm(44)v	3003971.0	megares
2288	2288	MEG_6884|Drugs|betalactams|Class_A_betalactamases|TEM	TEM-80	3000947.0	megares
2289	2289	MEG_4754|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-66	3001615.0	megares
2290	2290	MEG_2251|Drugs|betalactams|Class_A_betalactamases|CTX	CTX-M-31	3001893.0	megares
2291	2291	MEG_376|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES	abeS	3000768.0	megares
2292	2292	MEG_3457|Drugs|betalactams|Class_A_betalactamases|KLUC	KLUC-2	3006928.0	megares
2293	2293	MEG_6861|Drugs|betalactams|Class_A_betalactamases|TEM	TEM-22	3000893.0	megares
2294	2294	MEG_3807|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA	mel	3000616.0	megares
2295	2295	MEG_6845|Drugs|betalactams|Class_A_betalactamases|TEM	TEM-43	3000912.0	megares
2296	2296	MEG_974|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA2	3002602.0	megares
2297	2297	MEG_4905|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-114a	3001609.0	megares
2298	2298	MEG_5678|Drugs|betalactams|Class_C_betalactamases|PDC	PDC-158	3006536.0	megares
2299	2299	MEG_1158|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC	Bifidobacterium bifidum ileS conferring resistance to mupirocin	3003730.0	megares
2300	2300	MEG_1626|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	catB2	3002675.0	megares
2301	2301	MEG_773|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA2	3002602.0	megares
2302	2302	MEG_2645|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation	dfrA14	3002859.0	megares
2303	2303	MEG_3878|Metals|Mercury_resistance|Mercury_resistance_protein|MERP	MERP	MERP	megares
2304	2304	MEG_2726|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRBSM	emrB	3000074.0	megares
2305	2305	MEG_3149|Drugs|betalactams|Class_B_betalactamases|GOB	GOB-12	3004804.0	megares
2306	2306	MEG_2259|Drugs|betalactams|Class_A_betalactamases|CTX	CTX-M-17	3001880.0	megares
2307	2307	MEG_3426|Drugs|betalactams|Class_B_betalactamases|IND	IND-2a	3002258.0	megares
2308	2308	MEG_7300|Drugs|betalactams|Class_B_betalactamases|TTU	TTU-1	3007002.0	megares
2309	2309	MEG_2476|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZNA	adeB	3000775.0	megares
2310	2310	MEG_362|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	AAC(6')-IIc	3002596.0	megares
2311	2311	MEG_1079|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	APH(3')-Ia	3002641.0	megares
2312	2312	MEG_3493|Drugs|betalactams|Class_A_betalactamases|KPC	KPC-7	3002317.0	megares
2313	2313	MEG_3168|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|GOLT	CfxA6	3003097.0	megares
2314	2314	MEG_7649|Drugs|betalactams|Class_A_betalactamases|VEB	VEB-10	3003146.0	megares
2315	2315	MEG_1793|Drugs|betalactams|Class_C_betalactamases|CMY	CMY-154	3005194.0	megares
2316	2316	MEG_133|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	AAC(6')-Isa	3002563.0	megares
2317	2317	MEG_7710|Drugs|betalactams|Class_B_betalactamases|VIM	VIM-51	3005499.0	megares
2318	2318	MEG_5216|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-136	3001765.0	megares
2319	2319	MEG_2121|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR	cpxA	3000830.0	megares
2320	2320	MEG_1082|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH4	APH(4)-Ia	3002655.0	megares
2321	2321	MEG_3929|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXR	MEXR	MEXR	megares
2322	2322	MEG_6635|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	sul1	3000410.0	megares
2323	2323	MEG_7672|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|VEXE	MexH	3000807.0	megares
2324	2324	MEG_4833|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-304	3001759.0	megares
2325	2325	MEG_3288|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB	tetA(60)	3004035.0	megares
2326	2326	MEG_2131|Drugs|betalactams|Class_A_betalactamases|CRH	CRH-1	3006865.0	megares
2327	2327	MEG_2340|Drugs|betalactams|Class_A_betalactamases|CTX	CTX-M-123	3001982.0	megares
2328	2328	MEG_7179|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	tetQ	3000191.0	megares
2329	2329	MEG_4636|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-465	3003621.0	megares
2330	2330	MEG_2533|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA	dfrA17	3002860.0	megares
2331	2331	MEG_369|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAF	Acinetobacter baumannii AbaF	3004573.0	megares
2332	2332	MEG_5992|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB	QnrB74	3002786.0	megares
2333	2333	MEG_272|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	AAC(6')-IIa	3002594.0	megares
2334	2334	MEG_4083|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MTRD	mtrD	3000811.0	megares
2335	2335	MEG_5142|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-477	3003634.0	megares
2336	2336	MEG_2409|Drugs|betalactams|Class_A_betalactamases|CTX	CTX-M-25	3001887.0	megares
2337	2337	MEG_6030|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS	QnrS9	3002798.0	megares
2338	2338	MEG_508|Drugs|betalactams|Class_C_betalactamases|ADC	ADC-102	3006282.0	megares
2339	2339	MEG_6409|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-11	3001070.0	megares
2340	2340	MEG_6594|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI	sul1	3000410.0	megares
2341	2341	MEG_6775|Drugs|betalactams|Class_A_betalactamases|TEM	TEM-138	3001002.0	megares
2342	2342	MEG_433|Drugs|betalactams|Class_C_betalactamases|ACT	ACT-41	3006236.0	megares
2343	2343	MEG_6390|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-119	3001340.0	megares
2344	2344	MEG_7716|Drugs|betalactams|Class_B_betalactamases|VIM	VIM-46	3003662.0	megares
2345	2345	MEG_4356|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB	oqxB	3003923.0	megares
2346	2346	MEG_2315|Drugs|betalactams|Class_A_betalactamases|CTX	CTX-M-74	3001935.0	megares
2347	2347	MEG_506|Drugs|betalactams|Class_C_betalactamases|ADC	ADC-148	3006322.0	megares
2348	2348	MEG_355|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	AAC(6')-IIc	3002596.0	megares
2349	2349	MEG_2287|Drugs|betalactams|Class_A_betalactamases|CTX	CTX-M-82	3001943.0	megares
2350	2350	MEG_1998|Drugs|betalactams|Class_C_betalactamases|CMY	CMY-48	3002059.0	megares
2351	2351	MEG_2052|Metals|Copper_resistance|Copper_resistance_protein|COPD	COPD	COPD	megares
2352	2352	MEG_6290|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-77	3001131.0	megares
2353	2353	MEG_2928|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR	floR	3002705.0	megares
2354	2354	MEG_4568|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-500	3005730.0	megares
2355	2355	MEG_2418|Drugs|betalactams|Class_A_betalactamases|CTX	CTX-M-17	3001880.0	megares
2356	2356	MEG_3753|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG	mdtG	3001329.0	megares
2357	2357	MEG_4915|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-132	3001653.0	megares
2358	2358	MEG_6540|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA	mecA	3000617.0	megares
2359	2359	MEG_3690|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR	MCR-3.4	3004691.0	megares
2360	2360	MEG_671|Drugs|betalactams|Class_C_betalactamases|ADC	ADC-78	3003884.0	megares
2361	2361	MEG_1813|Drugs|betalactams|Class_C_betalactamases|CMY	CMY-125	3003133.0	megares
2362	2362	MEG_181|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	AAC(6')-29b	3002584.0	megares
2363	2363	MEG_7654|Drugs|betalactams|Class_A_betalactamases|VEB	VEB-15	3006212.0	megares
2364	2364	MEG_6433|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-109	3001158.0	megares
2365	2365	MEG_4859|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-71	3001619.0	megares
2366	2366	MEG_1092|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6	APH(6)-Ic	3002659.0	megares
2367	2367	MEG_4768|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-26	3001421.0	megares
2368	2368	MEG_3291|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR	cphA5	3003101.0	megares
2369	2369	MEG_1561|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	catQ	3002687.0	megares
2370	2370	MEG_371|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|ABCA	abcA	3003942.0	megares
2371	2371	MEG_1212|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR1	bcr-1	3003801.0	megares
2372	2372	MEG_1864|Drugs|betalactams|Class_C_betalactamases|CMY	CMY-22	3002033.0	megares
2373	2373	MEG_2220|Drugs|betalactams|Class_A_betalactamases|CTX	CTX-M-37	3001899.0	megares
2374	2374	MEG_7533|Drugs|Glycopeptides|VanL-type_resistance_protein|VANTML	vanTm gene in vanL cluster	3002973.0	megares
2375	2375	MEG_3298|Drugs|betalactams|Class_A_betalactamases|IMI	IMI-14	3006178.0	megares
2376	2376	MEG_57|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	AAC(3)-VIa	3002540.0	megares
2377	2377	MEG_3691|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR	MCR-3.3	3004662.0	megares
2378	2378	MEG_6465|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-2	3001060.0	megares
2379	2379	MEG_814|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA2	3002602.0	megares
2380	2380	MEG_2930|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR	floR	3002705.0	megares
2381	2381	MEG_426|Drugs|betalactams|Class_C_betalactamases|ACT	ACT-43	3006238.0	megares
2382	2382	MEG_7648|Drugs|betalactams|Class_A_betalactamases|VEB	VEB-19	3006214.0	megares
2383	2383	MEG_6517|Drugs|betalactams|Class_B_betalactamases|SLB	SLB-1	3003556.0	megares
2384	2384	MEG_1975|Drugs|betalactams|Class_C_betalactamases|CMY	CMY-94	3002107.0	megares
2385	2385	MEG_1207|Drugs|betalactams|Class_A_betalactamases|BCL	BCL-1	3004749.0	megares
2386	2386	MEG_5177|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-21	3001416.0	megares
2387	2387	MEG_3861|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD	Pseudomonas aeruginosa soxR	3004107.0	megares
2388	2388	MEG_3447|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KDEA	Escherichia coli mdfA	3001328.0	megares
2389	2389	MEG_4377|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|OSCA	OXA-921	3006107.0	megares
2390	2390	MEG_2129|Drugs|betalactams|Class_A_betalactamases|CRH	CRH-3	3006867.0	megares
2391	2391	MEG_3406|Drugs|betalactams|Class_B_betalactamases|IND	IND-7	3002263.0	megares
2392	2392	MEG_5551|Drugs|betalactams|Class_C_betalactamases|PDC	PDC-252	3006631.0	megares
2393	2393	MEG_1296|Drugs|betalactams|Class_B_betalactamases|BLAPLA	PLA-2a	3006969.0	megares
2394	2394	MEG_2204|Drugs|betalactams|Class_A_betalactamases|CTX	CTX-M-189	3005612.0	megares
2395	2395	MEG_3770|Drugs|betalactams|Penicillin_binding_protein|MECA	mecA	3000617.0	megares
2396	2396	MEG_5100|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-425	3003148.0	megares
2397	2397	MEG_2096|Metals|Cobalt_resistance|Cobalt_transporting_ATPase|CORT	APH(6)-Ib	3002658.0	megares
2398	2398	MEG_3462|Drugs|betalactams|Class_A_betalactamases|KPC	KPC-30	3005364.0	megares
2399	2399	MEG_4364|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB	oqxB	3003923.0	megares
2400	2400	MEG_6671|Drugs|betalactams|Class_A_betalactamases|TEM	TEM-36	3000906.0	megares
2401	2401	MEG_4493|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-703	3005910.0	megares
2402	2402	MEG_2360|Drugs|betalactams|Class_A_betalactamases|CTX	CTX-M-158	3003166.0	megares
