input_sequence_id	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism
GMGC10.038_383_720.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	88.31			1	308					+		89.28						rifamycin		
GMGC10.038_388_516.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	85.84			1	332					+		96.23						rifamycin		
GMGC10.038_388_874.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	84.34			1	332					+		96.23						rifamycin		
GMGC10.038_396_238.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	83.18			1	321					+		92.17						rifamycin		
GMGC10.038_408_259.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	88.96			1	308					+		89.28						rifamycin		
GMGC10.038_417_691.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	83.13			1	332					+		96.23						rifamycin		
GMGC10.038_453_727.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	87.3			1	315					+		91.3						rifamycin		
GMGC10.038_674_417.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	85.54			1	332					+		96.23						rifamycin		
GMGC10.039_487_344.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	88.55			1	332					+		96.23						rifamycin		
GMGC10.040_102_356.YKKC	GMGC10.95nr_block_0005	ykkC	ykkC is an SMR-type protein that is a subunit of the ykkCD efflux pump	card	2021-Mar-27	AL009126:1376516-1376855	abricate	abricate 1.0.1	85.55			1	339					+		100.0						aminoglycoside;phenicol;tetracycline		
GMGC10.040_537_759.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	80.19			1	318					+		92.17						rifamycin		
GMGC10.040_554_073.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	81.02			1	332					+		96.23						rifamycin		
GMGC10.040_563_377.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	80.69			1	321					+		93.04						rifamycin		
GMGC10.040_577_672.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	80.42			1	332					+		96.23						rifamycin		
GMGC10.040_597_261.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	82.76			1	318					+		91.88						rifamycin		
GMGC10.040_608_829.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	81.45			1	318					+		92.17						rifamycin		
GMGC10.040_616_730.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	81.08			1	330					+		95.65						rifamycin		
GMGC10.040_677_934.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	80.42			1	329					+		95.36						rifamycin		
GMGC10.041_053_482.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	80.06			1	331					+		95.94						rifamycin		
GMGC10.041_606_667.EMRE	GMGC10.95nr_block_0005	Pseudomonas_aeruginosa_emrE	EmrE is a small multidrug transporter that functions as a homodimer and that couples the efflux of small polyaromatic cations from the cell with the import of protons down an electrochemical gradient. Confers resistance to tetraphenylphosphonium methyl viologen gentamicin kanamycin and neomycin.	card	2021-Mar-27	AE004091.2:5606102-5606435	abricate	abricate 1.0.1	81.45			1	318					+		95.5						aminoglycoside		
GMGC10.041_888_143.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	84.42			1	308					+		89.28						rifamycin		
GMGC10.042_051_856.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	82.24			1	321					+		93.04						rifamycin		
GMGC10.042_126_369.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	90.96			1	332					+		96.23						rifamycin		
GMGC10.042_168_433.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	81.02			1	332					+		96.23						rifamycin		
GMGC10.043_178_603.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	87.05			1	332					+		96.23						rifamycin		
GMGC10.043_571_283.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	89.31			1	318					+		92.17						rifamycin		
GMGC10.043_951_388.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	83.54			1	321					+		92.75						rifamycin		
GMGC10.044_899_486.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	81.33			1	332					+		96.23						rifamycin		
GMGC10.045_954_592.RBPA	GMGC10.95nr_block_0005	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	81.33			1	332					+		96.23						rifamycin		
GMGC10.046_413_784.RAMA	GMGC10.95nr_block_0005	ramA	RamA (resistance antibiotic multiple) is a positive regulator of AcrAB-TolC and leads to high level multidrug resistance in Klebsiella pneumoniae Salmonella enterica and Enterobacter aerugenes increasing the expression of both the mar operon as well as AcrAB. RamA also decreases OmpF expression.	card	2021-Mar-27	JQ727668:0-375	abricate	abricate 1.0.1	82.23			1	332					+		88.53						carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan		
GMGC10.002_408_595.GRAE	GMGC10.95nr_block_0006	marA	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	card	2021-Mar-27	AP009048.1:1621287-1621671	abricate	abricate 1.0.1	83.43			1	350					+		91.15						carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan		
GMGC10.004_787_181.MARA	GMGC10.95nr_block_0006	marA	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	card	2021-Mar-27	AP009048.1:1621287-1621671	abricate	abricate 1.0.1	83.43			1	350					+		91.15						carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan		
GMGC10.006_772_025.MARA	GMGC10.95nr_block_0006	marA	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	card	2021-Mar-27	AP009048.1:1621287-1621671	abricate	abricate 1.0.1	84.09			1	352					+		91.67						carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan		
GMGC10.007_395_391.MARA	GMGC10.95nr_block_0006	marA	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	card	2021-Mar-27	AP009048.1:1621287-1621671	abricate	abricate 1.0.1	84.57			1	350					+		91.15						carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan		
GMGC10.007_406_254.RBPA	GMGC10.95nr_block_0006	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	83.73			52	383					+		96.23						rifamycin		
GMGC10.009_414_984.MDTJ	GMGC10.95nr_block_0006	Klebsiella_pneumoniae_KpnE	KpnE subunit of KpnEF resembles EbrAB from E. coli. Mutation in KpnEF resulted in increased susceptibility to cefepime ceftriaxon colistin erythromycin rifampin tetracycline and streptomycin as well as enhanced sensitivity toward sodium dodecyl sulfate deoxycholate dyes benzalkonium chloride chlorhexidine and triclosan	card	2021-Mar-27	AP006725.1:2483889-2484252	abricate	abricate 1.0.1	81.01			1	316					+		87.05						aminoglycoside;cephalosporin;macrolide;peptide;rifamycin;tetracycline		
GMGC10.009_553_447.MARA	GMGC10.95nr_block_0006	marA	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	card	2021-Mar-27	AP009048.1:1621287-1621671	abricate	abricate 1.0.1	83.24			1	352					+		91.67						carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan		
GMGC10.012_462_149.UNKNOWN	GMGC10.95nr_block_0006	ramA	RamA (resistance antibiotic multiple) is a positive regulator of AcrAB-TolC and leads to high level multidrug resistance in Klebsiella pneumoniae Salmonella enterica and Enterobacter aerugenes increasing the expression of both the mar operon as well as AcrAB. RamA also decreases OmpF expression.	card	2021-Mar-27	JQ727668:0-375	abricate	abricate 1.0.1	84.27			1	375					+		100.0						carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan		
GMGC10.017_980_014.MARA	GMGC10.95nr_block_0006	marA	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	card	2021-Mar-27	AP009048.1:1621287-1621671	abricate	abricate 1.0.1	85.14			1	350					+		91.15						carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan		
GMGC10.018_351_800.MARA	GMGC10.95nr_block_0006	marA	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	card	2021-Mar-27	AP009048.1:1621287-1621671	abricate	abricate 1.0.1	84.0			1	350					+		91.15						carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan		
GMGC10.022_153_050.MARA	GMGC10.95nr_block_0006	marA	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	card	2021-Mar-27	AP009048.1:1621287-1621671	abricate	abricate 1.0.1	83.14			1	350					+		91.15						carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan		
GMGC10.023_816_937.MARA	GMGC10.95nr_block_0006	marA	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	card	2021-Mar-27	AP009048.1:1621287-1621671	abricate	abricate 1.0.1	80.5			1	323					+		84.11						carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan		
GMGC10.023_826_054.MARA	GMGC10.95nr_block_0006	marA	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	card	2021-Mar-27	AP009048.1:1621287-1621671	abricate	abricate 1.0.1	82.22			1	315					+		82.03						carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan		
GMGC10.026_916_865.RAMA	GMGC10.95nr_block_0006	ramA	RamA (resistance antibiotic multiple) is a positive regulator of AcrAB-TolC and leads to high level multidrug resistance in Klebsiella pneumoniae Salmonella enterica and Enterobacter aerugenes increasing the expression of both the mar operon as well as AcrAB. RamA also decreases OmpF expression.	card	2021-Mar-27	JQ727668:0-375	abricate	abricate 1.0.1	86.23			13	375					+		96.8						carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan		
GMGC10.027_091_653.ARR	GMGC10.95nr_block_0006	arr-1	arr-1 is a chromosome-encoded ribosyltransferase found in Mycolicibacterium smegmatis	card	2021-Mar-27	AF001493:0-432	abricate	abricate 1.0.1	82.37			1	346					+		80.09						rifamycin		
GMGC10.027_274_702.MARA	GMGC10.95nr_block_0006	marA	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	card	2021-Mar-27	AP009048.1:1621287-1621671	abricate	abricate 1.0.1	81.46			1	329					+		85.68						carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan		
GMGC10.027_825_018.MARA	GMGC10.95nr_block_0006	marA	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	card	2021-Mar-27	AP009048.1:1621287-1621671	abricate	abricate 1.0.1	87.83			1	337					+		87.76						carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan		
GMGC10.033_293_692.ARR	GMGC10.95nr_block_0006	arr-1	arr-1 is a chromosome-encoded ribosyltransferase found in Mycolicibacterium smegmatis	card	2021-Mar-27	AF001493:0-432	abricate	abricate 1.0.1	80.83			7	392					+		89.35						rifamycin		
GMGC10.034_329_361.MDTJ	GMGC10.95nr_block_0006	Klebsiella_pneumoniae_KpnE	KpnE subunit of KpnEF resembles EbrAB from E. coli. Mutation in KpnEF resulted in increased susceptibility to cefepime ceftriaxon colistin erythromycin rifampin tetracycline and streptomycin as well as enhanced sensitivity toward sodium dodecyl sulfate deoxycholate dyes benzalkonium chloride chlorhexidine and triclosan	card	2021-Mar-27	AP006725.1:2483889-2484252	abricate	abricate 1.0.1	92.56			1	363					+		100.0						aminoglycoside;cephalosporin;macrolide;peptide;rifamycin;tetracycline		
GMGC10.034_372_381.MARA	GMGC10.95nr_block_0006	marA	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	card	2021-Mar-27	AP009048.1:1621287-1621671	abricate	abricate 1.0.1	80.0			1	330					+		85.94						carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan		
GMGC10.035_227_812.UNKNOWN	GMGC10.95nr_block_0006	marA	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	card	2021-Mar-27	AP009048.1:1621287-1621671	abricate	abricate 1.0.1	86.79			1	371					+		96.61						carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan		
GMGC10.035_760_198.MARA	GMGC10.95nr_block_0006	marA	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	card	2021-Mar-27	AP009048.1:1621287-1621671	abricate	abricate 1.0.1	83.43			1	350					+		91.15						carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan		
GMGC10.036_350_611.MARA	GMGC10.95nr_block_0006	marA	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	card	2021-Mar-27	AP009048.1:1621287-1621671	abricate	abricate 1.0.1	85.44			7	377					+		96.61						carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan		
GMGC10.036_637_029.MARA	GMGC10.95nr_block_0006	marA	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	card	2021-Mar-27	AP009048.1:1621287-1621671	abricate	abricate 1.0.1	85.25			7	379					+		97.14						carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan		
GMGC10.038_883_974.AACA7	GMGC10.95nr_block_0006	AAC(6')-29a	AAC(6')-29a is an integron-encoded aminoglycoside acetyltransferase in P. aeruginosa	card	2021-Mar-27	NG_048575.1:100-502	abricate	abricate 1.0.1	100.0			1	381					+		94.78						aminoglycoside		
GMGC10.040_766_530.MARA	GMGC10.95nr_block_0006	marA	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	card	2021-Mar-27	AP009048.1:1621287-1621671	abricate	abricate 1.0.1	83.15			1	368					+		95.57						carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan		
GMGC10.040_766_604.MDTJ	GMGC10.95nr_block_0006	Klebsiella_pneumoniae_KpnE	KpnE subunit of KpnEF resembles EbrAB from E. coli. Mutation in KpnEF resulted in increased susceptibility to cefepime ceftriaxon colistin erythromycin rifampin tetracycline and streptomycin as well as enhanced sensitivity toward sodium dodecyl sulfate deoxycholate dyes benzalkonium chloride chlorhexidine and triclosan	card	2021-Mar-27	AP006725.1:2483889-2484252	abricate	abricate 1.0.1	82.33			1	316					+		86.78						aminoglycoside;cephalosporin;macrolide;peptide;rifamycin;tetracycline		
GMGC10.043_223_701.MARA	GMGC10.95nr_block_0006	marA	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	card	2021-Mar-27	AP009048.1:1621287-1621671	abricate	abricate 1.0.1	80.21			1	374					+		97.4						carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan		
GMGC10.046_414_018.MARA	GMGC10.95nr_block_0006	marA	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	card	2021-Mar-27	AP009048.1:1621287-1621671	abricate	abricate 1.0.1	87.13			1	373					+		97.14						carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan		
GMGC10.002_406_244.HNS	GMGC10.95nr_block_0007	H-NS	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	card	2021-Mar-27	BA000007.3:1738104-1737690	abricate	abricate 1.0.1	85.93			1	405					+		97.83						cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline		
GMGC10.002_430_984.FOSB	GMGC10.95nr_block_0007	FosB	A thiol transferase that leads to the resistance of fosfomycin. Contrasting FosA FosB is dependent on the cofactor Magnesium (II) and uses either bacillithiol or  L-cysteine to open up the epoxide ring of fosfomycin.	card	2021-Mar-27	AE016877.1:1972251-1972668	abricate	abricate 1.0.1	99.28			1	417					+		100.0						fosfomycin		
GMGC10.004_017_239.HNS	GMGC10.95nr_block_0007	H-NS	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	card	2021-Mar-27	BA000007.3:1738104-1737690	abricate	abricate 1.0.1	85.75			1	404					+		97.58						cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline		
GMGC10.004_814_897.HNS	GMGC10.95nr_block_0007	H-NS	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	card	2021-Mar-27	BA000007.3:1738104-1737690	abricate	abricate 1.0.1	80.6			1	399					+		96.38						cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline		
GMGC10.005_649_373.HNS	GMGC10.95nr_block_0007	H-NS	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	card	2021-Mar-27	BA000007.3:1738104-1737690	abricate	abricate 1.0.1	82.72			1	405					+		97.83						cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline		
GMGC10.007_396_616.HNS	GMGC10.95nr_block_0007	H-NS	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	card	2021-Mar-27	BA000007.3:1738104-1737690	abricate	abricate 1.0.1	86.23			1	414					+		100.0						cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline		
GMGC10.007_463_324.HNS	GMGC10.95nr_block_0007	H-NS	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	card	2021-Mar-27	BA000007.3:1738104-1737690	abricate	abricate 1.0.1	96.38			1	414					+		100.0						cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline		
GMGC10.007_884_757.FOSB	GMGC10.95nr_block_0007	FosB	A thiol transferase that leads to the resistance of fosfomycin. Contrasting FosA FosB is dependent on the cofactor Magnesium (II) and uses either bacillithiol or  L-cysteine to open up the epoxide ring of fosfomycin.	card	2021-Mar-27	AE016877.1:1972251-1972668	abricate	abricate 1.0.1	81.13			13	420					+		97.84						fosfomycin		
GMGC10.008_803_393.FOSB	GMGC10.95nr_block_0007	FosA7	fosA7 is an enzyme that confers resistance to fosfomycin in Escherichia coli by breaking the epoxide ring of the molecule.	card	2021-Mar-27	LAPJ01000014.1:36822-37245	abricate	abricate 1.0.1	93.85			1	423					+		100.0						fosfomycin		
GMGC10.008_832_248.HNS	GMGC10.95nr_block_0007	H-NS	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	card	2021-Mar-27	BA000007.3:1738104-1737690	abricate	abricate 1.0.1	86.72			1	414					+		100.0						cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline		
GMGC10.008_882_788.FOSB	GMGC10.95nr_block_0007	FosA7	fosA7 is an enzyme that confers resistance to fosfomycin in Escherichia coli by breaking the epoxide ring of the molecule.	card	2021-Mar-27	LAPJ01000014.1:36822-37245	abricate	abricate 1.0.1	99.76			1	423					+		100.0						fosfomycin		
GMGC10.008_896_949.HNS	GMGC10.95nr_block_0007	H-NS	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	card	2021-Mar-27	BA000007.3:1738104-1737690	abricate	abricate 1.0.1	81.28			1	402					+		96.14						cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline		
GMGC10.009_451_694.FOSB	GMGC10.95nr_block_0007	FosX	FosX is an enzyme used to confer resistance to fosfomycin. It's dependent on the cofactor manganese (II) and uses water to generate a vicinal diol.	card	2021-Mar-27	FFFO01000009.1:81760-82162	abricate	abricate 1.0.1	88.81			1	402					+		100.0						fosfomycin		
GMGC10.009_552_105.FOSB	GMGC10.95nr_block_0007	FosA2	An enzyme that confers resistance to fosfomycin in Enterobacter cloacae by breaking the epoxide ring of the molecule. It depends on the cofactors Manganese (II) and Potassium and uses Glutathione (GSH) as the nucleophilic molecule.	card	2021-Mar-27	EU487198:216-642	abricate	abricate 1.0.1	86.03			2	408					+		95.31						fosfomycin		
GMGC10.009_553_624.HNS	GMGC10.95nr_block_0007	H-NS	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	card	2021-Mar-27	BA000007.3:1738104-1737690	abricate	abricate 1.0.1	88.21			1	407					+		98.31						cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline		
GMGC10.012_433_484.HNS	GMGC10.95nr_block_0007	H-NS	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	card	2021-Mar-27	BA000007.3:1738104-1737690	abricate	abricate 1.0.1	84.44			1	405					+		97.83						cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline		
GMGC10.014_113_748.HNS	GMGC10.95nr_block_0007	H-NS	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	card	2021-Mar-27	BA000007.3:1738104-1737690	abricate	abricate 1.0.1	80.1			1	402					+		97.1						cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline		
