input_sequence_id	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism
GMGC10.038_338_680.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	86.45			1	332					+		96.23								
GMGC10.038_341_811.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	85.54			1	332					+		96.23								
GMGC10.038_344_802.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	88.89			1	315					+		91.3								
GMGC10.038_346_688.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	88.25			1	332					+		96.23								
GMGC10.038_355_462.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	87.65			1	332					+		96.23								
GMGC10.038_370_765.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	87.65			1	332					+		96.23								
GMGC10.038_378_587.MMR	GMGC10.95nr_block_0005	MMR	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:MMR	megares	2021-Mar-27	MEG_3996	abricate	abricate 1.0.1	81.23			16	324					+		95.37								
GMGC10.038_383_720.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	88.31			1	308					+		89.28								
GMGC10.038_388_516.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	85.84			1	332					+		96.23								
GMGC10.038_388_874.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	84.34			1	332					+		96.23								
GMGC10.038_391_118.MMR	GMGC10.95nr_block_0005	MMR	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:MMR	megares	2021-Mar-27	MEG_3996	abricate	abricate 1.0.1	82.41			1	324					+		100.0								
GMGC10.038_396_238.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	83.18			1	321					+		92.17								
GMGC10.038_408_259.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	88.96			1	308					+		89.28								
GMGC10.038_417_691.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	83.13			1	332					+		96.23								
GMGC10.038_453_727.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	87.3			1	315					+		91.3								
GMGC10.038_453_950.MMR	GMGC10.95nr_block_0005	MMR	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:MMR	megares	2021-Mar-27	MEG_3996	abricate	abricate 1.0.1	91.05			1	324					+		100.0								
GMGC10.038_674_417.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	85.54			1	332					+		96.23								
GMGC10.039_487_344.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	88.55			1	332					+		96.23								
GMGC10.040_102_356.YKKC	GMGC10.95nr_block_0005	YKKC	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_SMR_efflux_pump:YKKC	megares	2021-Mar-27	MEG_7838	abricate	abricate 1.0.1	85.55			1	339					+		100.0								
GMGC10.040_537_759.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	80.19			1	318					+		92.17								
GMGC10.040_554_073.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	81.02			1	332					+		96.23								
GMGC10.040_563_377.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	80.69			1	321					+		93.04								
GMGC10.040_577_672.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	80.42			1	332					+		96.23								
GMGC10.040_597_261.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	82.76			1	318					+		91.88								
GMGC10.040_608_829.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	81.45			1	318					+		92.17								
GMGC10.040_616_730.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	81.08			1	330					+		95.65								
GMGC10.040_677_934.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	80.42			1	329					+		95.36								
GMGC10.041_053_482.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	80.06			1	331					+		95.94								
GMGC10.041_606_667.EMRE	GMGC10.95nr_block_0005	EMRE	Drugs:Multi-drug_resistance:Multi-drug_SMR_efflux_regulator:EMRE	megares	2021-Mar-27	MEG_2731	abricate	abricate 1.0.1	81.45			1	318					+		95.5								
GMGC10.041_888_143.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	84.42			1	308					+		89.28								
GMGC10.042_051_856.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	82.24			1	321					+		93.04								
GMGC10.042_126_369.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	90.96			1	332					+		96.23								
GMGC10.042_168_433.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	81.02			1	332					+		96.23								
GMGC10.042_325_269.SOXS	GMGC10.95nr_block_0005	SOXS	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	megares	2021-Mar-27	MEG_6551	abricate	abricate 1.0.1	97.84			1	324					+		99.69								
GMGC10.043_178_603.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	87.05			1	332					+		96.23								
GMGC10.043_571_283.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	89.31			1	318					+		92.17								
GMGC10.043_951_388.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	83.54			1	321					+		92.75								
GMGC10.044_899_486.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	81.33			1	332					+		96.23								
GMGC10.045_954_592.RBPA	GMGC10.95nr_block_0005	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	81.33			1	332					+		96.23								
GMGC10.046_412_468.SOXS	GMGC10.95nr_block_0005	SOXS	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	megares	2021-Mar-27	MEG_6551	abricate	abricate 1.0.1	81.48			1	324					+		100.0								
GMGC10.046_413_784.RAMA	GMGC10.95nr_block_0005	RAMA	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_regulator:RAMA	megares	2021-Mar-27	MEG_6044	abricate	abricate 1.0.1	82.23			1	332					+		88.53								
GMGC10.002_408_595.GRAE	GMGC10.95nr_block_0006	MARA	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	megares	2021-Mar-27	MEG_3661	abricate	abricate 1.0.1	83.43			1	350					+		91.15								
GMGC10.004_787_181.MARA	GMGC10.95nr_block_0006	MARA	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	megares	2021-Mar-27	MEG_3661	abricate	abricate 1.0.1	83.43			1	350					+		91.15								
GMGC10.006_772_025.MARA	GMGC10.95nr_block_0006	MARA	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	megares	2021-Mar-27	MEG_3661	abricate	abricate 1.0.1	84.09			1	352					+		91.67								
GMGC10.007_395_391.MARA	GMGC10.95nr_block_0006	MARA	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	megares	2021-Mar-27	MEG_3661	abricate	abricate 1.0.1	84.57			1	350					+		91.15								
GMGC10.007_406_254.RBPA	GMGC10.95nr_block_0006	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	83.73			52	383					+		96.23								
GMGC10.007_464_121.MDTJ	GMGC10.95nr_block_0006	MDTJ	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:MDTJ	megares	2021-Mar-27	MEG_3757	abricate	abricate 1.0.1	89.07			1	366					+		100.0								
GMGC10.009_414_984.MDTJ	GMGC10.95nr_block_0006	KPNE	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:KPNE	megares	2021-Mar-27	MEG_3514	abricate	abricate 1.0.1	81.01			1	316					+		87.05								
GMGC10.009_553_447.MARA	GMGC10.95nr_block_0006	MARA	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	megares	2021-Mar-27	MEG_3661	abricate	abricate 1.0.1	83.24			1	352					+		91.67								
GMGC10.012_462_149.UNKNOWN	GMGC10.95nr_block_0006	RAMA	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_regulator:RAMA	megares	2021-Mar-27	MEG_6044	abricate	abricate 1.0.1	84.27			1	375					+		100.0								
GMGC10.016_996_516.COPY	GMGC10.95nr_block_0006	MECI	Drugs:betalactams:Penicillin_binding_protein_regulator:MECI	megares	2021-Mar-27	MEG_3802	abricate	abricate 1.0.1	100.0			1	375					+		100.0								
GMGC10.017_980_014.MARA	GMGC10.95nr_block_0006	MARA	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	megares	2021-Mar-27	MEG_3661	abricate	abricate 1.0.1	85.14			1	350					+		91.15								
GMGC10.018_351_800.MARA	GMGC10.95nr_block_0006	MARA	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	megares	2021-Mar-27	MEG_3661	abricate	abricate 1.0.1	84.0			1	350					+		91.15								
GMGC10.022_153_050.MARA	GMGC10.95nr_block_0006	MARA	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	megares	2021-Mar-27	MEG_3661	abricate	abricate 1.0.1	83.14			1	350					+		91.15								
GMGC10.023_274_135.FOSB	GMGC10.95nr_block_0006	FOSA	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSA	megares	2021-Mar-27	MEG_2982	abricate	abricate 1.0.1	98.72			1	390					+		100.0								
GMGC10.023_816_937.MARA	GMGC10.95nr_block_0006	MARA	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	megares	2021-Mar-27	MEG_3661	abricate	abricate 1.0.1	80.5			1	323					+		84.11								
GMGC10.023_826_054.MARA	GMGC10.95nr_block_0006	MARA	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	megares	2021-Mar-27	MEG_3661	abricate	abricate 1.0.1	82.22			1	315					+		82.03								
GMGC10.026_916_865.RAMA	GMGC10.95nr_block_0006	RAMA	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_regulator:RAMA	megares	2021-Mar-27	MEG_6044	abricate	abricate 1.0.1	86.23			13	375					+		96.8								
GMGC10.027_091_653.ARR	GMGC10.95nr_block_0006	ARR	Drugs:Rifampin:Rifampin_ADP-ribosyltransferase_Arr:ARR	megares	2021-Mar-27	MEG_1128	abricate	abricate 1.0.1	82.37			1	346					+		80.09								
GMGC10.027_153_359.BMUL_6154	GMGC10.95nr_block_0006	BLE	Drugs:Glycopeptides:Bleomycin_resistance_protein:BLE	megares	2021-Mar-27	MEG_1457	abricate	abricate 1.0.1	94.18			1	361					+		94.75								
GMGC10.027_274_702.MARA	GMGC10.95nr_block_0006	MARA	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	megares	2021-Mar-27	MEG_3661	abricate	abricate 1.0.1	81.46			1	329					+		85.68								
GMGC10.027_825_018.MARA	GMGC10.95nr_block_0006	MARA	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	megares	2021-Mar-27	MEG_3661	abricate	abricate 1.0.1	87.83			1	337					+		87.76								
GMGC10.027_903_651.COPY	GMGC10.95nr_block_0006	MECI	Drugs:betalactams:Penicillin_binding_protein_regulator:MECI	megares	2021-Mar-27	MEG_3802	abricate	abricate 1.0.1	95.65			1	368					+		98.13								
GMGC10.028_103_887.FOSB	GMGC10.95nr_block_0006	FOSA	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSA	megares	2021-Mar-27	MEG_2982	abricate	abricate 1.0.1	91.28			1	390					+		100.0								
GMGC10.033_293_692.ARR	GMGC10.95nr_block_0006	ARR	Drugs:Rifampin:Rifampin_ADP-ribosyltransferase_Arr:ARR	megares	2021-Mar-27	MEG_1128	abricate	abricate 1.0.1	80.83			7	392					+		89.35								
GMGC10.034_240_334.COPY	GMGC10.95nr_block_0006	BLAI	Drugs:betalactams:Penicillin_binding_protein_regulator:BLAI	megares	2021-Mar-27	MEG_1289	abricate	abricate 1.0.1	100.0			1	381					+		100.0								
GMGC10.034_329_361.MDTJ	GMGC10.95nr_block_0006	KPNE	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:KPNE	megares	2021-Mar-27	MEG_3514	abricate	abricate 1.0.1	92.56			1	363					+		100.0								
GMGC10.034_372_381.MARA	GMGC10.95nr_block_0006	MARA	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	megares	2021-Mar-27	MEG_3661	abricate	abricate 1.0.1	80.0			1	330					+		85.94								
GMGC10.035_227_812.UNKNOWN	GMGC10.95nr_block_0006	MARA	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	megares	2021-Mar-27	MEG_3661	abricate	abricate 1.0.1	86.79			1	371					+		96.61								
GMGC10.035_760_198.MARA	GMGC10.95nr_block_0006	MARA	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	megares	2021-Mar-27	MEG_3661	abricate	abricate 1.0.1	83.43			1	350					+		91.15								
GMGC10.036_350_611.MARA	GMGC10.95nr_block_0006	MARA	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	megares	2021-Mar-27	MEG_3662	abricate	abricate 1.0.1	85.68			1	377					+		96.67								
GMGC10.036_637_029.MARA	GMGC10.95nr_block_0006	MARA	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	megares	2021-Mar-27	MEG_3662	abricate	abricate 1.0.1	85.49			1	379					+		97.18								
GMGC10.038_883_974.AACA7	GMGC10.95nr_block_0006	AAC6-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	megares	2021-Mar-27	MEG_267	abricate	abricate 1.0.1	100.0			1	381					+		94.78								
GMGC10.040_766_530.MARA	GMGC10.95nr_block_0006	MARA	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	megares	2021-Mar-27	MEG_3661	abricate	abricate 1.0.1	83.15			1	368					+		95.57								
GMGC10.040_766_604.MDTJ	GMGC10.95nr_block_0006	KPNE	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:KPNE	megares	2021-Mar-27	MEG_3514	abricate	abricate 1.0.1	82.33			1	316					+		86.78								
GMGC10.043_223_701.MARA	GMGC10.95nr_block_0006	MARA	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	megares	2021-Mar-27	MEG_3661	abricate	abricate 1.0.1	80.21			1	374					+		97.4								
GMGC10.044_178_784.FOSB	GMGC10.95nr_block_0006	FOSA	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSA	megares	2021-Mar-27	MEG_2982	abricate	abricate 1.0.1	90.46			1	388					+		99.49								
GMGC10.044_268_793.SOXS	GMGC10.95nr_block_0006	SOXS	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	megares	2021-Mar-27	MEG_6551	abricate	abricate 1.0.1	81.85			1	313					+		96.6								
GMGC10.046_414_018.MARA	GMGC10.95nr_block_0006	MARA	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	megares	2021-Mar-27	MEG_3661	abricate	abricate 1.0.1	87.13			1	373					+		97.14								
GMGC10.002_270_731.ARR	GMGC10.95nr_block_0007	ARR	Drugs:Rifampin:Rifampin_ADP-ribosyltransferase_Arr:ARR	megares	2021-Mar-27	MEG_1126	abricate	abricate 1.0.1	100.0			1	414					+		100.0								
GMGC10.002_406_244.HNS	GMGC10.95nr_block_0007	HNS	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	megares	2021-Mar-27	MEG_3271	abricate	abricate 1.0.1	85.93			1	405					+		97.83								
GMGC10.002_430_984.FOSB	GMGC10.95nr_block_0007	FOSB	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSB	megares	2021-Mar-27	MEG_3008	abricate	abricate 1.0.1	99.28			1	417					+		100.0								
GMGC10.002_455_792.FOSB	GMGC10.95nr_block_0007	FOSA	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSA	megares	2021-Mar-27	MEG_3000	abricate	abricate 1.0.1	87.22			1	399					+		100.0								
GMGC10.003_097_321.FOSB	GMGC10.95nr_block_0007	FOSA	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSA	megares	2021-Mar-27	MEG_3000	abricate	abricate 1.0.1	93.73			1	399					+		100.0								
GMGC10.004_017_239.HNS	GMGC10.95nr_block_0007	HNS	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	megares	2021-Mar-27	MEG_3271	abricate	abricate 1.0.1	85.75			1	404					+		97.58								
GMGC10.004_451_260.BLAI	GMGC10.95nr_block_0007	BLAI	Drugs:betalactams:Penicillin_binding_protein_regulator:BLAI	megares	2021-Mar-27	MEG_1287	abricate	abricate 1.0.1	87.41			1	405					+		100.0								
GMGC10.004_814_897.HNS	GMGC10.95nr_block_0007	HNS	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	megares	2021-Mar-27	MEG_3271	abricate	abricate 1.0.1	80.6			1	399					+		96.38								
GMGC10.005_185_692.FOSX	GMGC10.95nr_block_0007	FOSE	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSE	megares	2021-Mar-27	MEG_3019	abricate	abricate 1.0.1	100.0			1	405					+		100.0								
GMGC10.005_649_373.HNS	GMGC10.95nr_block_0007	HNS	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	megares	2021-Mar-27	MEG_3271	abricate	abricate 1.0.1	82.72			1	405					+		97.83								
GMGC10.007_396_616.HNS	GMGC10.95nr_block_0007	HNS	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	megares	2021-Mar-27	MEG_3271	abricate	abricate 1.0.1	86.23			1	414					+		100.0								
GMGC10.007_463_324.HNS	GMGC10.95nr_block_0007	HNS	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	megares	2021-Mar-27	MEG_3271	abricate	abricate 1.0.1	96.38			1	414					+		100.0								
GMGC10.007_884_757.FOSB	GMGC10.95nr_block_0007	FOSB	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSB	megares	2021-Mar-27	MEG_3008	abricate	abricate 1.0.1	81.62			13	420					+		97.84								
GMGC10.008_803_393.FOSB	GMGC10.95nr_block_0007	FOSA	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSA	megares	2021-Mar-27	MEG_2988	abricate	abricate 1.0.1	93.85			1	423					+		100.0								
GMGC10.008_832_248.HNS	GMGC10.95nr_block_0007	HNS	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	megares	2021-Mar-27	MEG_3271	abricate	abricate 1.0.1	86.72			1	414					+		100.0								
GMGC10.008_882_788.FOSB	GMGC10.95nr_block_0007	FOSA	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSA	megares	2021-Mar-27	MEG_2988	abricate	abricate 1.0.1	99.76			1	423					+		100.0								
GMGC10.008_896_949.HNS	GMGC10.95nr_block_0007	HNS	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	megares	2021-Mar-27	MEG_3271	abricate	abricate 1.0.1	81.28			1	402					+		96.14								
GMGC10.009_451_694.FOSB	GMGC10.95nr_block_0007	FOSX	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSX	megares	2021-Mar-27	MEG_3028	abricate	abricate 1.0.1	88.81			1	402					+		100.0								
GMGC10.009_552_105.FOSB	GMGC10.95nr_block_0007	FOSA	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSA	megares	2021-Mar-27	MEG_2985	abricate	abricate 1.0.1	86.03			2	408					+		95.31								
GMGC10.009_553_624.HNS	GMGC10.95nr_block_0007	HNS	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	megares	2021-Mar-27	MEG_3271	abricate	abricate 1.0.1	88.21			1	407					+		98.31								
GMGC10.010_904_087.FOSB	GMGC10.95nr_block_0007	FOSA	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSA	megares	2021-Mar-27	MEG_3000	abricate	abricate 1.0.1	83.96			1	399					+		100.0								
GMGC10.011_213_333.FOSB	GMGC10.95nr_block_0007	FOSA	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSA	megares	2021-Mar-27	MEG_3000	abricate	abricate 1.0.1	83.71			1	399					+		100.0								
GMGC10.012_391_566.FOSB	GMGC10.95nr_block_0007	FOSA	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSA	megares	2021-Mar-27	MEG_2989	abricate	abricate 1.0.1	87.44			1	406					+		99.51								
GMGC10.012_433_484.HNS	GMGC10.95nr_block_0007	HNS	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	megares	2021-Mar-27	MEG_3271	abricate	abricate 1.0.1	84.44			1	405					+		97.83								
GMGC10.014_113_748.HNS	GMGC10.95nr_block_0007	HNS	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	megares	2021-Mar-27	MEG_3271	abricate	abricate 1.0.1	80.1			1	402					+		97.1								
GMGC10.014_288_109.HNS	GMGC10.95nr_block_0007	HNS	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	megares	2021-Mar-27	MEG_3271	abricate	abricate 1.0.1	89.63			1	405					+		97.83								
GMGC10.014_529_398.HNS	GMGC10.95nr_block_0007	HNS	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	megares	2021-Mar-27	MEG_3271	abricate	abricate 1.0.1	85.02			1	414					+		100.0								
GMGC10.014_531_748.MARA	GMGC10.95nr_block_0007	MARA	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	megares	2021-Mar-27	MEG_3661	abricate	abricate 1.0.1	82.04			1	323					+		84.11								
GMGC10.014_882_041.HNS	GMGC10.95nr_block_0007	HNS	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	megares	2021-Mar-27	MEG_3271	abricate	abricate 1.0.1	82.47			1	402					+		96.38								
GMGC10.015_107_117.FOSB	GMGC10.95nr_block_0007	FOSB	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSB	megares	2021-Mar-27	MEG_3008	abricate	abricate 1.0.1	80.77			1	416					+		99.76								
GMGC10.015_161_478.MEPR	GMGC10.95nr_block_0007	MEPR	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_regulator:MEPR	megares	2021-Mar-27	MEG_3836	abricate	abricate 1.0.1	91.91			1	420					+		100.0								
GMGC10.015_230_420.FOSB	GMGC10.95nr_block_0007	FOSX	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSX	megares	2021-Mar-27	MEG_3026	abricate	abricate 1.0.1	89.3			1	402					+		100.0								
GMGC10.015_884_395.HNS	GMGC10.95nr_block_0007	HNS	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	megares	2021-Mar-27	MEG_3271	abricate	abricate 1.0.1	83.33			1	402					+		97.1								
