bacitracin__bcrA_train_msa                          -          GMGC10.019_793_943.UNKNOWN -              3e-30   99.2   1.0   3.5e-30   99.0   1.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.012_868_446.UNKNOWN -            9.3e-65  212.5   0.0     1e-64  212.3   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.040_351_500.HRTA -            2.1e-56  184.9   0.4   2.3e-56  184.8   0.4   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.021_521_532.DEVA -            1.6e-50  165.4   0.0   1.9e-50  165.2   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.021_521_532.DEVA -            6.2e-27   88.3   0.3   7.2e-27   88.1   0.3   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.016_424_728.LOLD -            9.7e-57  186.0   0.4   1.1e-56  185.8   0.4   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.028_163_710.SKFE -            9.7e-38  123.8   0.0   1.1e-37  123.6   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.012_584_254.UNKNOWN -            1.1e-32  107.2   0.0   1.3e-32  107.0   0.0   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.031_471_083.REGX3 -            6.3e-73  238.6   0.0   7.1e-73  238.4   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.004_218_156.UNKNOWN -            3.3e-54  177.6   0.1   3.8e-54  177.4   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.036_377_964.UNKNOWN -            3.8e-54  177.4   0.1   4.4e-54  177.2   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.004_173_514.UNKNOWN -            2.1e-54  178.3   0.1   2.4e-54  178.1   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.011_624_309.UNKNOWN -            4.5e-54  177.2   0.1   5.2e-54  176.9   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.033_178_087.UNKNOWN -            5.3e-54  176.9   0.1   6.1e-54  176.7   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.002_476_236.UNKNOWN -            5.9e-46  150.3   0.0     7e-46  150.1   0.0   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.039_722_808.MTRA -              2e-72  237.0   0.0   2.4e-72  236.7   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.012_748_598.UNKNOWN -              3e-67  220.7   0.1   3.3e-67  220.6   0.1   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.012_748_598.UNKNOWN -            8.8e-28   91.1   2.4   9.5e-28   91.0   2.4   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.003_944_806.LOLD -            2.1e-58  191.5   0.1   2.7e-58  191.1   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.037_208_975.LOLD -            2.2e-58  191.4   0.1   2.8e-58  191.1   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.040_350_129.FTSE -            3.2e-46  151.2   0.1   3.8e-46  151.0   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.036_957_056.TPTC -            5.8e-64  209.8   0.0   6.4e-64  209.7   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.002_504_807.BCEA -            9.7e-36  116.6   0.0   1.2e-35  116.3   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.046_374_865.BCEA -            1.4e-36  119.3   0.0   1.8e-36  119.0   0.0   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.044_681_552.BAER -           9.2e-140  457.1   1.2    1e-139  456.9   1.2   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.028_243_198.FTSE -              7e-49  160.0   0.1   8.2e-49  159.8   0.1   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.028_243_198.FTSE -            8.4e-27   87.9   0.1   9.7e-27   87.7   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.015_388_753.FTSE -            1.6e-47  155.5   0.2   1.9e-47  155.3   0.2   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.037_824_875.FTSE -            1.4e-43  142.5   0.0   1.7e-43  142.2   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.037_824_875.FTSE -              3e-26   86.0   0.0   3.6e-26   85.8   0.0   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.019_989_161.CMK7 -            9.5e-79  257.6   0.3     1e-78  257.5   0.3   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.019_822_498.CMK7 -            8.3e-79  257.8   0.3   9.2e-79  257.7   0.3   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.036_957_764.FTSE -            2.7e-40  131.7   0.3   3.1e-40  131.5   0.3   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.036_957_764.FTSE -            1.3e-24   80.7   0.0   1.4e-24   80.5   0.0   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.028_331_924.CMK7 -            1.3e-78  257.2   1.4   1.5e-78  257.0   1.4   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.026_541_667.PHNC -            8.8e-33  106.8   0.7   1.1e-32  106.5   0.7   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.017_557_306.UNKNOWN -            2.7e-73  239.8   0.4   3.1e-73  239.6   0.4   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.008_397_282.UNKNOWN -            2.7e-73  239.8   0.4   3.1e-73  239.6   0.4   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.040_351_040.UNKNOWN -            5.1e-80  261.8   0.5   5.7e-80  261.6   0.5   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.009_781_626.UNKNOWN -            2.8e-75  246.3   0.1   3.1e-75  246.1   0.1   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.034_079_383.UNKNOWN -            1.3e-75  247.4   0.1   1.5e-75  247.2   0.1   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.019_823_284.CLS_01740 -            1.3e-82  270.3   4.4   1.4e-82  270.1   4.4   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.019_990_552.CLS_01740 -            3.1e-82  269.0   4.8   3.5e-82  268.9   4.8   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.019_861_246.CLS_01740 -            1.2e-82  270.4   4.4   1.3e-82  270.2   4.4   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.034_911_738.UNKNOWN -            1.4e-56  185.4   0.0   1.6e-56  185.3   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.028_978_134.FTSE -            6.8e-46  150.1   0.0     8e-46  149.9   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.028_978_134.FTSE -              1e-26   87.6   0.9   1.2e-26   87.3   0.9   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.042_992_454.OCAR_4853 -            7.1e-56  183.1   0.0   8.6e-56  182.8   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.028_978_188.UNKNOWN -            1.2e-50  166.2   2.4   1.4e-50  166.0   2.4   1.1   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.025_996_405.URTE2 -            3.4e-34  112.1   1.2   4.1e-34  111.9   1.2   1.0   1   0   0   1   1   1   1 -
multidrug__mdtN_train_msa -          GMGC10.038_579_832.YDHJ -            1.3e-42  139.5   0.2   2.2e-26   86.2   0.0   2.0   1   1   1   2   2   0   0 -
fosmidomycin__rosB_train_msa -          GMGC10.002_689_450.TRKA -            2.2e-06   20.2   0.7   2.9e-06   19.8   0.7   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.019_806_998.UNKNOWN -            2.6e-91  298.8   0.0   2.8e-91  298.6   0.0   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.006_388_552.VICR -            3.9e-76  249.1   0.0   4.4e-76  248.9   0.0   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.005_073_366.CMK7 -            6.5e-79  258.2   0.1   7.2e-79  258.0   0.1   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.019_960_327.UNKNOWN -              3e-76  249.5   0.1   3.5e-76  249.2   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa  -          GMGC10.019_960_327.UNKNOWN -            9.2e-68  221.5   0.4     1e-67  221.3   0.4   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.044_090_147.CMK7 -            7.5e-78  254.7   0.1   8.3e-78  254.5   0.1   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.017_676_628.UNKNOWN -            3.3e-76  249.3   0.1   3.8e-76  249.1   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa  -          GMGC10.017_676_628.UNKNOWN -            5.2e-67  219.0   0.2   5.9e-67  218.9   0.2   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.013_938_281.UNKNOWN -            8.9e-77  251.2   0.1     1e-76  250.9   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa  -          GMGC10.013_938_281.UNKNOWN -            6.6e-67  218.7   0.3   7.6e-67  218.5   0.3   1.0   1   0   0   1   1   1   1 -
multidrug__mexT_train_msa -          GMGC10.019_560_775.YBDO -              4e-16   52.6   0.0   6.2e-16   52.0   0.0   1.3   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.046_490_202.UNKNOWN -            5.7e-76  248.5   0.1   6.4e-76  248.4   0.1   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.024_302_906.URTE -              2e-29   96.5   0.1   2.2e-29   96.3   0.1   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.013_944_385.URTE -              2e-29   96.5   0.0   2.3e-29   96.3   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.005_720_473.UNKNOWN -            2.6e-59  194.5   0.0   2.9e-59  194.3   0.0   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.009_860_674.UNKNOWN -            8.6e-93  303.6   0.1   9.5e-93  303.4   0.1   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.040_350_905.PHOP -            5.5e-79  258.4   0.1   6.2e-79  258.2   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.043_073_856.BDP_1102 -            1.7e-61  201.7   0.6   1.9e-61  201.5   0.6   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.043_073_856.BDP_1102 -            2.8e-25   82.9   0.5   3.2e-25   82.7   0.5   1.0   1   0   0   1   1   1   1 -
polymyxin__arnA_train_msa -          GMGC10.019_867_312.PURN -            1.2e-08   27.1   0.1   1.3e-08   27.0   0.1   1.1   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.020_619_348.UNKNOWN -            4.2e-30   98.7   0.1     5e-30   98.5   0.1   1.0   1   0   0   1   1   1   1 -
trimethoprim__dfrA7_train_msa -          GMGC10.002_425_308.FOLA -           2.6e-110  358.9   0.8  3.2e-110  358.6   0.8   1.1   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.012_807_920.LIVF -            1.4e-28   93.7   0.6   1.7e-28   93.4   0.6   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.036_012_138.UNKNOWN -            2.9e-82  269.1   3.8   3.2e-82  269.0   3.8   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.004_217_955.BDP_1102 -            6.5e-59  193.2   0.5   7.7e-59  192.9   0.5   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.019_867_748.BDP_1102 -              7e-59  193.0   0.1   7.8e-59  192.9   0.1   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.019_867_748.BDP_1102 -            1.4e-24   80.6   0.0   1.8e-24   80.2   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.025_358_943.BDP_1102 -            9.8e-56  182.6   0.0   1.2e-55  182.4   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.025_358_943.BDP_1102 -            3.9e-25   82.4   0.0   4.8e-25   82.1   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.034_047_181.BDP_1102 -            1.3e-54  178.9   0.0   1.6e-54  178.7   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.012_566_227.BDP_1102 -            2.8e-57  187.8   0.1   3.3e-57  187.5   0.1   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.012_566_227.BDP_1102 -            1.9e-24   80.1   0.0   2.2e-24   79.9   0.0   1.0   1   0   0   1   1   0   0 -
vancomycin__vanR_train_msa -          GMGC10.008_397_258.UNKNOWN -              4e-75  245.8   0.0   4.6e-75  245.6   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.037_175_718.BDP_1102 -            6.1e-59  193.3   0.6     7e-59  193.1   0.6   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.002_872_319.BDP_1102 -              1e-57  189.2   0.6   1.2e-57  189.0   0.6   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.015_388_300.UNKNOWN -            1.3e-78  258.2   0.1   1.6e-78  258.0   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.019_860_970.UNKNOWN -              1e-80  265.2   0.1   1.1e-80  265.1   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.012_782_500.SMU_1348C -            3.4e-59  194.1   0.0   3.9e-59  193.9   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.012_782_500.SMU_1348C -            4.6e-26   85.4   0.1   5.5e-26   85.2   0.1   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.015_506_335.MUTF -            3.7e-62  204.0   2.1   4.7e-62  203.7   2.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.037_106_096.MACB -              2e-74  244.4   0.0   2.3e-74  244.2   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.033_417_097.LIVF -            2.5e-26   86.3   1.4   2.8e-26   86.1   1.4   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.008_219_001.YKNY -              4e-84  276.5   0.0   4.8e-84  276.2   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.012_001_057.YKNY -            4.4e-84  276.3   0.0   5.3e-84  276.0   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.008_214_323.YKNY -            4.4e-84  276.3   0.0   5.3e-84  276.0   0.0   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.033_429_511.REGX3 -            1.3e-76  250.6   0.0   1.5e-76  250.4   0.0   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.025_995_271.UNKNOWN -              2e-79  259.9   2.2   2.3e-79  259.6   2.2   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.006_010_726.UNKNOWN -            2.3e-57  188.1   0.1   2.9e-57  187.7   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__mdtN_train_msa -          GMGC10.044_089_639.MDTN -           3.5e-125  411.1  13.4  4.1e-125  410.8  13.4   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.036_956_853.MACB -            1.8e-78  257.8   0.0   2.2e-78  257.5   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.014_389_886.UNKNOWN -            4.2e-28   92.2   0.3   4.7e-28   92.0   0.3   1.0   1   0   0   1   1   1   1 -
polymyxin__arnA_train_msa -          GMGC10.011_554_786.PURN -            1.4e-06   20.3   0.0   3.1e-06   19.2   0.0   1.4   1   1   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.005_534_434.PHNL -            7.8e-31  100.4   0.0   9.2e-31  100.1   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.033_684_041.UNKNOWN -            3.8e-74  243.5   0.0   4.5e-74  243.2   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.029_286_749.LIVF -            1.6e-27   90.2   0.4   1.8e-27   90.1   0.4   1.1   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.028_978_244.YKNY -            8.4e-82  268.8   0.1   9.9e-82  268.5   0.1   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.040_352_269.VICR -            3.7e-80  262.3   1.4   4.1e-80  262.1   1.4   1.0   1   0   0   1   1   1   1 -
aminoglycoside__aph_3___I_train_msa -          GMGC10.002_289_011.APHA -           4.6e-151  494.9   0.2  5.9e-102  333.9   0.3   2.0   1   1   1   2   2   1   1 -
multidrug__mexT_train_msa -          GMGC10.025_810_159.YCAN -            3.1e-06   20.2   0.4   3.7e-06   19.9   0.4   1.1   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.026_569_552.LIVF -            1.3e-24   80.7   0.0   1.8e-24   80.3   0.0   1.1   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.034_101_415.LIVF -            3.7e-25   82.5   0.0   4.8e-25   82.1   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.016_270_940.LIVF -              2e-24   80.1   0.0   2.5e-24   79.7   0.0   1.0   1   0   0   1   1   0   0 -
bacitracin__bcrA_train_msa -          GMGC10.028_313_013.LIVF -              2e-24   80.1   0.0   2.5e-24   79.7   0.0   1.0   1   0   0   1   1   0   0 -
bacitracin__bcrA_train_msa -          GMGC10.017_677_252.LIVF -            1.2e-25   84.1   0.7   1.4e-25   83.9   0.7   1.0   1   0   0   1   1   1   1 -
multidrug__mtrR_train_msa    -          GMGC10.046_579_130.ACRR -            1.4e-34  113.0   0.0   1.8e-34  112.6   0.0   1.0   1   0   0   1   1   1   1 -
tetracycline__tetR_train_msa -          GMGC10.046_579_130.ACRR -            4.1e-23   75.9   0.0   5.5e-23   75.5   0.0   1.1   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.019_960_024.LIVF -            1.7e-24   80.3   0.8   1.9e-24   80.1   0.8   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.034_432_410.LIVF -            1.7e-25   83.5   0.1   2.1e-25   83.3   0.1   1.1   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.019_975_264.LIVF -            1.7e-25   83.5   0.1   2.1e-25   83.3   0.1   1.1   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.019_867_846.LIVF -            2.6e-25   83.0   0.1   3.1e-25   82.7   0.1   1.1   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.016_273_774.HBAH -            3.5e-33  108.8   0.0   4.5e-33  108.5   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.019_951_617.LIVF -            6.6e-25   81.6   0.7   7.7e-25   81.4   0.7   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.014_403_390.LIVF -            3.4e-27   89.1   0.6     4e-27   88.9   0.6   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.026_390_158.SMI_01 -            1.3e-42  139.8   0.0   2.4e-42  138.9   0.0   1.3   1   1   1   2   2   1   1 -
multidrug__ompR_train_msa -          GMGC10.011_701_246.RSTA -            4.1e-66  216.1   1.4   4.9e-66  215.8   1.4   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.008_691_742.LIVF -            1.6e-24   80.3   0.1     2e-24   80.1   0.1   1.1   1   0   0   1   1   1   1 -
aminoglycoside__aac_6___31_train_msa -          GMGC10.002_063_573.UNKNOWN -           1.9e-122  399.2   0.0  2.3e-122  398.9   0.0   1.1   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.026_814_556.CYSA -              2e-33  108.9   0.0   2.4e-33  108.7   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.033_949_607.GLNQ -              4e-47  154.2   0.0   4.5e-47  154.0   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.033_949_607.GLNQ -            1.1e-27   90.8   0.3   1.2e-27   90.6   0.3   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.027_480_987.OMPR -            1.1e-70  231.1   0.1   1.4e-70  230.7   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.027_479_659.OMPR -            1.1e-70  231.1   0.1   1.4e-70  230.7   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.017_303_265.OMPR -            1.1e-70  231.1   0.1   1.4e-70  230.7   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.017_682_166.OMPR -            1.1e-70  231.1   0.1   1.4e-70  230.7   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.017_311_885.OMPR -            1.1e-70  231.1   0.1   1.4e-70  230.7   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.027_453_183.OMPR -            1.1e-70  231.1   0.1   1.4e-70  230.7   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.016_575_570.OMPR -            1.1e-70  231.1   0.1   1.4e-70  230.7   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.008_508_371.OMPR -            1.1e-70  231.1   0.1   1.4e-70  230.7   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.027_465_635.OMPR -            1.1e-70  231.1   0.1   1.4e-70  230.7   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.016_696_459.OMPR -            1.1e-70  231.1   0.1   1.4e-70  230.7   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.044_077_327.OMPR -            1.1e-70  231.1   0.1   1.4e-70  230.7   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.013_804_165.OMPR -            1.1e-70  231.1   0.1   1.4e-70  230.7   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.014_856_308.OMPR -            1.1e-70  231.1   0.1   1.4e-70  230.7   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.033_090_303.OMPR -            1.1e-70  231.1   0.1   1.4e-70  230.7   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.035_159_371.OMPR -            1.1e-70  231.1   0.1   1.4e-70  230.7   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.003_051_849.OMPR -            1.1e-70  231.1   0.1   1.4e-70  230.7   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.044_209_206.OMPR -            1.1e-70  231.1   0.1   1.4e-70  230.7   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.014_633_254.OMPR -            4.5e-70  229.0   0.1   5.7e-70  228.7   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.037_951_440.OMPR -            4.8e-70  229.0   0.1     6e-70  228.6   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.014_513_776.OMPR -            1.1e-70  231.1   0.1   1.4e-70  230.7   0.1   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.036_958_066.LPTB -            2.8e-30   99.3   0.0   3.2e-30   99.1   0.0   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.002_516_829.UNKNOWN -            1.9e-81  266.3   2.0   2.2e-81  266.0   2.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.033_692_519.LPTB -            1.3e-32  107.0   0.2   1.5e-32  106.8   0.2   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.005_072_351.UNKNOWN -            3.2e-82  270.2   0.1   3.7e-82  269.9   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.008_997_669.GLNQ -            1.4e-45  149.1   0.0   1.8e-45  148.7   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.008_997_669.GLNQ -            9.6e-33  107.4   0.2   1.1e-32  107.1   0.2   1.0   1   0   0   1   1   1   1 -
