944	dfrA17_1_FJ460238	dfrA17	3002860	resfinder
945	fosB_5_AJ605334			resfinder
946	blaTEM-229_1_MG821356	TEM-116	3000979	resfinder
947	aac(3)-Ib-aac(6')-Ib_1_AF355189	AAC(3)-Ib/AAC(6')-Ib''	3002600	resfinder
948	floR_1_AF071555	floR	3002705	resfinder
949	blaIMP-14_1_AY553332	IMP-14	3002205	resfinder
950	aph(6)-Id_4_CP000971	APH(6)-Id	3002660	resfinder
951	tet(O/W)_4_AM889121	tet(W/N/W)	3004442	resfinder
952	mcr-3.11_1_MG489958	MCR-3.11	3004500	resfinder
953	tet(W/32/O)_4_AM710605	tet(W/N/W)	3004442	resfinder
954	blaOXA-322_1_KF203096	OXA-322	3001510	resfinder
955	aac(6')-Ig_1_L09246	AAC(6')-Ig	3002554	resfinder
956	blaTEM-148_1_AM087454	TEM-148	3001015	resfinder
957	catA2_1_X53796	catII from Escherichia coli K-12	3004656	resfinder
958	blaTEM-67_1_AF091113	TEM-67	3000934	resfinder
959	blaSHV-73_1_AM176548	SHV-73	3001127	resfinder
960	blaOXA-406_1_KJ584915	OXA-406	3001597	resfinder
961	blaOXA-512_1_KU726870	OXA-58	3001611	resfinder
962	blaTEM-48_1_Y10280	TEM-48	3000917	resfinder
963	blaTEM-107_1_AY101764	TEM-107	3000970	resfinder
964	blaOXA-563_1_KY767021	OXA-421	3003117	resfinder
965	blaGOB-4_1_AF189293	GOB-4	3004811	resfinder
966	qnrB28_1_HM439643	QnrB28	3002743	resfinder
967	blaIMP-67_1_MF281100	IMP-27	3002218	resfinder
968	mcr-4.4_1_MG822665	MCR-4.4	3004696	resfinder
969	blaZ_137_GQ915265	PC1 beta-lactamase (blaZ)	3000621	resfinder
970	blaCTX-M-138_1_KF526119	CTX-M-1	3001864	resfinder
971	blaOXA-176_1_HM113562	OXA-176	3001660	resfinder
972	blaMOX-6_1_GQ152601	MOX-6	3002185	resfinder
973	blaNDM-2_1_JF703135	NDM-2	3000590	resfinder
974	blaOXA-87_1_DQ348075	OXA-87	3001704	resfinder
975	mecA1_1_AB547235			resfinder
976	dfrA16_2_AF174129	dfrA16	3003014	resfinder
977	blaOXA-338_1_KF048909	OXA-338	3001526	resfinder
978	blaCMY-106_1_KM983294	CMY-13	3002024	resfinder
979	cfr(C)_1_KX686749			resfinder
980	blaCTX-M-193_1_KY563766	CTX-M-15	3001878	resfinder
981	blaCARB-11_1_AY008290	CARB-1	3002240	resfinder
982	blaGIM-1_1_JF414726	GIM-1	3000845	resfinder
983	qnrA2_1_AY675584	QnrA2	3002708	resfinder
984	blaOXA-448_1_KR061497	OXA-448	3003604	resfinder
985	blaOXA-202_1_HQ734813	OXA-202	3001667	resfinder
986	blaCMY-80_1_JQ733577	CMY-80	3002093	resfinder
987	blaKPC-35_1_MH404098	KPC-2	3002312	resfinder
988	dfrA12_5_FR875302	dfrA12	3002858	resfinder
989	sul2_11_AY232670	sul2	3000412	resfinder
990	fosC2_1_AB522969	FosC2	3002874	resfinder
991	blaCARB-5_1_AF135373	CARB-5	3002244	resfinder
992	blaOXA-352_1_KF297581	OXA-352	3001539	resfinder
993	qnrB24_1_HM192542			resfinder
994	blaNDM-20_1_KY654092	NDM-20	3004863	resfinder
995	blaOXA-141_1_EF552405	OXA-141	3001802	resfinder
996	blaZ_97_FMOK01000003	PC1 beta-lactamase (blaZ)	3000621	resfinder
997	blaVIM-39_1_KF131539	VIM-39	3002309	resfinder
998	qnrB21_1_FJ611948	QnrB21	3002736	resfinder
999	blaOXA-315_1_KF057032	OXA-315	3001686	resfinder
1000	aph(2'')-Ih_1_KF652096	APH(2'')-If	3004191	resfinder
1001	ant(3'')-Ia_1_X02340			resfinder
1002	blaOXA-511_1_KU710720	OXA-90	3001650	resfinder
1003	blaOXA-540_1_KJ138219	OXA-2	3001397	resfinder
1004	blaSHV-51_1_AY289548	SHV-51	3001108	resfinder
1005	blaOXA-173_1_HM113559	OXA-173	3001657	resfinder
1006	blaOXY-2-7_7_Z49084	OXY-2-7	3002402	resfinder
1007	qnrS13_1_LUYD01000008	QnrS1	3002790	resfinder
1008	dfrB3_2_FM877478	dfrB3	3003022	resfinder
1009	blaCMY-55_1_HM544040	CMY-55	3002066	resfinder
1010	blaIMP-64_1_KX949735	IMP-27	3002218	resfinder
1011	blaOXA-194_1_HQ425492	OXA-194	3001479	resfinder
1012	blaOXA-287_1_NG_050609	OXA-287	3001742	resfinder
1013	VanHDX_2_EU999036	vanI	3003723	resfinder
1014	VanHDX_2_EU999036	vanXD	3003070	resfinder
1015	aph(3'')-Ib_2_AF024602	APH(3'')-Ib	3002639	resfinder
1016	blaOXA-177_1_HM113563	OXA-177	3001661	resfinder
1017	blaTEM-188_1_JN211012	TEM-188	3001048	resfinder
1018	mecB_1_NC_011996	mecB	3003440	resfinder
1019	blaOXA-368_1_KT736121	OXA-368	3001555	resfinder
1020	blaDHA-27_1_MH067965	DHA-13	3002144	resfinder
1021	aac(3)-IId_1_EU022314	AAC(3)-IId	3004623	resfinder
1022	aadD_2_M19465	ANT(4')-Ib	3003905	resfinder
1023	blaIMP-63_1_KX821663	IMP-12	3002203	resfinder
1024	aph(3')-Ia_1_V00359	APH(3')-Ia	3002641	resfinder
1025	tet(31)_1_GQ283908	tet(31)	3000476	resfinder
1026	cepA_1_L13472	cepA	3003559	resfinder
1027	blaTEM-207_1_KC818234	TEM-207	3001384	resfinder
1028	blaZ_15_JAZQ01000018	PC1 beta-lactamase (blaZ)	3000621	resfinder
1029	blaSHV-70_1_DQ013287	SHV-70	3001124	resfinder
1030	blaSHV-11_1_X98101	SHV-11	3001070	resfinder
1031	mcr-10_1_MN179494			resfinder
1032	cmr_1_U43535			resfinder
1033	blaIMP-18_1_AY780674	IMP-18	3002209	resfinder
1034	blaIMP-1_1_EF027105	IMP-1	3002192	resfinder
1035	blaZ_73_CYNA01000004	PC1 beta-lactamase (blaZ)	3000621	resfinder
1036	tet(C)_2_AY046276	tet(C)	3000167	resfinder
1037	qnrB14_1_EU273757			resfinder
1038	blaOXA-168_1_HM488989	OXA-168	3001468	resfinder
1039	sul1_14_AJ517791	sul1	3000410	resfinder
1040	fos_2_FN543093			resfinder
1041	blaOXA-273_1_APQN01000012	OXA-273	3001729	resfinder
1042	blaOXA-417_1_KM220587	OXA-417	3001608	resfinder
1043	blaCTX-M-111_1_JF274243	CTX-M-111	3001971	resfinder
1044	blaZ_25_JBKK01000017	PC1 beta-lactamase (blaZ)	3000621	resfinder
1045	tet(43)_1_GQ244501	tet(43)	3000573	resfinder
1046	blaGES-20_1_JN596280	GES-20	3002349	resfinder
1047	mph(D)_1_AB048591			resfinder
1048	blaCTX-M-192_1_KY271098	CTX-M-27	3001889	resfinder
1049	blaOXA-289_1_APRM01000005			resfinder
1050	vat(D)_1_L12033			resfinder
1051	blaOXA-555_1_KY126224	OXA-414	3001605	resfinder
1052	erm(A)_3_EU348758			resfinder
1053	blaCTX-M-124_1_JQ429324	CTX-M-124	3001983	resfinder
1054	blaTEM-60_1_AF047171	TEM-60	3000929	resfinder
1055	erm(C)_15_U82607	ErmC	3000250	resfinder
1056	aac(6')-Iih_1_AJ584701	AAC(6')-Iih	3002590	resfinder
1057	mcr-3.8_1_MF598078	MCR-3.8	3004509	resfinder
1058	blaKPC-36_1_MH593787	KPC-3	3002313	resfinder
1059	sul1_21_AJ971344	sul1	3000410	resfinder
1060	blaOKP-A-7_1_AM051145	OKP-A-7	3002424	resfinder
1061	dfrA23_1_AJ746361	dfrA23	3003019	resfinder
1062	blaOXY-5-2_2_AJ871871	OXY-5-2	3002412	resfinder
1063	blaOXA-161_1_GQ202693	OXA-161	3001799	resfinder
1064	cphA8_1_AY261375	cphA8	3003104	resfinder
1065	fosA_4_ACWU01000146	FosA	3000149	resfinder
1066	blaSHV-188_1_LN515534	SHV-188	3003155	resfinder
1067	erm(47)_1_KU612222	Erm(47)	3003908	resfinder
1068	blaZ_36_JITV01000006	PC1 beta-lactamase (blaZ)	3000621	resfinder
1069	cfr(B)_1_KM359439	cfr(B)	3004649	resfinder
1070	blaZ_32_JINH01000005	PC1 beta-lactamase (blaZ)	3000621	resfinder
1071	sul1_38_BX248359	sul1	3000410	resfinder
1072	blaCMY-59_1_NG_048854			resfinder
1073	aac(6')-Iag_1_AB472901	AAC(6')-Iag	3004638	resfinder
1074	blaOXA-84_1_DQ309276	OXA-84	3001624	resfinder
1075	mef(A)_2_U83667			resfinder
1076	qnrB56_1_JX259317			resfinder
1077	blaIMP-51_1_LC031883	IMP-51	3003659	resfinder
1078	blaZ_1_CP000704	PC1 beta-lactamase (blaZ)	3000621	resfinder
1079	blaTEM-132_1_AY491682	TEM-132	3000996	resfinder
1080	imiH_1_AJ548797	imiH	3003094	resfinder
1081	blaOXA-436_1_KT959105	OXA-436	3003128	resfinder
1082	aph(3'')-Ib_4_AF313472	APH(3'')-Ib	3002639	resfinder
1083	blaTEM-182_1_HQ317449	TEM-182	3001373	resfinder
1084	tet(B)_1_AP000342	tet(B)	3000166	resfinder
1085	aac(2')-Id_1_U72743	AAC(2')-Id	3002526	resfinder
1086	blaOXA-305_1_APPF01000021	OXA-305	3001760	resfinder
1087	blaOXA-380_1_KF986261	OXA-380	3001566	resfinder
1088	blaOXA-551_1_KY682753			resfinder
1089	dfrA12_9_DQ995286	dfrA12	3002858	resfinder
1090	aph(3')-IIa_2_V00618	APH(3')-IIa	3002644	resfinder
1091	blaCMH-3_1_KX192165	CMH-1	3004777	resfinder
1092	blaOXA-114d_1_HM104633	OXA-114a	3001609	resfinder
1093	dfrB2_2_AY553333	dfrB2	3003021	resfinder
1094	blaCMY-69_1_JX049132	CMY-69	3002082	resfinder
1095	qepA2_1_EU847537	QepA2	3004103	resfinder
1096	tet(W)_5_AJ427422	tetW	3000194	resfinder
1097	aac(3)-Ib_1_L06157	AAC(3)-Ib	3002530	resfinder
1098	blaCTX-M-71_1_FJ815436	CTX-M-71	3001932	resfinder
1099	blaCMY-85_1_KJ207202	CMY-85	3002098	resfinder
1100	vga(D)_1_GQ205627	vgaD	3002832	resfinder
1101	blaOXA-255_1_KC479325	OXA-255	3001690	resfinder
1102	blaZ_89_FKPS01000007	PC1 beta-lactamase (blaZ)	3000621	resfinder
1103	blaZ_124_NC_013944	PC1 beta-lactamase (blaZ)	3000621	resfinder
1104	blaDHA-26_1_MH067966	DHA-9	3002140	resfinder
1105	erm(B)_15_U48430	ErmB	3000375	resfinder
1106	blaCMY-26_1_AB300358	CMY-26	3002037	resfinder
1107	aph(3')-Ia_8_Y00452	APH(3')-Ia	3002641	resfinder
1108	blaOXA-251_1_JN118546	OXA-251	3001500	resfinder
1109	mcr-1.2_1_KX236309	MCR-1.2	3004194	resfinder
1110	qnrB8_1_EU043312	QnrB8	3002722	resfinder
1111	tet(W)_3_AJ427421	tetW	3000194	resfinder
1112	blaTEM-137_1_AM286274	TEM-137	3001001	resfinder
1113	blaSGM-7_1_NG050614			resfinder
1114	aph(3')-IIa_1_X57709	APH(3')-IIa	3002644	resfinder
1115	erm(C)_10_Y09002	ErmC	3000250	resfinder
1116	blaOXA-464_1_KU721146	OXA-464	3003620	resfinder
1117	tet(W)_4_FN396364	tet(W/N/W)	3004442	resfinder
1118	blaKPC-3_1_HM769262	KPC-3	3002313	resfinder
1119	blaCMY-2_1_X91840	CMY-2	3002013	resfinder
1120	tet(O/W/32/O)_1_EF065523	tet(W/N/W)	3004442	resfinder
1121	blaCARB-14_1_JQ364968	CARB-14	3002252	resfinder
1122	blaOXA-342_1_KF048915	OXA-342	3001530	resfinder
1123	ARR-4_1_EF660562	arr-4	3002849	resfinder
1124	blaOXA-132_1_EU547447	OXA-132	3001653	resfinder
1125	blaNDM-19_1_MF370080	NDM-19	3004862	resfinder
1126	blaTEM-196_1_JQ034306	TEM-196	3001376	resfinder
1127	catQ_1_M55620	catQ	3002687	resfinder
1128	blaZ_31_JIFU01000008	PC1 beta-lactamase (blaZ)	3000621	resfinder
1129	kamB_1_AJ629123	kamB	3004102	resfinder
1130	aac(6')-Iu_1_AF031329	AAC(6')-Iu	3002565	resfinder
1131	blaOXA-57_1_AJ631966	OXA-57	3001771	resfinder
1132	otr(B)_1_AF079900	otr(B)	3002892	resfinder
1133	blaSHV-45_1_AF547625	SHV-45	3001103	resfinder
1134	fomA_1_AB016934	FomA	3000423	resfinder
1135	mcr-2.1_1_LT598652	MCR-2.1	3004110	resfinder
1136	blaZ_47_NZ_JYGF01000020	PC1 beta-lactamase (blaZ)	3000621	resfinder
1137	optrA_4_KT862777	optrA	3003746	resfinder
1138	ant(2'')-Ia_4_AF458082	ANT(2'')-Ia	3000230	resfinder
1139	blaOXA-532_1_KX609247	OXA-91	3001627	resfinder
1140	cfr(C)_2_CANB01000378			resfinder
1141	aph(6)-Id_2_AF024602	APH(6)-Id	3002660	resfinder
1142	erm(R)_1_M11276	ErmR	3000594	resfinder
1143	blaCTX-M-114_1_GQ351346	CTX-M-114	3001974	resfinder
1144	blaOXA-127_1_EU255296	OXA-127	3001449	resfinder
1145	aph(3')-Id_1_Z48231			resfinder
1146	blaL_1_NG050597			resfinder
1147	blaOXA-325_1_KF203099	OXA-325	3001513	resfinder
1148	blaSHV-96_1_EF373971	SHV-96	3001148	resfinder
1149	mecA_2_NC_002951	mecA	3000617	resfinder
1150	blaZ_46_CP010944	PC1 beta-lactamase (blaZ)	3000621	resfinder
1151	blaOXA-376_1_KF986257	OXA-376	3001562	resfinder
1152	lsa(A)_1_AY225127	lsaA	3000300	resfinder
1153	blaLEN2_1_AY037780	LEN-2	3002455	resfinder
1154	sul1_24_EU117158	sul1	3000410	resfinder
1155	blaOXY-1-4_4_AY077483	OXY-1-4	3002392	resfinder
1156	blaCTX-M-3_1_Y10278	CTX-M-3	3001866	resfinder
1157	blaIMP-4_1_AF244145	IMP-4	3002195	resfinder
1158	mcr-1.12_1_LC337668	MCR-1.12	3004689	resfinder
1159	blaOXA-101_1_AM412777	OXA-101	3001439	resfinder
1160	blaVIM-49_1_KU663374	VIM-5	3002275	resfinder
1161	tet(X6)_1_MN507533	Tet(X6)	3005056	resfinder
1162	mef(A)_4_HG423652			resfinder
1163	blaCTX-M-206_1_KJ802520	CTX-M-3	3001866	resfinder
1164	cepA-29_1_U05884	cepA	3003559	resfinder
1165	blaOXA-375_1_KF986256	OXA-375	3001561	resfinder
1166	blaCTX-M-60_1_AM411407	CTX-M-60	3001921	resfinder
1167	blaSHV-71_1_AM176546	SHV-71	3001125	resfinder
1168	cepA-49_1_U05886	cepA	3003559	resfinder
1169	blaCMY-100_1_KF526113	CMY-100	3002112	resfinder
1170	blaOXA-2_1_DQ112222	OXA-2	3001397	resfinder
1171	blaOXA-35_1_AF315786	OXA-35	3001429	resfinder
1172	qnrB13_1_EU273755			resfinder
1173	erm(H)_1_M16503	ErmH	3002823	resfinder
1174	blaGES-19_1_JN596280	GES-19	3002348	resfinder
1175	aac(6')-Is_1_AF031327	AAC(6')-Is	3002562	resfinder
1176	blaTEM-94_1_AJ318094	TEM-94	3000961	resfinder
1177	blaZ_131_GQ900485	PC1 beta-lactamase (blaZ)	3000621	resfinder
1178	blaOXA-457_1_KP903887	OXA-457	3003613	resfinder
1179	qnrS8_1_KF730652	QnrS8	3002797	resfinder
1180	blaZ_53_NZ_JUXQ01000001			resfinder
1181	qnrB68_1_KC580657	QnrB68	3002780	resfinder
1182	sul2_15_FJ968160	sul2	3000412	resfinder
1183	blaOXA-277_1_APPQ01000011	OXA-277	3001733	resfinder
1184	blaTEM-232_1_MH079593	TEM-12	3000884	resfinder
1185	blaKLUC-3_1_JX185316	CTX-M-132	3001991	resfinder
1186	blaOXA-114f_1_HM368375	OXA-114a	3001609	resfinder
1187	blaOXA-534_1_KX714285	OXA-1	3001396	resfinder
1188	blaTEM-136_1_AY826417	TEM-136	3001000	resfinder
1189	blaCMY-140_1_KX354367	CMY-2	3002013	resfinder
1190	blaDHA-24_1_KU759569	DHA-1	3002132	resfinder
1191	penA_1_AF515059			resfinder
1192	VanC4XY_3_EU151756	vanXYC	3002966	resfinder
1193	nimI_1_FJ940884			resfinder
1194	tetB(P)_1_NC_010937	tetB(P)	3000195	resfinder
1195	sul2_1_AF542061	sul2	3000412	resfinder
1196	dfrA1_8_X00926	dfrA1	3002854	resfinder
1197	aac(6')-Iaa_1_NC_003197	AAC(6')-Iaa	3002571	resfinder
1198	blaOXA-382_1_KJ135345	OXA-382	3001568	resfinder
1199	blaGES-23_1_KF179354	GES-23	3002352	resfinder
1200	tet(X)_3_AB097942	Tet(X6)	3005056	resfinder
1201	sul1_30_JF262178	sul1	3000410	resfinder
1202	blaOXA-280_1_APPZ01000001	OXA-280	3001735	resfinder
1203	aac(3)-IV_1_DQ241380	AAC(3)-IV	3002539	resfinder
1204	blaCTX-M-67_1_EF581888	CTX-M-67	3001928	resfinder
1205	blaIND-14_1_HM367709	IND-14	3002269	resfinder
1206	blaKPC-25_1_KU216748	KPC-2	3002312	resfinder
1207	blaZ_7_AP004832	PC1 beta-lactamase (blaZ)	3000621	resfinder
1208	blaCTX-M-150_1_KF769131	CTX-M-15	3001878	resfinder
1209	blaZ_51_NZ_JVWO01000108	PC1 beta-lactamase (blaZ)	3000621	resfinder
1210	blaOXA-292_1_APRO01000007	OXA-292	3001747	resfinder
1211	optrA_16_AMBD01000029	optrA	3003746	resfinder
1212	blaOXA-442_1_KP844571	OXA-442	3003598	resfinder
1213	sul1_3_EU855787	sul1	3000410	resfinder
1214	blaOXA-497_1_LKJZ01000136	OXA-91	3001627	resfinder
1215	blaSHV-82_1_AM176557	SHV-82	3001136	resfinder
1216	blaTEM-156_1_AM941159	TEM-156	3001022	resfinder
1217	blaOXA-133_1_EU571228	OXA-133	3001702	resfinder
1218	blaCARB-50_1_NG_052478	CARB-1	3002240	resfinder
1219	vga(A)_2_FN546261	vgaA	3002829	resfinder
1220	VanC4XY_2_EU151753	vanXYC	3002966	resfinder
1221	ant(2'')-Ia_14_DQ266447	ANT(2'')-Ia	3000230	resfinder
1222	blaCARB-17_1_KJ934265	CARB-17	3002254	resfinder
1223	tet(59)_1_KU736878	tet(59)	3004441	resfinder
1224	str_3_AM932524			resfinder
1225	blaMIR-3_1_AY743435	MIR-3	3002169	resfinder
1226	blaTEM-184_1_FR848831	TEM-184	3001375	resfinder
1227	blaOXA-298_1_APSA01000003	OXA-298	3001753	resfinder
1228	nimI_1_FJ940883			resfinder
1229	blaOXA-131_1_EU547446	OXA-131	3001652	resfinder
1230	dfrA17_6_AF180469	dfrA17	3002860	resfinder
1231	blaOXA-109_1_EF650035	OXA-109	3001640	resfinder
1232	sul4_1_MG649393	sul4	3004361	resfinder
1233	dfrA14_2_Z50805	dfrA14	3002859	resfinder
1234	blaOXA-198_1_HQ634775	OXA-198	3001805	resfinder
1235	tet(31)_2_AJ250203	tet(31)	3000476	resfinder
1236	erm(N)_1_X97721	ErmN	3000592	resfinder
1237	aadA4_1_Z50802	aadA4	3002604	resfinder
1238	fosB3_1_HQ219726	FosB3	3002873	resfinder
1239	blaZ_110_AJCZ01000013	PC1 beta-lactamase (blaZ)	3000621	resfinder
1240	mph(K)_1_NC_000964	mphK	3004541	resfinder
1241	aph(6)-Ib_1_X05648	APH(6)-Ib	3002658	resfinder
1242	poxtA_1_MF095097	poxtA	3004470	resfinder
1243	blaIMP-20_1_AB196988	IMP-20	3002211	resfinder
1244	blaOXA-175_1_HM113561	OXA-175	3001659	resfinder
1245	blaSHV-42_1_AF535130	SHV-42	3001100	resfinder
1246	blaCTX-M-191_1_KY271097	CTX-M-14	3001877	resfinder
1247	ant(2'')-Ia_6_AJ871915	ANT(2'')-Ia	3000230	resfinder
1248	blaSHV-121_1_GQ428198	SHV-121	3001168	resfinder
1249	blaCTX-M-163_1_KP681698	CTX-M-163	3003647	resfinder
1250	blaOXA-206_1_AB634250	OXA-206	3001484	resfinder
1251	aadK_1_M26879	aadK	3002627	resfinder
1252	VanC3XY_2_EU151759	vanXYC	3002966	resfinder
1253	blaZ_37_JIFD01000012	PC1 beta-lactamase (blaZ)	3000621	resfinder
1254	blaGOB-17_1_AY899332	GOB-16	3004808	resfinder
1255	mecA1_3_Y13094			resfinder
1256	blaOKP-A-1_1_AM051138	OKP-A-1	3002418	resfinder
1257	fosB4_1_KR870311	FosB4	3004671	resfinder
1258	dfrB1_1_U36276	dfrB1	3002864	resfinder
1259	blaOXA-192_1_JF273470	OXA-192	3001766	resfinder
1260	cmx_1_U85507	cmx	3002703	resfinder
1261	lnu(G)_1_KX470419	lnuG	3004085	resfinder
1262	blaCARB-33_1_BK008903	CARB-18	3003174	resfinder
1263	blaOXA-351_1_KF297580	OXA-351	3001538	resfinder
1264	aadA24_1_AM711129	ANT(3'')-IIa	3004089	resfinder
1265	sul1_7_FJ715937	sul1	3000410	resfinder
1266	mph(J)_1_KY753883	mphJ	3004544	resfinder
1267	blaSHV-203_1_MG028656	SHV-69	3001123	resfinder
1268	sul2_21_AB366440	sul2	3000412	resfinder
1269	dfrA18_1_AJ310778	dfrA19	3003015	resfinder
1270	blaMOR-2_1_AY235804	DHA-20	3002151	resfinder
1271	qnrVC4_1_GQ891757	QnrVC4	3002801	resfinder
1272	blaZ_16_JBTH01000015	PC1 beta-lactamase (blaZ)	3000621	resfinder
1273	blaB-13_1_EF595959	Chryseobacterium meningosepticum BlaB	3000579	resfinder
1274	blaLCR-1_1_X56809	LCR-1	3002997	resfinder
1275	fosB5_1_KT032253	FosB5	3004672	resfinder
1276	blaOXA-146_1_FJ194494	OXA-146	3001779	resfinder
1277	blaKPC-39_1_MK118771	KPC-3	3002313	resfinder
1278	blaZ_61_NZ_JVAT01000021	PC1 beta-lactamase (blaZ)	3000621	resfinder
1279	blaGOB-5_1_AF189290	GOB-5	3004812	resfinder
1280	blaCTX-M-110_1_JF274242	CTX-M-110	3001970	resfinder
1281	blaIMP-44_1_AB777501	IMP-44	3002235	resfinder
1282	mcr-5.1_1_KY807921	MCR-5.1	3004332	resfinder
1283	qnrB10_2_HM439644			resfinder
1284	dfrA22_5_AJ968952	dfrA22	3003018	resfinder
1285	blaSHV-104_1_EU274581	SHV-104	3001153	resfinder
1286	blaTEM-216_1_KF944358	TEM-216	3001393	resfinder
1287	blaVEB-1_1_HM370393	VEB-9	3002378	resfinder
1288	blaIMP-58_1_KU647281	IMP-22	3002213	resfinder
1289	qnrB62_1_JX987101			resfinder
1290	blaCTX-M-198_1_KY646304	CTX-M-14	3001877	resfinder
1291	dfrA17_4_JQ837988	dfrA17	3002860	resfinder
1292	blaIND-2b_3_EF672681	IND-2	3002257	resfinder
1293	sul1_31_AM040449	sul1	3000410	resfinder
1294	blaLEN17_1_EF205593	LEN-17	3002473	resfinder
1295	blaACC-1a_1_AF180953	ACC-5	3001819	resfinder
1296	qnrD2_1_KF055448	QnrD2	3002789	resfinder
1297	blaTEM-231_1_MG821378	TEM-1	3000873	resfinder
1298	blaVIM-4_1_EU581706	VIM-4	3002274	resfinder
1299	sul2_5_AY524415	sul2	3000412	resfinder
1300	blaNDM-6_1_JN967644	NDM-6	3002356	resfinder
1301	blaOXA-13_1_AF043558	OXA-19	3001414	resfinder
1302	cat(pC221)_1_X02529	Staphylococcus intermedius chloramphenicol acetyltransferase	3004457	resfinder
1303	blaGOB-12_1_AY647249	GOB-12	3004804	resfinder
1304	blaHERA-3_1_AF398335	HERA-3	3004818	resfinder
1305	optrA_14_KX620941	optrA	3003746	resfinder
1306	tet(M)_5_U58985	tetM	3000186	resfinder
1307	blaCMY-146_1_KX034085	CMY-42	3002053	resfinder
1308	fexA_2_AM408573	fexA	3002704	resfinder
1309	dfrA16_4_EU158182	dfrA16	3003014	resfinder
1310	aph(3')-III_1_M26832	APH(3')-IIIa	3002647	resfinder
1311	blaCTX-M-14_1_AF252622	CTX-M-14	3001877	resfinder
1312	blaCMY-116_1_KM087840	CMY-116	3002127	resfinder
1313	blaCMY-46_1_FN556186	CMY-46	3002057	resfinder
1314	blaVIM-34_1_JX013656	VIM-34	3002304	resfinder
1315	mcr-4.6_1_MH423812	MCR-4.1	3004325	resfinder
1316	blaOXA-385_1_KF986253	OXA-385	3001571	resfinder
1317	blaACT-5_1_FJ237369	ACT-5	3001824	resfinder
1318	dfrA1_16_FJ001872	dfrA1	3002854	resfinder
1319	blaTEM-186_1_JN227084	TEM-186	3001046	resfinder
1320	blaSHV-76_1_AM176551	SHV-76	3001130	resfinder
1321	blaKPC-31_1_MAPH01000113	KPC-3	3002313	resfinder
1322	blaZ_75_LNTF01000008	PC1 beta-lactamase (blaZ)	3000621	resfinder
1323	blaOXA-182_1_HM640278	OXA-182	3001709	resfinder
1324	blaKLUC-4_1_JX185317	CTX-M-10	3001873	resfinder
1325	cfiA1_1_AB087225	CcrA	3000578	resfinder
1326	blaCARB-25_1_BK008888	CARB-18	3003174	resfinder
1327	blaSHV-69_1_DQ174308	SHV-69	3001123	resfinder
1328	fosA_5_AFBO01000747	FosA6	3004111	resfinder
1329	blaIMP-26_1_GU045307	IMP-26	3002217	resfinder
1330	blaCTX-M-4_1_Y14156	CTX-M-4	3001867	resfinder
1331	blaKPC-38_1_MK098861	KPC-3	3002313	resfinder
1332	blaOXA-94_1_DQ519088	OXA-94	3001629	resfinder
1333	blaOXA-122_1_EU255291	OXA-122	3001444	resfinder
1334	mph(F)_1_AM260957	mphF	3003071	resfinder
1335	blaOXA-524_1_KX599402	OXA-71	3001619	resfinder
1336	blaTEM-30_1_AJ437107	TEM-30	3000900	resfinder
1337	blaPAU-1_1_MH053445			resfinder
1338	dfrA22_1_KC200566	dfrA22	3003018	resfinder
1339	blaOXA-530_1_KX599398	OXA-51	3001612	resfinder
1340	Cfr(E)_1_NG_070225			resfinder
1341	blaTEM-91_1_AB049569	TEM-91	3000958	resfinder
1342	blaOXA-48_1_AY236073	OXA-48	3001782	resfinder
1343	blaCTX-M-97_1_HM776707	CTX-M-2	3001865	resfinder
1344	blaOXA-379_1_KF986260	OXA-379	3001565	resfinder
1345	blaOXA-136_1_EU086831	OXA-136	3001765	resfinder
1346	blaZ_12_M15195			resfinder
1347	VanHAX_1_FJ866609	vanHA	3002942	resfinder
1348	VanHAX_1_FJ866609	vanA	3000010	resfinder
1349	VanHAX_1_FJ866609	vanXA	3002949	resfinder
1350	qnrB70_1_KC580659	QnrB70	3002782	resfinder
1351	blaIMI-5_1_KT599915			resfinder
1352	blaSHV-67_1_DQ174307	SHV-67	3001122	resfinder
1353	blaTER-1_1_FJ263091			resfinder
1354	dfrA21_1_AY552589	dfrA21	3003017	resfinder
1355	blaPLA-5A_1_DQ249871			resfinder
1356	blaOXA-248_1_HE963769	OXA-248	3001673	resfinder
1357	aph(3'')-Ib_3_AF321550	APH(3'')-Ib	3002639	resfinder
1358	vga(A)V_1_AF186237			resfinder
1359	qnrB16_1_EU136183			resfinder
1360	blaCMY-114_1_KM087846	CMY-114	3002125	resfinder
1361	blaOXA-299_1_APQD01000016	OXA-299	3001754	resfinder
1362	blaCMY-118_1_KM087838	CMY-118	3002129	resfinder
1363	blaOXA-391_1_KJ427797	OXA-391	3001577	resfinder
1364	aac(6')-Iad_1_AB119105	AAC(6')-Iad	3002572	resfinder
1365	blaOXA-290_1_APOK01000044			resfinder
1366	blaPLA-6A_1_DQ251478			resfinder
1367	dfrA22_4_AJ628423	dfrA22	3003018	resfinder
1368	mcr-3.10_1_MG214531	MCR-3.10	3004504	resfinder
1369	tet(B)_3_AJ277653	tet(B)	3000166	resfinder
1370	blaCMY-61_1_JF460795	CMY-61	3002074	resfinder
1371	blaOXA-152_1_KP771980	OXA-152	3001457	resfinder
1372	blaOXA-346_1_KF048919	OXA-346	3001534	resfinder
1373	erm(35)_1_AF319779	Erm(35)	3000604	resfinder
