	Original ID	Gene Name in CARD	ARO	Database
1338	gi:1044002084:emb:SBX40186.1:|FEATURES|mdfA|multidrug|mdfA	Escherichia coli mdfA	3001328	deeparg
1339	JQ364968.1.gene6.p01|FEATURES|RTG-5|beta-lactam|RTG-5	CARB-14	3002252	deeparg
1340	gi:942503284:ref:WP_055335444.1:|FEATURES|mexC|multidrug|mexC	adeA	3000774	deeparg
1341	gi:1031674470:gb:ANG33079.1:|FEATURES|TEM-1|beta-lactam|TEM	TEM-207	3001384	deeparg
1342	gi:690992826:ref:WP_031962668.1:|FEATURES|mexE|multidrug|mexE	adeG	3000778	deeparg
1343	AJ584652.2.gene3.p01|FEATURES|IMP-16|beta-lactam|IMP	IMP-16	3002207	deeparg
1344	ZP_03993170|FEATURES|tetM|tetracycline|tetM	tetO	3000190	deeparg
1345	JF949916.1.gene1.p01|FEATURES|TEM-1|beta-lactam|TEM	TEM-191	3001051	deeparg
1346	gi:486228847:ref:WP_001558958.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216	deeparg
1347	gi:545065564:ref:WP_021437946.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
1348	gi:757799695:ref:WP_043016897.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
1349	gi:504292487:ref:WP_014479589.1:|FEATURES|ykkC|multidrug|ykkC	ykkC	3003063	deeparg
1350	gi:504289832:ref:WP_014476934.1:|FEATURES|fosB|fosfomycin|fosB	FosB2	3005100	deeparg
1351	gi:446014321:ref:WP_000092176.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216	deeparg
1352	gi:918403720:ref:WP_052454986.1:|FEATURES|tetA|tetracycline|tetA	tet(A)	3000165	deeparg
1353	gi:664230376:ref:WP_030762986.1:|FEATURES|streptothricin_acetyltransferase|aminoglycoside|streptothricin_acetyltransferase	sta	3004699	deeparg
1354	gi:686099038:ref:WP_031755887.1:|FEATURES|oprN|multidrug|oprN	OprN	3000805	deeparg
1355	gi:490980789:ref:WP_004842552.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
1356	gi:488022623:ref:WP_002094022.1:|FEATURES|class_A|beta-lactam|class_A	BcI	3002877	deeparg
1357	YP_401803|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	Erm(34)	3000600	deeparg
1358	YP_002389784|FEATURES|mdtM|multidrug|mdtM	mdtM	3001214	deeparg
1359	gi:1031867709:ref:WP_064184126.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216	deeparg
1360	gi:554961629:ref:WP_023206204.1:|FEATURES|arnA|polymyxin|arnA	arnA	3002985	deeparg
1361	gi:446669114:ref:WP_000746460.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
1362	gi:1044058419:emb:SBX18126.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216	deeparg
1363	gi:959846751:ref:WP_058132760.1:|FEATURES|aac(6')-II|aminoglycoside|aac(6')-II	AAC(6')-IIa	3002594	deeparg
1364	ABW03157|FEATURES|qnrB|fluoroquinolone|qnrB	QnrB21	3002736	deeparg
1365	gi:798875400:ref:WP_045898496.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
1366	gi:488943653:ref:WP_002854728.1:|FEATURES|cmeA|multidrug|cmeA	cmeA	3000783	deeparg
1367	gi:1006676707:ref:WP_061820836.1:|FEATURES|fmtC|beta-lactam|fmtC	Listeria monocytogenes mprF	3003770	deeparg
1368	AF313472.2.gene15.p01|FEATURES|aph(3'')-I|aminoglycoside|aph(3'')-I	APH(3'')-Ia	3002638	deeparg
1369	gi:365751027:gb:AEW75254.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
1370	gi:648667297:ref:WP_026359044.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	msbA	3003950	deeparg
1371	WP_102607457.1|FEATURES|sul4|sulfonamide|sul4	sul4	3004361	deeparg
1372	gi:823640330:ref:WP_047086302.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
1373	gi:636832672:ref:WP_024358679.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
1374	YP_001453760|FEATURES|macB|MLS|macB	macB	3000535	deeparg
1375	gi:1035723986:ref:WP_064562096.1:|FEATURES|emrA|multidrug|emrA	emrA	3000027	deeparg
1376	gi:556487523:ref:WP_023335256.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216	deeparg
1377	gi:545237503:ref:WP_021536627.1:|FEATURES|mdtE|multidrug|mdtE	mdtE	3000795	deeparg
1378	JN861783.1.gene1.p01|FEATURES|OXA-215|beta-lactam|OXA	OXA-215	3001714	deeparg
1379	gi:489925066:ref:WP_003828407.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
1380	gi:693164693:ref:WP_032298721.1:|FEATURES|mdtM|multidrug|mdtM	mdtM	3001214	deeparg
1381	gi:485868015:ref:WP_001465785.1:|FEATURES|mdtP|multidrug|mdtP	mdtP	3003550	deeparg
1382	ZP_02377226|FEATURES|mexE|multidrug|mexE	adeG	3000778	deeparg
1383	gi:486214784:ref:WP_001556381.1:|FEATURES|class_C|beta-lactam|class_C	EC-15	3006876	deeparg
1384	YP_001348103|FEATURES|oprN|multidrug|oprN	OprN	3000805	deeparg
1385	gi:1044260098:emb:SBX10933.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216	deeparg
1386	gi:693158242:ref:WP_032294244.1:|FEATURES|mdtD|multidrug|mdtD	Klebsiella pneumoniae KpnH	3004597	deeparg
1387	gi:829846244:ref:WP_047353554.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216	deeparg
1388	ZP_03064089|FEATURES|bacA|bacitracin|bacA	bacA	3002986	deeparg
1389	gi:771454993:ref:WP_045149547.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	PDC-349	3006718	deeparg
1390	gi:974603856:ref:WP_059193686.1:|FEATURES|vanR|glycopeptide|vanR	vanR gene in vanO cluster	3002930	deeparg
1391	EU188842.1.gene1.p1|FEATURES|OXA-114|beta-lactam|OXA	OXA-114a	3001609	deeparg
1392	gi:446993908:ref:WP_001071164.1:|FEATURES|fmtC|beta-lactam|fmtC	Listeria monocytogenes mprF	3003770	deeparg
1393	AY130284.1.gene1.p1|FEATURES|TEM-75|beta-lactam|TEM	TEM-75	3000941	deeparg
1394	AY750909.1.gene1.p01|FEATURES|OXA-66|beta-lactam|OXA	OXA-66	3001615	deeparg
1395	gi:746819953:ref:WP_039699719.1:|FEATURES|tetR|tetracycline|tetR			deeparg
1396	gi:686149587:ref:WP_031783560.1:|FEATURES|mecA|beta-lactam|mecA	mecA	3000617	deeparg
1397	gi:895949336:ref:WP_049036297.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
1398	NC_003140.1122765.p01|FEATURES|blaZ|beta-lactam|blaZ	PC1 beta-lactamase (blaZ)	3000621	deeparg
1399	gi:686291256:ref:WP_031861724.1:|FEATURES|mecA|beta-lactam|mecA	mecA	3000617	deeparg
1400	gi:490202586:ref:WP_004101048.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216	deeparg
1401	gi:979463679:ref:WP_059329539.1:|FEATURES|emrB|multidrug|emrB	emrB	3000074	deeparg
1402	JN848330.1.gene1.p01|FEATURES|class_C|beta-lactam|class_C	ACT-10	3001832	deeparg
1403	gi:949743299:ref:WP_057078061.1:|FEATURES|tetR|tetracycline|tetR	MexL	3003710	deeparg
1404	gi:486280571:ref:WP_001570562.1:|FEATURES|mdtP|multidrug|mdtP	mdtP	3003550	deeparg
1405	EEQ96502|FEATURES|bacA|bacitracin|bacA	bacA	3002986	deeparg
1406	AY238971.1.gene2.p01|FEATURES|cat_chloramphenicol_acetyltransferase|phenicol|cat_chloramphenicol_acetyltransferase	Alkalihalobacillus clausii chloramphenicol acetyltransferase	3004452	deeparg
1407	gi:1006161692:ref:WP_061736104.1:|FEATURES|norA|multidrug|norA	Staphylococcus aureus norA	3004667	deeparg
1408	gi:487138435:ref:WP_001629863.1:|FEATURES|mepA|multidrug|mepA	mepA	3000026	deeparg
1409	AB284167.2.gene1.p01|FEATURES|CTX-M|beta-lactam|CTX-M	CTX-M-199	3005622	deeparg
1410	gi:915548637:ref:WP_050845468.1:|FEATURES|fosB|fosfomycin|fosB	FosB2	3005100	deeparg
1411	gi:1031671948:gb:ANG31821.1:|FEATURES|TEM-1|beta-lactam|TEM	TEM-1	3000873	deeparg
1412	gi:485945193:ref:WP_001493217.1:|FEATURES|arnA|polymyxin|arnA	arnA	3002985	deeparg
1413	gi:906974509:ref:WP_049742677.1:|FEATURES|fosB|fosfomycin|fosB	FosB2	3005100	deeparg
1414	gi:545235907:ref:WP_021535235.1:|FEATURES|mdtO|multidrug|mdtO	mdtO	3003549	deeparg
1415	gi:491005084:ref:WP_004866805.1:|FEATURES|emrB|multidrug|emrB	Klebsiella pneumoniae KpnH	3004597	deeparg
1416	gi:445959313:ref:WP_000037168.1:|FEATURES|tetR|tetracycline|tetR	MexL	3003710	deeparg
1417	gi:914301658:ref:WP_050569680.1:|FEATURES|class_A|beta-lactam|class_A	BcI	3002877	deeparg
1418	gi:691032885:ref:WP_031987899.1:|FEATURES|sul2|sulfonamide|sul2	sul2	3000412	deeparg
1419	gi:488129245:ref:WP_002200453.1:|FEATURES|class_A|beta-lactam|class_A	BcI	3002877	deeparg
1420	gi:554684122:ref:WP_023184036.1:|FEATURES|mdtN|multidrug|mdtN	mdtN	3003548	deeparg
1421	gi:447175128:ref:WP_001252384.1:|FEATURES|ompF|multidrug|ompF	SHV-188	3003155	deeparg
1422	gi:503835165:ref:WP_014069159.1:|FEATURES|mexE|multidrug|mexE	Escherichia coli acrA	3004043	deeparg
1423	BAG55487.1|FEATURES|QnrB20|fluoroquinolone|QnrB20	QnrB20	3002735	deeparg
1424	gi:498329235:ref:WP_010643391.1:|FEATURES|class_A|beta-lactam|class_A	EXO-1	3003564	deeparg
1425	YP_002861121|FEATURES|vatB|MLS|vatB	vatB	3002841	deeparg
1426	gi:487568053:ref:WP_001719028.1:|FEATURES|mdtF|multidrug|mdtF	mdtF	3000796	deeparg
1427	gi:485870849:ref:WP_001467831.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
1428	gi:754645732:ref:WP_042030778.1:|FEATURES|emrA|multidrug|emrA	emrA	3000027	deeparg
1429	gi:445996723:ref:WP_000074578.1:|FEATURES|bcrA|bacitracin|bcrA	bcrA	3002987	deeparg
1430	AF350424.1.gene1.p01|FEATURES|OXA-34|beta-lactam|OXA	OXA-34	3001428	deeparg
1431	gi:696298884:ref:WP_032874434.1:|FEATURES|fosB|fosfomycin|fosB	FosB2	3005100	deeparg
1432	CAP45560|FEATURES|CTX-M-16|beta-lactam|CTX-M	CTX-M-27	3001889	deeparg
1433	gi:695837579:ref:WP_032750956.1:|FEATURES|emrB|multidrug|emrB	Klebsiella pneumoniae KpnH	3004597	deeparg
1434	gi:1031671043:gb:ANG31370.1:|FEATURES|TEM-1|beta-lactam|TEM	TEM-1	3000873	deeparg
1435	gi:1028174760:ref:WP_063922789.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
1436	AF516720.1.gene1.p1|FEATURES|TEM-105|beta-lactam|TEM	TEM-105	3000968	deeparg
1437	Q99WP2|FEATURES|mepA|multidrug|mepA	mepA	3000026	deeparg
1438	X92508.1.gene1.p01|FEATURES|CMY-1|beta-lactam|CMX	CMY-1	3002012	deeparg
1439	gi:751930245:ref:WP_041144953.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216	deeparg
1440	AB753456.1.gene1.p01|FEATURES|IMP-42|beta-lactam|IMP	IMP-42	3002233	deeparg
1441	gi:870711719:gb:AKP16682.1:|FEATURES|erm(41)|MLS|erm(41)	Erm(37)	3000392	deeparg
1442	gi:686117736:ref:WP_031766634.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	msbA	3003950	deeparg
1443	gi:510923451:ref:WP_016244236.1:|FEATURES|mdtM|multidrug|mdtM	mdtM	3001214	deeparg
1444	gi:896534788:ref:WP_049437465.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	L1 beta-lactamase	3000582	deeparg
1445	gi:556497247:ref:WP_023344934.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
1446	gi:1033150958:ref:WP_064456700.1:|FEATURES|viomycin_phosphotransferase|aminoglycoside|viomycin_phosphotransferase	vph	3003061	deeparg
1447	CAC17149|FEATURES|class_C|beta-lactam|class_C	OCH-6	3002519	deeparg
1448	HE999704.1.gene2674.p01|FEATURES|cystathionine_beta-lyase_patB|unclassified|cystathionine_beta-lyase_patB	SFH-1	3000849	deeparg
1449	gi:890840499:ref:WP_048909895.1:|FEATURES|mexH|multidrug|mexH	MexH	3000807	deeparg
1450	AFH35853.1|FEATURES|Escherichia_coli_mdfA|multidrug|Escherichia_coli_mdfA	Escherichia coli mdfA	3001328	deeparg
1451	AF180952.1.gene3.p01|FEATURES|ampC|beta-lactam|ampC	ACC-2	3001816	deeparg
1452	gi:510925923:ref:WP_016246656.1:|FEATURES|mdtF|multidrug|mdtF	mdtF	3000796	deeparg
1453	gi:491042801:ref:WP_004904467.1:|FEATURES|emrB|multidrug|emrB	Klebsiella pneumoniae KpnH	3004597	deeparg
1454	gi:598622877:gb:EYD68384.1:|FEATURES|TolC|multidrug|TolC	OpmH	3003682	deeparg
1455	gi:545269220:ref:WP_021559623.1:|FEATURES|mdtO|multidrug|mdtO	mdtO	3003549	deeparg
1456	gi:545269171:ref:WP_021559594.1:|FEATURES|mdtL|multidrug|mdtL	bcr-1	3003801	deeparg
1457	gi:654292622:ref:WP_027807396.1:|FEATURES|mexX|multidrug|mexX	amrA	3002982	deeparg
1458	gi:780227208:ref:WP_045527796.1:|FEATURES|class_C|beta-lactam|class_C	TRU-1	3004450	deeparg
1459	gi:315022060:pdb:2X01:B|FEATURES|OXA-10|beta-lactam|OXA	OXA-663	3004489	deeparg
1460	gi:556477097:ref:WP_023328693.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
1461	gi:749639729:ref:WP_040241690.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
1462	gi:486424500:ref:WP_001614292.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
1463	gi:496018010:ref:WP_008742581.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	lmrD	3002882	deeparg
1464	gi:1028085871:ref:WP_063844369.1:|FEATURES|dfrA17|diaminopyrimidine|dfrA17	dfrA17	3002860	deeparg
1465	gi:992333111:ref:WP_061051590.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
1466	gi:640511712:ref:WP_024947558.1:|FEATURES|mexE|multidrug|mexE	MexE	3000803	deeparg
1467	AB196988.1.gene1.p01|FEATURES|IMP-20|beta-lactam|IMP	IMP-20	3002211	deeparg
1468	CAA70207|FEATURES|ermC|MLS|ermC	ErmC	3000250	deeparg
1469	gi:488898721:ref:WP_002809818.1:|FEATURES|cmeB|multidrug|cmeB	cmeB	3000784	deeparg
1470	gi:612753947:gb:EZT68544.1:|FEATURES|norA|multidrug|norA	Staphylococcus aureus norA	3004667	deeparg
1471	gi:447201645:ref:WP_001278901.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	PDC-349	3006718	deeparg
1472	AF219131.2.gene1.p2|FEATURES|IND-3|beta-lactam|IND	IND-14	3002269	deeparg
1473	BAC00986|FEATURES|aadD|aminoglycoside|aadD	ANT(4')-Ib	3003905	deeparg
1474	gi:507046914:ref:WP_016117948.1:|FEATURES|class_A|beta-lactam|class_A	BcI	3002877	deeparg
1475	gi:949803033:ref:WP_057109591.1:|FEATURES|aph(6)-I|aminoglycoside|aph(6)-I	APH(6)-Id	3002660	deeparg
1476	gi:896284460:ref:WP_049268309.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
1477	gi:553941003:ref:WP_023147955.1:|FEATURES|arnA|polymyxin|arnA	arnA	3002985	deeparg
1478	gi:749652887:ref:WP_040253321.1:|FEATURES|emrA|multidrug|emrA	Klebsiella pneumoniae KpnG	3004588	deeparg
1479	gi:694120321:ref:WP_032461793.1:|FEATURES|mefA|MLS|mefA	mel	3000616	deeparg
1480	gi:487567178:ref:WP_001718557.1:|FEATURES|arnA|polymyxin|arnA	arnA	3002985	deeparg
1481	gi:815390615:emb:CDV58218.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
1482	gi:772774655:ref:WP_045322518.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	msbA	3003950	deeparg
1483	gi:815245096:emb:CDU53706.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
1484	gi:1006530040:ref:WP_061786473.1:|FEATURES|fosB|fosfomycin|fosB	FosB2	3005100	deeparg
1485	gi:746222057:ref:WP_039271212.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
1486	ACC99191.1|FEATURES|SHV-112|beta-lactam|SHV	SHV-167	3001204	deeparg
1487	gi:1028198333:ref:WP_063942277.1:|FEATURES|sdiA|unclassified|sdiA	sdiA	3000826	deeparg
1488	gi:696552497:ref:WP_033084925.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
1489	ZP_01722744|FEATURES|fosB|fosfomycin|fosB	FosB2	3005100	deeparg
1490	gi:157058876:gb:ABV03165.1:|FEATURES|ermC|MLS|ermC	ErmC	3000250	deeparg
1491	gi:1045412091:ref:WP_065484665.1:|FEATURES|vanR|glycopeptide|vanR	vanR gene in vanA cluster	3002919	deeparg
1492	YP_002235907|FEATURES|emrD|multidrug|emrD	bcr-1	3003801	deeparg
1493	CCK86740.1|FEATURES|ACC-5|beta-lactam|ACC-5	ACC-5	3001819	deeparg
1494	YP_002114946|FEATURES|penA|beta-lactam|penA	mecA	3000617	deeparg
1495	gi:486422185:ref:WP_001613341.1:|FEATURES|norA|multidrug|norA	Staphylococcus aureus norA	3004667	deeparg
1496	gi:446573690:ref:WP_000651036.1:|FEATURES|mepA|multidrug|mepA	mepA	3000026	deeparg
1497	gi:935454569:ref:WP_054403074.1:|FEATURES|fosB|fosfomycin|fosB	FosB2	3005100	deeparg
1498	gi:489009547:ref:WP_002920107.1:|FEATURES|cmeB|multidrug|cmeB	cmeB	3000784	deeparg
1499	ADY19254.1|FEATURES|CMY-58|beta-lactam|CMX	CMY-58	3002072	deeparg
1500	gi:447004723:ref:WP_001081979.1:|FEATURES|mdtE|multidrug|mdtE	mdtE	3000795	deeparg
1501	gi:445983935:ref:WP_000061790.1:|FEATURES|lsa|MLS|lsa	lsaB	3003111	deeparg
1502	gi:844837407:ref:WP_047950042.1:|FEATURES|mexH|multidrug|mexH	MexH	3000807	deeparg
1503	ZP_02685589|FEATURES|mdfA|multidrug|mdfA	Escherichia coli mdfA	3001328	deeparg
1504	gi:485682922:ref:WP_001317579.1:|FEATURES|class_C|beta-lactam|class_C	EC-8	3006881	deeparg
1505	gi:1016957478:ref:WP_063157530.1:|FEATURES|fosA|fosfomycin|fosA	FosA2	3002804	deeparg
1506	CP001138.1.gene3995.p01|FEATURES|emrD|multidrug|emrD	bcr-1	3003801	deeparg
1507	A8A2C2|FEATURES|arnA|polymyxin|arnA	arnA	3002985	deeparg
1508	gi:685249700:ref:WP_031611234.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
1509	AAR37057|FEATURES|vanS|glycopeptide|vanS	vanS gene in vanD cluster	3002934	deeparg
1510	AM941846.1.gene1.p01|FEATURES|SHV-100|beta-lactam|SHV	SHV-100	3001338	deeparg
1511	YP_002086937|FEATURES|mexE|multidrug|mexE	MexE	3000803	deeparg
1512	NC_011595.7060598.p01|FEATURES|mdtL|multidrug|mdtL	tet(J)	3000177	deeparg
1513	ZP_03217990|FEATURES|mdtM|multidrug|mdtM	mdtM	3001214	deeparg
1514	gi:491081391:ref:WP_004943005.1:|FEATURES|mdtG|multidrug|mdtG	mdtG	3001329	deeparg
1515	AAF34334.1|FEATURES|SHV-20|beta-lactam|SHV	SHV-20	3001078	deeparg
1516	EU886977.1.gene2.p01|FEATURES|aac(6')-I|aminoglycoside|aac(6')-I	AAC(6')-Iai	3002575	deeparg
1517	gi:947821497:ref:WP_056482838.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
1518	Q8ZPP2|FEATURES|mdtK|multidrug|mdtK	hmrM	3003953	deeparg
1519	gi:928821630:ref:WP_053882393.1:|FEATURES|mdtN|multidrug|mdtN	mdtN	3003548	deeparg
1520	gi:446110263:ref:WP_000188118.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
1521	gi:489024507:ref:WP_002934926.1:|FEATURES|cmeB|multidrug|cmeB	cmeB	3000784	deeparg
1522	gi:313638554:gb:EFS03703.1:|FEATURES|mepA|multidrug|mepA	mepA	3000026	deeparg
1523	gi:544824889:ref:WP_021240890.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
1524	AEL31272.1|FEATURES|QnrB41|fluoroquinolone|QnrB41	QnrB41	3002756	deeparg
1525	AF336097.1.gene1.p01|FEATURES|omp36|multidrug|omp36	Klebsiella pneumoniae OmpK37	3004122	deeparg
1526	ADI46626.1|FEATURES|QnrB24|fluoroquinolone|QnrB24	QnrB24	3002739	deeparg
1527	gi:556247778:ref:WP_023286192.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
1528	gi:950712175:ref:WP_057492782.1:|FEATURES|emrB|multidrug|emrB	emrB	3000074	deeparg
1529	CAM12479|FEATURES|tet40|tetracycline|tet40	tet(40)	3000567	deeparg
1530	gi:1032695345:ref:WP_064272854.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	msbA	3003950	deeparg
1531	gi:1044232627:emb:SBX00655.1:|FEATURES|sdiA|unclassified|sdiA	sdiA	3000826	deeparg
1532	ABN80187|FEATURES|tetW|tetracycline|tetW	tet(W/N/W)	3004442	deeparg
1533	ZP_03063547|FEATURES|mdtF|multidrug|mdtF	mdtF	3000796	deeparg
1534	gi:916823965:ref:WP_051431021.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
1535	U09991.1.gene2.p01|FEATURES|chloramphenicol_exporter|phenicol|chloramphenicol_exporter	cmlv	3002700	deeparg
1536	gi:446993884:ref:WP_001071140.1:|FEATURES|fmtC|beta-lactam|fmtC	Listeria monocytogenes mprF	3003770	deeparg
1537	gi:915954384:ref:WP_050939464.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	PDC-377	3006747	deeparg
1538	M57437.gene.p01|FEATURES|tlcC|MLS|tlcC	tlrC	3002827	deeparg
1539	ACA48664|FEATURES|catB|phenicol|catB	catB3	3002676	deeparg
1540	gi:486129995:ref:WP_001513696.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
1541	gi:730515606:ref:WP_034033846.1:|FEATURES|tetR|tetracycline|tetR			deeparg
1542	gi:507086744:ref:WP_016157485.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
1543	gi:950488344:ref:WP_057382159.1:|FEATURES|mexH|multidrug|mexH	MexH	3000807	deeparg
1544	AJ584700.2.gene1.p01|FEATURES|aac(6')-II|aminoglycoside|aac(6')-II	AAC(6')-Ii	3002556	deeparg
1545	gi:645910848:ref:WP_025464900.1:|FEATURES|sul1|sulfonamide|sul1	sul1	3000410	deeparg
1546	ZP_04633037|FEATURES|mdtG|multidrug|mdtG	mdtG	3001329	deeparg
1547	gi:1032611298:ref:WP_064238644.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	L1 beta-lactamase	3000582	deeparg
1548	gi:490978871:ref:WP_004840634.1:|FEATURES|mexE|multidrug|mexE	adeG	3000778	deeparg
1549	gi:1039567692:ref:WP_064895059.1:|FEATURES|class_A|beta-lactam|class_A	blaF	3003562	deeparg
1550	gi:1039545354:ref:WP_064875386.1:|FEATURES|class_A|beta-lactam|class_A	blaF	3003562	deeparg
1551	gi:519089586:ref:WP_020245461.1:|FEATURES|class_C|beta-lactam|class_C	EC-5	3006880	deeparg
1552	CAO91615|FEATURES|PBP-2X|beta-lactam|PBP-2X			deeparg
1553	AF277571.gene.p01|FEATURES|vanD|glycopeptide|vanD	vanD	3000005	deeparg
1554	gi:226876715:gb:ACO89578.1:|FEATURES|erm(41)|MLS|erm(41)	Erm(37)	3000392	deeparg
1555	AY034847.1.gene1.p01|FEATURES|KPC-2|beta-lactam|KPC	KPC-2	3002312	deeparg
1556	AB753457.1.gene1.p01|FEATURES|IMP-40|beta-lactam|IMP	IMP-40	3002231	deeparg
1557	EU177100.1.gene1.p01|FEATURES|CTX-M-68|beta-lactam|CTX-M	CTX-M-68	3001929	deeparg
1558	YP_002043045|FEATURES|emrD|multidrug|emrD	bcr-1	3003801	deeparg
1559	AAP46607|FEATURES|penA|beta-lactam|penA			deeparg
1560	gi:944535691:ref:WP_055747198.1:|FEATURES|lsa|MLS|lsa	lsaB	3003111	deeparg
1561	Q56016|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	Erm(34)	3000600	deeparg
1562	gi:554684950:ref:WP_023184847.1:|FEATURES|mdtG|multidrug|mdtG	mdtG	3001329	deeparg
1563	YP_002237398|FEATURES|bicyclomycin-multidrug_efflux_protein_bcr|multidrug|bicyclomycin-multidrug_efflux_protein_bcr	bcr-1	3003801	deeparg
1564	gi:502187851:ref:WP_012728223.1:|FEATURES|aadA|aminoglycoside|aadA	ANT(3'')-IIa	3004089	deeparg
1565	YP_792720|FEATURES|mexW|multidrug|mexW	MexW	3003031	deeparg
1566	gi:881017353:ref:WP_048737885.1:|FEATURES|lsa|MLS|lsa	lsaA	3000300	deeparg
1567	AM051156.1.gene1.p01|FEATURES|OKP-B|beta-lactam|OKP-B	OKP-B-7	3002440	deeparg
1568	gi:921980600:ref:WP_053271887.1:|FEATURES|mdtN|multidrug|mdtN	mdtN	3003548	deeparg
1569	gi:555268037:ref:WP_023249477.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
1570	gi:1031627449:gb:ANG11005.1:|FEATURES|TEM-1|beta-lactam|TEM	TEM-1	3000873	deeparg
1571	gi:763152412:ref:WP_044032075.1:|FEATURES|class_C|beta-lactam|class_C	SRT-3	3006853	deeparg
1572	AIL92328.1|FEATURES|CARB-19|beta-lactam|CARB	CARB-19	3003175	deeparg
1573	gi:1036102393:ref:WP_064671003.1:|FEATURES|aadK|aminoglycoside|aadK	aadK	3002627	deeparg
1574	gi:959900679:ref:WP_058167630.1:|FEATURES|mexE|multidrug|mexE	MexE	3000803	deeparg
1575	gi:504744674:ref:WP_014931776.1:|FEATURES|norB|fluoroquinolone|norB	norB	3000421	deeparg
1576	YP_001694718|FEATURES|tetM|tetracycline|tetM	tetM	3000186	deeparg
1577	gi:331067220:gb:EGI38628.1:|FEATURES|mdtO|multidrug|mdtO	mdtO	3003549	deeparg
1578	NC_010410.6003052.p01|FEATURES|ADP-ribosylating_transferase_arr|rifamycin|ADP-ribosylating_transferase_arr	arr-2	3002847	deeparg
1579	gi:730308867:ref:WP_033979921.1:|FEATURES|mexH|multidrug|mexH	MexH	3000807	deeparg
1580	gi:585360438:ref:WP_024242033.1:|FEATURES|class_C|beta-lactam|class_C	EC-5	3006880	deeparg
1581	gi:686264028:ref:WP_031845286.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	msbA	3003950	deeparg
1582	YP_002415222|FEATURES|mdtO|multidrug|mdtO	mdtO	3003549	deeparg
