	Original ID	Gene Name in CARD	ARO	Database
2575	gi:446164903:ref:WP_000242758.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	CRP	3000518	deeparg
2576	BAO79432.1|FEATURES|cmeC|multidrug|cmeC	cmeC	3000785	deeparg
2577	AAK28907|FEATURES|ermX|MLS|ermX	ErmX	3000596	deeparg
2578	gi:491270966:ref:WP_005129095.1:|FEATURES|mdtG|multidrug|mdtG	mdtG	3001329	deeparg
2579	gi:839801351:gb:KMI73996.1:|FEATURES|tetC|tetracycline|tetC	AcrS	3000656	deeparg
2580	AAP46594|FEATURES|penA|beta-lactam|penA			deeparg
2581	JN596280.1.gene2.p01|FEATURES|aac(6')-I|aminoglycoside|aac(6')-I	AAC(6')-33	3002587	deeparg
2582	P05193|FEATURES|CMY-78|beta-lactam|CMX	CMY-78	3002091	deeparg
2583	AB753456.1.gene1.p01|FEATURES|IMP-42|beta-lactam|IMP	IMP-42	3002233	deeparg
2584	AM176550.2.gene1.p01|FEATURES|SHV|beta-lactam|SHV	SHV-75	3001129	deeparg
2585	gi:640727563:ref:WP_025150561.1:|FEATURES|class_A|beta-lactam|class_A	BcI	3002877	deeparg
2586	gi:727370340:ref:WP_033802462.1:|FEATURES|mdtP|multidrug|mdtP	mdtP	3003550	deeparg
2587	gi:486280571:ref:WP_001570562.1:|FEATURES|mdtP|multidrug|mdtP	mdtP	3003550	deeparg
2588	ZP_04113961|FEATURES|bacA|bacitracin|bacA	bacA	3002986	deeparg
2589	gi:630373415:gb:AHY97755.1:|FEATURES|mdtH|multidrug|mdtH	lmrP	3003969	deeparg
2590	AY029068.1.gene1.p1|FEATURES|CTX-M-16|beta-lactam|CTX-M	CTX-M-16	3001879	deeparg
2591	gi:485872017:ref:WP_001468906.1:|FEATURES|class_C|beta-lactam|class_C	EC-8	3006881	deeparg
2592	YP_966872|FEATURES|bacA|bacitracin|bacA	bacA	3002986	deeparg
2593	AF250872.1.gene1.p1|FEATURES|TEM-87|beta-lactam|TEM	TEM-87	3000954	deeparg
2594	gi:902815843:ref:WP_049684132.1:|FEATURES|fosB|fosfomycin|fosB	FosB2	3005100	deeparg
2595	CAD91132.1|FEATURES|lnuF|MLS|lnuF	lnuF	3002839	deeparg
2596	AF535129.1.gene1.p01|FEATURES|SHV-41|beta-lactam|SHV	SHV-41	3001099	deeparg
2597	gi:881070913:ref:WP_048787524.1:|FEATURES|fosB|fosfomycin|fosB	FosD	3004674	deeparg
2598	gi:503994625:ref:WP_014228619.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
2599	gi:556480341:ref:WP_023331921.1:|FEATURES|fosA|fosfomycin|fosA	FosA2	3002804	deeparg
2600	P10952|FEATURES|tetO|tetracycline|tetO	tetO	3000190	deeparg
2601	gi:515514330:ref:WP_016947584.1:|FEATURES|emrA|multidrug|emrA	Klebsiella pneumoniae KpnG	3004588	deeparg
2602	AGS82586.1|FEATURES|VIM-39|beta-lactam|VIM	VIM-39	3002309	deeparg
2603	CAO91626|FEATURES|PBP-2X|beta-lactam|PBP-2X			deeparg
2604	gi:447120586:ref:WP_001197842.1:|FEATURES|mdtB|multidrug|mdtB	mdtB	3000793	deeparg
2605	gi:912843292:ref:WP_050288210.1:|FEATURES|class_A|beta-lactam|class_A	y56 beta-lactamase	3003558	deeparg
2606	gi:959844417:ref:WP_058131329.1:|FEATURES|mexH|multidrug|mexH	MexH	3000807	deeparg
2607	ZP_04049838|FEATURES|bacA|bacitracin|bacA	bacA	3002986	deeparg
2608	YP_894098|FEATURES|bacA|bacitracin|bacA	bacA	3002986	deeparg
2609	gi:649725683:gb:AIC64364.1:|FEATURES|CTX-M|beta-lactam|CTX-M	CTX-M-22	3001884	deeparg
2610	gi:943938624:ref:WP_055567802.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	novA	3002522	deeparg
2611	gi:1007440705:ref:WP_061855296.1:|FEATURES|marR|multidrug|marR	mgrA	3000815	deeparg
2612	gi:694085087:ref:WP_032429904.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
2613	gi:661553905:emb:CDS68257.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
2614	Y10282.gene.p01|FEATURES|FOX-2|beta-lactam|FOX	FOX-2	3002156	deeparg
2615	AEL31271.1|FEATURES|QnrB40|fluoroquinolone|QnrB40	QnrB10	3002724	deeparg
2616	gi:950729313:ref:WP_057493391.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	L1 beta-lactamase	3000582	deeparg
2617	gi:446110287:ref:WP_000188142.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
2618	NC_002516.2.881071.p01|FEATURES|mexD|multidrug|mexD	MexD	3000801	deeparg
2619	gi:223886328:gb:ACN22620.1:|FEATURES|aadA|aminoglycoside|aadA	aadA11	3002611	deeparg
2620	gi:690976923:ref:WP_031951175.1:|FEATURES|mexE|multidrug|mexE	adeG	3000778	deeparg
2621	gi:446669108:ref:WP_000746454.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
2622	AY307100.1.gene1.p1|FEATURES|TEM-1|beta-lactam|TEM	TEM-122	3000984	deeparg
2623	YP_002085096|FEATURES|cat_chloramphenicol_acetyltransferase|phenicol|cat_chloramphenicol_acetyltransferase	Pseudomonas aeruginosa catB7	3002679	deeparg
2624	gi:852144206:ref:WP_048294470.1:|FEATURES|mdtG|multidrug|mdtG	mdtG	3001329	deeparg
2625	AAV37206|FEATURES|CfxA2|beta-lactam|CfxA2	CfxA5	3003096	deeparg
2626	gi:1032353042:ref:WP_064203916.1:|FEATURES|dfrA1|diaminopyrimidine|dfrA1	dfrA1	3002854	deeparg
2627	gi:495775416:ref:WP_008499995.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
2628	ABA08387|FEATURES|dfrA1|diaminopyrimidine|dfrA1	dfrA1	3002854	deeparg
2629	AJP77085|FEATURES|ESP-1|beta-lactam|ESP-1	ESP-1	3003717	deeparg
2630	CBL58181.1|FEATURES|apmA|aminoglycoside|apmA	apmA	3003918	deeparg
2631	NP_631702|FEATURES|chloramphenicol_exporter|phenicol|chloramphenicol_exporter	Streptomyces lividans cmlR	3002690	deeparg
2632	gi:657343292:ref:WP_029402253.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	PDC-349	3006718	deeparg
2633	HE999704.1.gene3064.p01|FEATURES|mepA|multidrug|mepA	cdeA	3003835	deeparg
2634	EF685371.2.gene1.p1|FEATURES|CMY-29|beta-lactam|CMX	CMY-29	3002040	deeparg
2635	gi:779814010:ref:WP_045334114.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
2636	gi:763461516:ref:WP_044290958.1:|FEATURES|fosB|fosfomycin|fosB	Staphylococcus aureus FosB	3004661	deeparg
2637	gi:486191212:ref:WP_001543945.1:|FEATURES|mdtC|multidrug|mdtC	mdtC	3000794	deeparg
2638	gi:639216333:ref:WP_024554080.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
2639	ABO61000|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	L1 beta-lactamase	3000582	deeparg
2640	gi:915865859:ref:WP_050916711.1:|FEATURES|class_A|beta-lactam|class_A	y56 beta-lactamase	3003558	deeparg
2641	HQ322612.1.gene1.p01|FEATURES|DHA-6|beta-lactam|DHA	DHA-6	3002135	deeparg
2642	gi:446834432:ref:WP_000911688.1:|FEATURES|fosB|fosfomycin|fosB	FosB	3000172	deeparg
2643	gi:488243106:ref:WP_002314314.1:|FEATURES|msrC|MLS|msrC	msrC	3002819	deeparg
2644	gi:693120879:ref:WP_032269897.1:|FEATURES|mdtF|multidrug|mdtF	mdtF	3000796	deeparg
2645	gi:487690836:ref:WP_001775068.1:|FEATURES|mdtP|multidrug|mdtP	mdtP	3003550	deeparg
2646	FN594949.1.gene25.p01|FEATURES|aadE|aminoglycoside|aadE	ANT(6)-Ib	3002629	deeparg
2647	YP_878662|FEATURES|bacA|bacitracin|bacA	bacA	3002986	deeparg
2648	gi:545286715:ref:WP_021569750.1:|FEATURES|mdtO|multidrug|mdtO	mdtO	3003549	deeparg
2649	gi:571153128:emb:CDH71753.1:|FEATURES|mexE|multidrug|mexE	MexE	3000803	deeparg
2650	U50278.1.gene2.p01|FEATURES|IMI-1|beta-lactam|IMI	IMI-1	3001858	deeparg
2651	gi:1028092116:ref:WP_063849338.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216	deeparg
2652	ABB70047|FEATURES|tetM|tetracycline|tetM	tetM	3000186	deeparg
2653	AF313472.2.gene8.p01|FEATURES|cmlA|phenicol|cmlA	cmlA6	3002696	deeparg
2654	gi:1031654105:gb:ANG23579.1:|FEATURES|TEM-1|beta-lactam|TEM	TEM-1	3000873	deeparg
2655	gi:558693259:ref:WP_023522676.1:|FEATURES|lsa|MLS|lsa	lsaB	3003111	deeparg
2656	gi:1035157539:ref:WP_064511504.1:|FEATURES|class_C|beta-lactam|class_C	PDC-154	3006532	deeparg
2657	ZP_04677690|FEATURES|norA|multidrug|norA	norA	3000391	deeparg
2658	FJ873739.1.gene1.p01|FEATURES|CTX-M|beta-lactam|CTX-M	CTX-M-88	3001948	deeparg
2659	YP_002152117|FEATURES|tetJ|tetracycline|tetJ	tet(J)	3000177	deeparg
2660	gi:976088443:ref:WP_059295005.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216	deeparg
2661	gi:782723288:ref:WP_045619541.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
2662	gi:488231473:ref:WP_002302681.1:|FEATURES|msrC|MLS|msrC	msrC	3002819	deeparg
2663	YP_001749316|FEATURES|mexF|multidrug|mexF	adeF	3000777	deeparg
2664	gi:730701571:ref:WP_034074282.1:|FEATURES|mexD|multidrug|mexD	MexD	3000801	deeparg
2665	gi:638869130:ref:WP_024433603.1:|FEATURES|mexE|multidrug|mexE	adeG	3000778	deeparg
2666	KF823969.1.gene2.p01|FEATURES|vanS|glycopeptide|vanS	vanS gene in vanB cluster	3002932	deeparg
2667	EEB58431|FEATURES|mexF|multidrug|mexF	adeF	3000777	deeparg
2668	gi:490116465:ref:WP_004017051.1:|FEATURES|arnA|polymyxin|arnA	arnA	3002985	deeparg
2669	gi:1028110993:ref:WP_063865205.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	CfiA10	3006906	deeparg
2670	ASF81896.1|FEATURES|MCR-3|peptide|MCR-3	MCR-3.1	3004139	deeparg
2671	AAU89126|FEATURES|ant(3'')-Ih-aac(6')-IId|aminoglycoside|ant(3'')-Ih-aac(6')-IId	aadA16	3002616	deeparg
2672	gi:135617:sp:P28816.1:TETD_ECOLX|FEATURES|tetD|tetracycline|tetD			deeparg
2673	Q03447|FEATURES|aph(3')-I|aminoglycoside|aph(3')-I	APH(3')-Ia	3002641	deeparg
2674	gi:485879701:ref:WP_001475364.1:|FEATURES|mdtK|multidrug|mdtK	hmrM	3003953	deeparg
2675	gi:1031627449:gb:ANG11005.1:|FEATURES|TEM-1|beta-lactam|TEM	TEM-1	3000873	deeparg
2676	gi:522052526:ref:WP_020563735.1:|FEATURES|class_A|beta-lactam|class_A	AER-1	3002481	deeparg
2677	gi:326634098:pdb:2Y6R:A|FEATURES|tetX|tetracycline|tetX	tetX	3000205	deeparg
2678	AFK93491.1|FEATURES|SHV-144|beta-lactam|SHV	SHV-144	3001345	deeparg
2679	gi:501177790:ref:WP_012221074.1:|FEATURES|dfrA12|diaminopyrimidine|dfrA12	dfrA12	3002858	deeparg
2680	FJ617207.1.gene1.p01|FEATURES|OXA-226|beta-lactam|OXA	OXA-226	3001800	deeparg
2681	YP_001779894|FEATURES|vatB|MLS|vatB	vatB	3002841	deeparg
2682	JX870080.1.gene1.p01|FEATURES|SHV-168|beta-lactam|SHV	SHV-168	3001352	deeparg
2683	YP_042788|FEATURES|norA|multidrug|norA	Staphylococcus aureus norA	3004667	deeparg
2684	NC_002758.1119995.p01|FEATURES|bleO|glycopeptide|bleO	BLMT	3005036	deeparg
2685	gi:692985021:ref:WP_032174475.1:|FEATURES|mdtP|multidrug|mdtP	mdtP	3003550	deeparg
2686	CAP58291|FEATURES|SHV-85|beta-lactam|SHV	SHV-107	3001156	deeparg
2687	gi:498521217:ref:WP_010821069.1:|FEATURES|lsa|MLS|lsa	lsaA	3000300	deeparg
2688	gi:491557220:ref:WP_005414807.1:|FEATURES|mexE|multidrug|mexE	smeA	3003051	deeparg
2689	gi:408693010:gb:EKL38622.1:|FEATURES|TolC|multidrug|TolC	OpmH	3003682	deeparg
2690	FJ848783.1.gene3.p01|FEATURES|OXA-147|beta-lactam|OXA	OXA-147	3001801	deeparg
2691	gi:974633548:ref:WP_059220222.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
2692	DQ023162.1.gene1.p1|FEATURES|CTX-M-41|beta-lactam|CTX-M	CTX-M-41	3001903	deeparg
2693	YP_001465866|FEATURES|mdtM|multidrug|mdtM	mdtM	3001214	deeparg
2694	gi:694102980:ref:WP_032446242.1:|FEATURES|sdiA|unclassified|sdiA	sdiA	3000826	deeparg
2695	gi:486420890:ref:WP_001612725.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
2696	YP_002150494|FEATURES|catA|phenicol|catA	catA4	3004657	deeparg
2697	gi:488988905:ref:WP_002899678.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
2698	gi:1031639911:gb:ANG16922.1:|FEATURES|TEM-1|beta-lactam|TEM	TEM-1	3000873	deeparg
2699	AY156923.1.gene1.p01|FEATURES|CTX-M-129|beta-lactam|CTX-M	CTX-M-27	3001889	deeparg
2700	gi:505177635:ref:WP_015364737.1:|FEATURES|mepA|multidrug|mepA	mepA	3000026	deeparg
2701	AAF72362|FEATURES|vanH|glycopeptide|vanH	vanH gene in vanB cluster	3002943	deeparg
2702	JX121121.1.gene1.p01|FEATURES|SHV-154|beta-lactam|SHV	SHV-154	3001193	deeparg
2703	YP_312344|FEATURES|mdtL|multidrug|mdtL	bcr-1	3003801	deeparg
2704	NP_940280|FEATURES|sul1|sulfonamide|sul1	sul1	3000410	deeparg
2705	gi:649725735:gb:AIC64390.1:|FEATURES|CTX-M|beta-lactam|CTX-M	CTX-M-3	3001866	deeparg
2706	gi:496082010:ref:WP_008806517.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
2707	gi:446910344:ref:WP_000987600.1:|FEATURES|adeB|multidrug|adeB	adeB	3000775	deeparg
2708	gi:649725625:gb:AIC64335.1:|FEATURES|CTX-M|beta-lactam|CTX-M	CTX-M-3	3001866	deeparg
2709	HQ317449.1.gene1.p1|FEATURES|TEM-182|beta-lactam|TEM	TEM-182	3001373	deeparg
2710	gi:446669127:ref:WP_000746473.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
2711	gi:983302677:ref:WP_060488987.1:|FEATURES|vanR|glycopeptide|vanR	vanR gene in vanB cluster	3002921	deeparg
2712	gi:513039217:ref:WP_016507108.1:|FEATURES|emrA|multidrug|emrA	emrA	3000027	deeparg
2713	gi:515503150:ref:WP_016936404.1:|FEATURES|ykkD|multidrug|ykkD	ykkD	3003064	deeparg
2714	gi:446571420:ref:WP_000648766.1:|FEATURES|arnA|polymyxin|arnA	arnA	3002985	deeparg
2715	gi:556469950:ref:WP_023321698.1:|FEATURES|mexX|multidrug|mexX	AcrE	3000499	deeparg
2716	gi:814944431:ref:WP_046393154.1:|FEATURES|class_A|beta-lactam|class_A	BcI	3002877	deeparg
2717	ABW78937|FEATURES|mefA|MLS|mefA	mel	3000616	deeparg
2718	CAD36021|FEATURES|aph(3''')-III|aminoglycoside|aph(3''')-III	APH(3')-IIIa	3002647	deeparg
2719	ABE02098|FEATURES|mefA|MLS|mefA	mel	3000616	deeparg
2720	JX268631.1.gene1.p01|FEATURES|SHV|beta-lactam|SHV	SHV-33	3001091	deeparg
2721	gi:555222058:ref:WP_023214681.1:|FEATURES|mdtK|multidrug|mdtK	hmrM	3003953	deeparg
2722	gi:488995429:ref:WP_002906142.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
2723	gi:1002519395:ref:WP_061390634.1:|FEATURES|fmtC|beta-lactam|fmtC	Bacillus subtilis mprF	3003324	deeparg
2724	gi:585344597:ref:WP_024226219.1:|FEATURES|sdiA|unclassified|sdiA	sdiA	3000826	deeparg
2725	gi:1032317555:ref:WP_064192057.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
2726	gi:686411250:ref:WP_031914017.1:|FEATURES|mecR1|beta-lactam|mecR1	mecR1	3000215	deeparg
2727	gi:704502942:ref:WP_033486313.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
2728	gi:445947058:ref:WP_000024913.1:|FEATURES|mdtF|multidrug|mdtF	mdtF	3000796	deeparg
2729	AM076977.1.gene1.p01|FEATURES|ACT-2|beta-lactam|ACT	ACT-2	3001822	deeparg
2730	YP_001348104|FEATURES|mexF|multidrug|mexF	MexF	3000804	deeparg
2731	gi:555242704:ref:WP_023227176.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
2732	gi:410389402:gb:EKP41816.1:|FEATURES|TolC|multidrug|TolC	OpmH	3003682	deeparg
2733	gi:488067981:ref:WP_002139378.1:|FEATURES|bcrA|bacitracin|bcrA	bcrA	3002987	deeparg
2734	AY039040.1.gene1.p01|FEATURES|TEM-89|beta-lactam|TEM	TEM-89	3000956	deeparg
2735	gi:798872593:ref:WP_045897770.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
2736	gi:746205644:ref:WP_039261870.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216	deeparg
2737	gi:656080105:ref:WP_029111145.1:|FEATURES|class_A|beta-lactam|class_A	blaF	3003562	deeparg
2738	gi:505415545:ref:WP_015602647.1:|FEATURES|mexE|multidrug|mexE	adeG	3000778	deeparg
2739	gi:757798703:ref:WP_043015905.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216	deeparg
2740	gi:639919893:ref:WP_024762275.1:|FEATURES|mexE|multidrug|mexE	MexE	3000803	deeparg
2741	gi:992380800:ref:WP_061068126.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216	deeparg
2742	gi:692991585:ref:WP_032179710.1:|FEATURES|mdtG|multidrug|mdtG	mdtG	3001329	deeparg
2743	gi:507079161:ref:WP_016149919.1:|FEATURES|mdtG|multidrug|mdtG	mdtG	3001329	deeparg
2744	gi:487414406:ref:WP_001681940.1:|FEATURES|class_C|beta-lactam|class_C	EC-15	3006876	deeparg
2745	gi:487584901:ref:WP_001724394.1:|FEATURES|mdtM|multidrug|mdtM	mdtM	3001214	deeparg
2746	EU274580.1.gene1.p1|FEATURES|TEM-162|beta-lactam|TEM	TEM-164	3001030	deeparg
2747	gi:782700886:ref:WP_045611431.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
2748	NC_011035.1.6448920.p01|FEATURES|mdtK|multidrug|mdtK	PmpM	3004077	deeparg
2749	gi:742920130:ref:WP_039023388.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
2750	ZP_03063547|FEATURES|mdtF|multidrug|mdtF	mdtF	3000796	deeparg
2751	gi:730282685:ref:WP_033970383.1:|FEATURES|mexE|multidrug|mexE	MexE	3000803	deeparg
2752	gi:686222478:ref:WP_031822588.1:|FEATURES|norA|multidrug|norA	Staphylococcus aureus norA	3004667	deeparg
2753	gi:487397018:ref:WP_001667065.1:|FEATURES|mdtE|multidrug|mdtE	mdtE	3000795	deeparg
2754	gi:505244440:ref:WP_015431542.1:|FEATURES|floR|phenicol|floR	floR	3002705	deeparg
2755	CAA10366|FEATURES|dfrA16|diaminopyrimidine|dfrA16	dfrA16	3003014	deeparg
2756	gi:517282370:ref:WP_018471188.1:|FEATURES|class_A|beta-lactam|class_A	EXO-1	3003564	deeparg
2757	gi:872477686:ref:WP_048520687.1:|FEATURES|norA|multidrug|norA	Staphylococcus aureus norA	3004667	deeparg
2758	gi:447124495:ref:WP_001201751.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
2759	gi:1036665295:ref:WP_064719275.1:|FEATURES|emrA|multidrug|emrA	Klebsiella pneumoniae KpnG	3004588	deeparg
2760	gi:872435509:ref:WP_048519024.1:|FEATURES|fosB|fosfomycin|fosB	FosB	3000172	deeparg
2761	AIT76117.1|FEATURES|MIR-14|beta-lactam|MIR	MIR-14	3002179	deeparg
2762	AEM62764.1|FEATURES|QnrVC5|fluoroquinolone|QnrVC5	QnrVC5	3002802	deeparg
2763	gi:914301658:ref:WP_050569680.1:|FEATURES|class_A|beta-lactam|class_A	BcI	3002877	deeparg
2764	gi:1031634740:gb:ANG14416.1:|FEATURES|TEM-1|beta-lactam|TEM	TEM-1	3000873	deeparg
2765	V01499.1.gene1.p1|FEATURES|aph(4)-I|aminoglycoside|aph(4)-I	APH(4)-Ia	3002655	deeparg
2766	ACC95408|FEATURES|cmlA|phenicol|cmlA	cmlA4	3002694	deeparg
2767	gi:323172150:gb:EFZ57788.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
2768	HM488989.1.gene1.p1|FEATURES|OXA-168|beta-lactam|OXA	OXA-168	3001468	deeparg
2769	gi:693152976:ref:WP_032289982.1:|FEATURES|mdtM|multidrug|mdtM	mdtM	3001214	deeparg
2770	gi:487484285:ref:WP_001699534.1:|FEATURES|class_C|beta-lactam|class_C	EC-15	3006876	deeparg
2771	gi:757193207:ref:WP_042738170.1:|FEATURES|norA|multidrug|norA	norA	3000391	deeparg
2772	AFK73437.1|FEATURES|CMY-76|beta-lactam|CMX	CMY-76	3002089	deeparg
2773	BAH65231|FEATURES|bacA|bacitracin|bacA	bacA	3002986	deeparg
2774	AAS13767.1|FEATURES|Mrx|MLS|Mrx	tap	3000343	deeparg
2775	gi:693044832:ref:WP_032215554.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
2776	gi:446110286:ref:WP_000188141.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
2777	gi:959893159:ref:WP_058163506.1:|FEATURES|mexH|multidrug|mexH	MexH	3000807	deeparg
2778	KF203106.1.gene1.p01|FEATURES|OXA-332|beta-lactam|OXA	OXA-332	3001520	deeparg
2779	gi:817604913:ref:WP_046598123.1:|FEATURES|emrA|multidrug|emrA	emrA	3000027	deeparg
2780	AY847145.1.gene1.p01|FEATURES|CTX-M|beta-lactam|CTX-M	CTX-M-49	3001911	deeparg
2781	YP_002383389|FEATURES|bicyclomycin-multidrug_efflux_protein_bcr|multidrug|bicyclomycin-multidrug_efflux_protein_bcr	bcr-1	3003801	deeparg
2782	gi:488246061:ref:WP_002317269.1:|FEATURES|vanW|glycopeptide|vanW	vanW gene in vanB cluster	3002964	deeparg
2783	gi:742288708:ref:WP_038808830.1:|FEATURES|marR|multidrug|marR	emrR	3000516	deeparg
2784	JF274243.1.gene1.p01|FEATURES|CTX-M-111|beta-lactam|CTX-M	CTX-M-111	3001971	deeparg
2785	gi:970301141:ref:WP_058672407.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216	deeparg
2786	NC_002516.2.877851.p01|FEATURES|oprM|multidrug|oprM	OprM	3000379	deeparg
2787	CAJ00301|FEATURES|tetM|tetracycline|tetM	tetM	3000186	deeparg
2788	gi:765031087:ref:WP_044596899.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
2789	ZP_02659083|FEATURES|penA|beta-lactam|penA	mecA	3000617	deeparg
2790	AB061794.1.gene2.p01|FEATURES|aac(6')-I|aminoglycoside|aac(6')-I	AAC(6')-Ia	3002545	deeparg
2791	U59183.1.gene2.p01|FEATURES|aac(6')-I|aminoglycoside|aac(6')-I	AAC(6')-Ib10	3002581	deeparg
2792	gi:486279467:ref:WP_001570159.1:|FEATURES|emrK|multidrug|emrK	emrK	3000206	deeparg
2793	gi:1031624302:gb:ANG09531.1:|FEATURES|TEM-1|beta-lactam|TEM	TEM-206	3001383	deeparg
2794	gi:487134924:ref:WP_001626951.1:|FEATURES|mdtE|multidrug|mdtE	mdtE	3000795	deeparg
2795	gi:489127023:ref:WP_003036818.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
2796	gi:485856982:ref:WP_001457838.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
2797	gi:917166849:ref:WP_051773561.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	novA	3002522	deeparg
2798	gi:510927038:ref:WP_016247755.1:|FEATURES|emrA|multidrug|emrA	emrA	3000027	deeparg
2799	gi:445983947:ref:WP_000061802.1:|FEATURES|lsa|MLS|lsa	lsaB	3003111	deeparg
2800	ZP_04635098|FEATURES|acrB|multidrug|acrB	acrB	3000216	deeparg
2801	gi:504329842:ref:WP_014516944.1:|FEATURES|cmeB|multidrug|cmeB	cmeB	3000784	deeparg
2802	gi:504644317:ref:WP_014831419.1:|FEATURES|mdtG|multidrug|mdtG	mdtG	3001329	deeparg
2803	gi:488171729:ref:WP_002242937.1:|FEATURES|mtrE|multidrug|mtrE	mtrE	3000812	deeparg
2804	gi:917392609:ref:WP_051999321.1:|FEATURES|norB|fluoroquinolone|norB	norC	3007010	deeparg
2805	gi:446964025:ref:WP_001041281.1:|FEATURES|norA|multidrug|norA	Staphylococcus aureus norA	3004667	deeparg
2806	gi:1031634900:gb:ANG14490.1:|FEATURES|TEM-1|beta-lactam|TEM	TEM-1	3000873	deeparg
2807	gi:515758037:ref:WP_017190637.1:|FEATURES|sul1|sulfonamide|sul1	sul1	3000410	deeparg
2808	gi:771521507:ref:WP_045174195.1:|FEATURES|fosB|fosfomycin|fosB	Staphylococcus aureus FosB	3004661	deeparg
2809	gi:504427471:ref:WP_014614573.1:|FEATURES|marR|multidrug|marR	mgrA	3000815	deeparg
2810	gi:446964017:ref:WP_001041273.1:|FEATURES|norA|multidrug|norA	Staphylococcus aureus norA	3004667	deeparg
2811	gi:582371757:gb:EVW66658.1:|FEATURES|bleomycin_resistance_protein|glycopeptide|bleomycin_resistance_protein	BLMT	3005036	deeparg
2812	AEL00458.1|FEATURES|QnrB36|fluoroquinolone|QnrB36	QnrB36	3002751	deeparg
2813	gi:835794844:ref:WP_047660504.1:|FEATURES|mdtN|multidrug|mdtN	mdtN	3003548	deeparg
2814	gi:496339860:ref:WP_009049038.1:|FEATURES|oprJ|multidrug|oprJ	OprJ	3000802	deeparg
2815	P0A0U8|FEATURES|penA|beta-lactam|penA			deeparg
2816	gi:663342223:ref:WP_030341347.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	novA	3002522	deeparg
2817	EOD99669.1|FEATURES|dfrE|diaminopyrimidine|dfrE	dfrE	3002875	deeparg
2818	GU932590.1.gene1.p1|FEATURES|SHV-128|beta-lactam|SHV	SHV-128	3001175	deeparg
2819	gi:926250866:ref:WP_053589133.1:|FEATURES|lsa|MLS|lsa	lsaB	3003111	deeparg
2820	gi:503924494:ref:WP_014158488.1:|FEATURES|ermC|MLS|ermC	ErmC	3000250	deeparg
2821	gi:493862656:ref:WP_006809409.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
2822	gi:40713145:emb:CAE53345.1:|FEATURES|vanX|glycopeptide|vanX	vanX gene in vanO cluster	3002954	deeparg
2823	gi:503837792:ref:WP_014071786.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
2824	gi:516086900:ref:WP_017517480.1:|FEATURES|mexE|multidrug|mexE	MexE	3000803	deeparg
2825	gi:1039610344:ref:WP_064925591.1:|FEATURES|class_A|beta-lactam|class_A	blaF	3003562	deeparg
