Original ID	Gene Name in CARD	ARO	Database
gb|SLY33602|ARO:3004838|LEN-30	LEN-30	3004838	sarg
gb|ABL14266|ARO:3004856|SCO-1	SCO-1	3004856	sarg
gb|AGL39360.1|ARO:3004493|ADC-68	ADC-68	3004493	sarg
gb|ALT07696.1|ARO:3004494|IMP-55	IMP-55	3004494	sarg
gb|ALT53802.1|ARO:3004495|IMP-56	IMP-56	3004495	sarg
gb|WP_038350216.1|ARO:3001496|OXA-234	OXA-234	3001496	sarg
gb|ENU38533.1|ARO:3001736|OXA-281	OXA-281	3001736	sarg
gb|AHN07458.1|ARO:3001529|OXA-341	OXA-341	3001529	sarg
gb|AJG01377.1|ARO:3003124|OXA-431	OXA-431	3003124	sarg
gb|ALC79287.1|ARO:3003628|OXA-472	OXA-472	3003628	sarg
gb|AFI56422.1|ARO:3004777|CMH-1	CMH-1	3004777	sarg
gb|AKZ20821.1|ARO:3003653|CMY-133	CMY-133	3003653	sarg
gb|AKQ06274.1|ARO:3004496|KPC-24	KPC-24	3004496	sarg
gb|AAT68576.1|ARO:3004816|GOB-9	GOB-9	3004816	sarg
gb|ALK01319.1|ARO:3004828|LEN-36	LEN-36	3004828	sarg
gb|CEL85185.1|ARO:3004839|LEN-32	LEN-32	3004839	sarg
gb|ASF15667.1|ARO:3001501|OXA-252	OXA-252	3001501	sarg
gb|EKE23052.1|ARO:3001737|OXA-282	OXA-282	3001737	sarg
gb|AHN07460.1|ARO:3001530|OXA-342	OXA-342	3001530	sarg
gb|AKF12264.1|ARO:3004498|dfrB4	dfrB4	3004498	sarg
gb|AJG01378.1|ARO:3003125|OXA-432	OXA-432	3003125	sarg
gb|ALC79288.1|ARO:3003629|OXA-473	OXA-473	3003629	sarg
gb|AKP17985.1|ARO:3004778|CMY-135	CMY-135	3004778	sarg
gb|ALK01320.1|ARO:3004829|LEN-37	LEN-37	3004829	sarg
gb|CTQ12020.1|ARO:3004840|LEN-34	LEN-34	3004840	sarg
gb|AGV04655.1|ARO:3001715|OXA-259	OXA-259	3001715	sarg
gb|ENU15301.1|ARO:3001738|OXA-283	OXA-283	3001738	sarg
gb|PCE45447.1|ARO:3001531|OXA-343	OXA-343	3001531	sarg
gb|AJG01379.1|ARO:3003126|OXA-433	OXA-433	3003126	sarg
gb|ALC79289.1|ARO:3003631|OXA-474	OXA-474	3003631	sarg
gb|AAM45855.1|ARO:3004780|DES-1	DES-1	3004780	sarg
gb|AZA07954.1|ARO:3004841|LEN-38	LEN-38	3004841	sarg
gb|AUN87920.1|ARO:3004500|MCR-3.11	MCR-3.11	3004500	sarg
gb|AST36140.1|ARO:3004503|MCR-3.6	MCR-3.6	3004503	sarg
gb|ATQ63376.1|ARO:3004504|MCR-3.10	MCR-3.10	3004504	sarg
gb|ASK49940.1|ARO:3004506|MCR-1.10	MCR-1.10	3004506	sarg
gb|AST36144.1|ARO:3004508|MCR-3.9	MCR-3.9	3004508	sarg
gb|AST36143.1|ARO:3004509|MCR-3.8	MCR-3.8	3004509	sarg
gb|AST36141.1|ARO:3004510|MCR-3.7	MCR-3.7	3004510	sarg
gb|OYN70668.1|ARO:3004511|MCR-3.2	MCR-3.2	3004511	sarg
gb|AVX52225.1|ARO:3004516|MCR-8	MCR-8.1	3004516	sarg
gb|AUR80098.1|ARO:3004517|MCR-7.1	MCR-7.1	3004517	sarg
gb|ENU54757.1|ARO:3001716|OXA-260	OXA-260	3001716	sarg
gb|ENX16434.1|ARO:3001739|OXA-284	OXA-284	3001739	sarg
gb|AHN07462.1|ARO:3001532|OXA-344	OXA-344	3001532	sarg
gb|AKL59536.1|ARO:3003593|OXA-437	OXA-437	3003593	sarg
gb|ALC79290.1|ARO:3003632|OXA-475	OXA-475	3003632	sarg
gb|AHL39320.1|ARO:3002140|DHA-9	DHA-9	3002140	sarg
gb|AZA07955.1|ARO:3004842|LEN-39	LEN-39	3004842	sarg
gb|ACU86041.1|ARO:3004539|mphH	mphH	3004539	sarg
gb|AJE92936.1|ARO:3004541|mphK	mphK	3004541	sarg
gb|AHE40505.1|ARO:3004542|mphN	mphN	3004542	sarg
gb|WP_050815728.1|ARO:3004543|mphO	mphO	3004543	sarg
gb|ATL63232.1|ARO:3004544|mphJ	mphJ	3004544	sarg
gb|ACY06082.1|ARO:3004547|dfrA6	dfrA6	3004547	sarg
gb|CAA40897.1|ARO:3004548|dfrA9	dfrA9	3004548	sarg
gb|AAX46054.1|ARO:3004549|dfrB5	dfrB5	3004549	sarg
gb|ACD45689.1|ARO:3004550|dfrA27	dfrA27	3004550	sarg
gb|CAT00035.1|ARO:3004551|dfrA28	dfrA28	3004551	sarg
gb|CAQ53849.2|ARO:3004552|dfrA30	dfrA30	3004552	sarg
gb|ANN23980.1|ARO:3004554|dfrA29	dfrA29	3004554	sarg
gb|ACZ52983.1|ARO:3004555|dfrA32	dfrA32	3004555	sarg
gb|ADB54781.1|ARO:3004556|dfrB7	dfrB7	3004556	sarg
gb|AVX51087.1|ARO:3004559|CAM-1	CAM-1	3004559	sarg
gb|AAK64581.1|ARO:3004568|dfrA18	dfrA18	3004568	sarg
gb|WP_082741435.1|ARO:3004569|ICR-Mo	ICR-Mo	3004569	sarg
gb|AWN09461.1|ARO:3004571|PNGM-1	PNGM-1	3004571	sarg
gb|ABO11759.2|ARO:3004573|Acinetobacter	Acinetobacter baumannii AbaF	3004573	sarg
gb|ACQ82816.1|ARO:3004577|Acinetobacter	Acinetobacter baumannii AmvA	3004577	sarg
gb|AKQ05892.1|ARO:3004581|tet(48)	tet(48)	3004581	sarg
gb|AKQ05893.1|ARO:3004582|tet(49)	tet(49)	3004582	sarg
gb|AKQ05894.1|ARO:3004584|tet(50)	tet(50)	3004584	sarg
gb|AKQ05895.1|ARO:3004586|tet(51)	tet(51)	3004586	sarg
gb|AKQ05896.1|ARO:3004587|tet(52)	tet(52)	3004587	sarg
gb|AKQ05897.1|ARO:3004589|tet(53)	tet(53)	3004589	sarg
gb|CZT31773.1|ARO:3004094|Erm(48)	Erm(48)	3004094	sarg
gb|AKQ05898.1|ARO:3004590|tet(54)	tet(54)	3004590	sarg
gb|AKQ05899.1|ARO:3004591|tet(55)	tet(55)	3004591	sarg
gb|CAB37345.2|ARO:3004592|erm(32)	erm(32)	3004592	sarg
gb|CEJ95855.1|ARO:3004595|erm45	erm(45)	3004595	sarg
gb|AJF36617.1|ARO:3004596|erm(46)	erm(46)	3004596	sarg
gb|AIX48090.1|ARO:3004599|clcD	clcD	3004599	sarg
gb|ENX26326.1|ARO:3001740|OXA-285	OXA-285	3001740	sarg
gb|AHN07463.1|ARO:3001533|OXA-345	OXA-345	3001533	sarg
gb|AKL59521.1|ARO:3003594|OXA-438	OXA-438	3003594	sarg
gb|ALC79291.1|ARO:3003633|OXA-476	OXA-476	3003633	sarg
gb|AAL86999.1|ARO:3004782|ERP-1	ERP-1	3004782	sarg
gb|AZA07956.1|ARO:3004843|LEN-40	LEN-40	3004843	sarg
JN129451.1.gene1.p01	VIM-30	3002300	sarg
YP_002385298	mdtN	3003548	sarg
gi|585322871|ref|WP_024204537.1|	emrA	3000027	sarg
JQ002629.1.gene1.p01	IMP-32	3002223	sarg
NC_010558.1.6275948.p01	QepA2	3004103	sarg
gi|488349287|ref|WP_002418672.1|	vanB	3000013	sarg
gi|695837578|ref|WP_032750955.1|	Klebsiella pneumoniae KpnG	3004588	sarg
Q32DT3	arnA	3002985	sarg
AJ312056.2.gene1.p01	Streptococcus suis chloramphenicol acetyltransferase	3004455	sarg
gi|585350004|ref|WP_024231618.1|	TolC	3000237	sarg
JE0138	AAC(3)-IIc	3002535	sarg
gi|942448824|ref|WP_055314246.1|	MexH	3000807	sarg
YP_002937728	bacA	3002986	sarg
gi|507086744|ref|WP_016157485.1|	TolC	3000237	sarg
gi|724471628|gb|AIY26267.1|	TolC	3000237	sarg
gi|487382605|ref|WP_001654865.1|	mdtP	3003550	sarg
YP_106067	adeG	3000778	sarg
gi|950562188|ref|WP_057431811.1|	adeF	3000777	sarg
DQ519088.1.gene1.p01	OXA-94	3001629	sarg
AAF24171	vatE	3002844	sarg
gi|554685678|ref|WP_023185565.1|	macB	3000535	sarg
gi|1015890335|ref|WP_062865166.1|	macB	3000535	sarg
gi|447004719|ref|WP_001081975.1|	mdtE	3000795	sarg
gi|656016562|ref|WP_029056449.1|	norA	3000391	sarg
gi|966358723|ref|WP_058407068.1|	TRU-1	3004450	sarg
gi|1031652761|gb|ANG23007.1|	TEM-1	3000873	sarg
ABQ96616	dfrA1	3002854	sarg
gi|745761480|ref|WP_039060165.1|	TolC	3000237	sarg
CAI43343	cmlA4	3002694	sarg
AF099139.1.gene1.p01	IND-1	3002256	sarg
gi|556479739|ref|WP_023331319.1|	TolC	3000237	sarg
gi|493872994|ref|WP_006819444.1|	mdtH	3001216	sarg
gi|307606148|emb|CBI42519.1|	ykkC	3003063	sarg
gi|920477870|ref|WP_052992011.1|	TolC	3000237	sarg
gi|487391485|ref|WP_001662771.1|	mdtF	3000796	sarg
gi|896501912|ref|WP_049409560.1|	L1 beta-lactamase	3000582	sarg
gi|980509810|ref|WP_059358358.1|	TolC	3000237	sarg
gi|928821630|ref|WP_053882393.1|	mdtN	3003548	sarg
P60865	FosB2	3005100	sarg
NC_002695.1.914737.p01	emrA	3000027	sarg
gi|1012702223|ref|WP_062814406.1|	Klebsiella pneumoniae KpnG	3004588	sarg
ABP68837	QnrB6	3002720	sarg
gi|727711724|ref|WP_033835092.1|	L1 beta-lactamase	3000582	sarg
AAL12234	fusB	3003552	sarg
gi|662754041|ref|WP_030125200.1|	novA	3002522	sarg
gi|851905047|ref|WP_048213240.1|	TolC	3000237	sarg
YP_405948	mdtM	3001214	sarg
gi|447124504|ref|WP_001201760.1|	macA	3000533	sarg
gi|1031626545|gb|ANG10578.1|	TEM-1	3000873	sarg
gi|1031635111|gb|ANG14588.1|	TEM-234	3005265	sarg
AF452105.1.gene1.p1	LEN-15	3002478	sarg
gi|489421661|ref|WP_003327389.1|	ykkD	3003064	sarg
gi|920342141|ref|WP_052979841.1|	Escherichia coli ampC beta-lactamase	3004290	sarg
CAE53424	dfrA20	3003016	sarg
gi|928832860|ref|WP_053889610.1|	emrA	3000027	sarg
NC_010063.5774822.p01	PC1 beta-lactamase (blaZ)	3000621	sarg
gi|742921897|ref|WP_039023559.1|	floR	3002705	sarg
gi|757721768|ref|WP_042949788.1|	macA	3000533	sarg
CAA63057	mdtH	3001216	sarg
DQ075245.1.gene1.p01	TEM-143	3001006	sarg
gi|664170275|ref|WP_030704520.1|	APH(6)-Ia	3002657	sarg
gi|585355297|ref|WP_024236900.1|	macA	3000533	sarg
AF079138.1.orf0.gene.p01	Erm(31)	3000598	sarg
AJ005045.gene.p01	CTX-M-7	3001870	sarg
NC_002695.1.915750.p01	mdtE	3000795	sarg
gi|1040574401|gb|OBU08589.1|	mdtH	3001216	sarg
gi|1000987514|ref|WP_061186397.1|	FosBx1	3007372	sarg
HM113558.1.gene1.p01	OXA-172	3001656	sarg
gi|487399647|ref|WP_001669103.1|	mdtP	3003550	sarg
gi|487586482|ref|WP_001724981.1|	cmlA1	3002693	sarg
gi|691136184|ref|WP_032050198.1|	macA	3000533	sarg
gi|895818174|ref|WP_048942695.1|	lsaA	3000300	sarg
gi|759396701|ref|WP_043121260.1|	CepS	3003553	sarg
AY162283.2.gene3.p01	OXA-4	3001399	sarg
gi|950546578|ref|WP_057422848.1|	adeF	3000777	sarg
gi|1031634941|gb|ANG14509.1|	TEM-1	3000873	sarg
gi|686319989|ref|WP_031875473.1|	Staphylococcus aureus norA	3004667	sarg
gi|700659240|gb|AIU96746.1|	ErmC	3000250	sarg
gi|995942695|gb|AMJ32665.1|	tet(D)	3000168	sarg
gi|998244991|ref|WP_061098586.1|	mdtH	3001216	sarg
YP_002384189	mdtM	3001214	sarg
gi|486419591|ref|WP_001612185.1|	mdtP	3003550	sarg
gi|1043328611|ref|WP_065365843.1|	ACT-77	3006271	sarg
JF274246.1.gene1.p01	CTX-M-112	3001972	sarg
CAF21854	norA	3000391	sarg
gi|519089566|ref|WP_020245441.1|	TolC	3000237	sarg
gi|491130228|ref|WP_004988656.1|	Escherichia coli ampC beta-lactamase	3004290	sarg
gi|928844228|ref|WP_053895302.1|	emrA	3000027	sarg
gi|545231548|ref|WP_021531156.1|	macB	3000535	sarg
ACB17069	mdtO	3003549	sarg
GU371926.1.gene94.p01	TEM-33	3000903	sarg
CAP58290	SHV-106	3001155	sarg
gi|1031851380|ref|WP_064173626.1|	TolC	3000237	sarg
YP_002040143	macB	3000535	sarg
gi|829798578|ref|WP_047349012.1|	mdtH	3001216	sarg
gi|1011917778|ref|WP_062729839.1|	mdtH	3001216	sarg
AAK63223	Sed-1	3003561	sarg
gi|502669650|ref|WP_012905508.1|	Sed-1	3003561	sarg
AM982522.2.gene1.p01	CTX-M-78	3001939	sarg
AM051149.1.gene1.p01	OKP-A-10	3002427	sarg
CP000647.1.gene911.p01	macA	3000533	sarg
YP_002405849	mdtM	3001214	sarg
gi|485699692|ref|WP_001333029.1|	emrB	3000074	sarg
gi|315276252|gb|EFU39596.1|	FosM1	3007097	sarg
Q52360	tet(Q)	3000191	sarg
gi|686319982|ref|WP_031875468.1|	mepA	3000026	sarg
AAD42184	vanD	3000005	sarg
gi|506486765|ref|WP_015963310.1|	Klebsiella pneumoniae KpnG	3004588	sarg
gi|949697262|ref|WP_057056299.1|	rmtC	3000861	sarg
gi|779813787|ref|WP_045333976.1|	mdtH	3001216	sarg
gi|779866092|ref|WP_045354443.1|	macA	3000533	sarg
AF155139.2.gene4.p01	vanY gene in vanF cluster	3002958	sarg
Q8FFM1	arnA	3002985	sarg
gi|779872998|ref|WP_045357408.1|	FosA2	3002804	sarg
gi|770791620|ref|WP_045134670.1|	macA	3000533	sarg
gi|514421161|ref|WP_016568324.1|	adeF	3000777	sarg
NC_011595.7057907.p01	MexB	3000378	sarg
NP_815950	vanX gene in vanB cluster	3002950	sarg
gi|817600850|ref|WP_046594726.1|	TolC	3000237	sarg
gi|446669109|ref|WP_000746455.1|	macA	3000533	sarg
gi|915870017|ref|WP_050918514.1|	tet(A)	3000165	sarg
gi|501166982|ref|WP_012210985.1|	tet(45)	3003196	sarg
gi|488156254|ref|WP_002227462.1|	PmpM	3004077	sarg
gi|489021473|ref|WP_002931964.1|	macA	3000533	sarg
gi|490838406|ref|WP_004700481.1|	adeG	3000778	sarg
YP_001350571	MexD	3000801	sarg
gi|476856987|gb|ENB51840.1|	mdtF	3000796	sarg
gi|906298254|emb|CRZ18264.1|	tet(V)	3000181	sarg
P32715	mdtO	3003549	sarg
AAK14791	NPS-1	3004239	sarg
gi|510905726|ref|WP_016232279.1|	emrA	3000027	sarg
gi|555219840|ref|WP_023212628.1|	macA	3000533	sarg
P30898	CblA-1	3002999	sarg
gi|895905192|ref|WP_049005060.1|	TolC	3000237	sarg
gi|504871867|ref|WP_015058969.1|	ANT(3'')-IIa	3004089	sarg
AM296480.1.gene1.p01	floR	3002705	sarg
AF226276.1.gene3.p01	catP	3002686	sarg
gi|496192662|ref|WP_008914998.1|	Klebsiella pneumoniae KpnH	3004597	sarg
gi|1028105368|ref|WP_063860517.1|	GES-31	3006160	sarg
GQ202693.1.gene2.p01	OXA-161	3001799	sarg
gi|730360176|ref|WP_033998317.1|	PDC-62	3005133	sarg
CAJ45367	mel	3000616	sarg
gi|983455103|ref|WP_060615977.1|	macB	3000535	sarg
gi|545167026|ref|WP_021521592.1|	macB	3000535	sarg
gi|727765868|ref|WP_033870271.1|	bcr-1	3003801	sarg
CAD55935	IMP-17	3002208	sarg
BAC67152	tet(Y)	3000182	sarg
gi|491269060|ref|WP_005127195.1|	hmrM	3003953	sarg
ACA34904	VEB-6	3002374	sarg
AAZ93366	CMY-2	3002013	sarg
gi|210060768|pdb|2RL3|A	OXA-794	3005994	sarg
gi|896445442|ref|WP_049375221.1|	norA	3000391	sarg
gi|555038129|gb|ESL82444.1|	hmrM	3003953	sarg
gi|446657949|ref|WP_000735295.1|	TolC	3000237	sarg
Z28968.gene.p01	SME-1	3002379	sarg
EU729727.1.gene1.p1	KPC-7	3002317	sarg
gi|388785938|gb|AFK78219.1|	GES-11	3002340	sarg
BAC67143	tet(B)	3000166	sarg
gi|446110278|ref|WP_000188133.1|	macB	3000535	sarg
EU019536.1.gene1.p01	OXA-82	3001635	sarg
AY243512.1.gene1.p01	TEM-120	3000982	sarg
DQ174307.1.gene1.p01	SHV-67	3001122	sarg
ZP_03583211	opcM	3003037	sarg
gi|643605601|ref|WP_025238134.1|	mdtF	3000796	sarg
L42544.gene.p01	tet(T)	3000193	sarg
AAK51920	AAC(6')-Ib10	3002581	sarg
HM750249.1.gene1.p01	VIM-25	3002295	sarg
HE999704.1.gene1687.p01	pexA	3004666	sarg
ABF20240	catB3	3002676	sarg
gi|518177613|ref|WP_019347821.1|	blaF	3003562	sarg
gi|518226703|ref|WP_019396911.1|	MexH	3000807	sarg
gi|685236936|ref|WP_031605176.1|	macB	3000535	sarg
gi|920609712|ref|WP_053020033.1|	FosB4	3004671	sarg
gi|446657924|ref|WP_000735270.1|	TolC	3000237	sarg
gi|553768013|ref|WP_023100243.1|	OprJ	3000802	sarg
gi|693171998|ref|WP_032304306.1|	mdtP	3003550	sarg
YP_001338812	cmlA5	3002695	sarg
gi|499386493|ref|WP_011073960.1|	catB11	3004660	sarg
CAI84881	tet(L)	3000179	sarg
gi|693018597|ref|WP_032197292.1|	bcr-1	3003801	sarg
gi|556469366|ref|WP_023321121.1|	hmrM	3003953	sarg
AAA26492	ErmE	3000326	sarg
AJ313523.1.orf0.gene.p01	Erm(33)	3000599	sarg
gi|486155877|ref|WP_001519630.1|	macB	3000535	sarg
gi|488983594|ref|WP_002894393.1|	macA	3000533	sarg
gi|511041763|ref|WP_016295755.1|	vanX gene in vanD cluster	3003070	sarg
U09991.1.gene2.p01	cmlv	3002700	sarg
gi|545242743|ref|WP_021541510.1|	mdtO	3003549	sarg
gi|558888514|ref|WP_023543283.1|	novA	3002522	sarg
gi|555219549|ref|WP_023212356.1|	arnA	3002985	sarg
ZP_03986195	mepA	3000026	sarg
YP_001176128	macB	3000535	sarg
gi|1031631057|gb|ANG12696.1|	TEM-1	3000873	sarg
gi|753534206|pdb|4UWS|B	VIM-26	3002296	sarg
FJ349556.1.gene4.p01	vanY gene in vanM cluster	3002961	sarg
HE963771.1.gene1.p01	OXA-250	3001675	sarg
gi|281335928|gb|ADA62521.1|	CTX-M-3	3001866	sarg
YP_002295271	bcr-1	3003801	sarg
gi|487414406|ref|WP_001681940.1|	EC-15	3006876	sarg
gi|489799107|ref|WP_003702998.1|	macA	3000533	sarg
gi|665939114|ref|WP_031305161.1|	FosBx1	3007372	sarg
gi|686377301|ref|WP_031898500.1|	Staphylococcus aureus norA	3004667	sarg
ZP_04003442	Escherichia coli emrE	3004039	sarg
CAC14595	smeE	3003056	sarg
gi|1031794099|ref|WP_064134851.1|	Staphylococcus aureus norA	3004667	sarg
gi|1005290618|ref|WP_061584272.1|	macA	3000533	sarg
gi|693117414|ref|WP_032267527.1|	mdtM	3001214	sarg
ZP_03029343	TolC	3000237	sarg
gi|555089276|gb|ESM32414.1|	FosA2	3002804	sarg
CP001581.1.gene725.p01	qacA	3003046	sarg
gi|692958302|ref|WP_032151894.1|	dfrA12	3002858	sarg
CAI94891	mel	3000616	sarg
gi|895859193|ref|WP_048969621.1|	EC-8	3006881	sarg
Q8FCI8	mdtF	3000796	sarg
gi|1031667883|gb|ANG29794.1|	TEM-1	3000873	sarg
gi|917769599|ref|WP_052283603.1|	TolC	3000237	sarg
gi|486144614|ref|WP_001516928.1|	emrB	3000074	sarg
AAM93063	CfiA14	3006908	sarg
gi|505182965|ref|WP_015370067.1|	Klebsiella pneumoniae KpnH	3004597	sarg
gi|446533235|ref|WP_000610581.1|	mdtP	3003550	sarg
gi|647321642|ref|WP_025758846.1|	macA	3000533	sarg
gi|281599802|gb|ADA72786.1|	Escherichia coli acrA	3004043	sarg
gi|911859034|ref|WP_050157472.1|	macA	3000533	sarg
gi|556486615|ref|WP_023334348.1|	FosA2	3002804	sarg
HM570035.1.gene1.p01	OXA-179	3001473	sarg
gi|488321803|ref|WP_002391188.1|	FosB3	3002873	sarg
AF024666.2.gene6.p01	Corynebacterium striatum tetA	3004639	sarg
gi|851922185|ref|WP_048218206.1|	macB	3000535	sarg
NP_645462	bacA	3002986	sarg
gi|446657954|ref|WP_000735300.1|	TolC	3000237	sarg
YP_002269553	macB	3000535	sarg
gi|486353230|ref|WP_001590854.1|	mdtE	3000795	sarg
YP_001848841	AAC(2')-Ic	3002525	sarg
gi|765534984|ref|WP_044742103.1|	FosBx1	3007372	sarg
gi|693055084|ref|WP_032223202.1|	bcr-1	3003801	sarg
AAD43097	CARB-3	3002242	sarg
CAB12101	tcr3	3002893	sarg
gi|919972890|ref|WP_052924500.1|	emrB	3000074	sarg
gi|740643588|ref|WP_038429037.1|	FosBx1	3007372	sarg
gi|1031657016|gb|ANG24801.1|	TEM-1	3000873	sarg
gi|959911064|ref|WP_058174497.1|	PDC-250	3006629	sarg
gi|554316762|gb|ESH53118.1|	emrA	3000027	sarg
gi|486162858|ref|WP_001526415.1|	mdtF	3000796	sarg
gi|447064824|ref|WP_001142080.1|	dfrA23	3003019	sarg
gi|738164208|ref|WP_036121297.1|	FosBx1	3007372	sarg
gi|959891461|ref|WP_058162118.1|	MexE	3000803	sarg
DQ392963.1.gene1.p01	OXA-88	3001626	sarg
YP_001898234	bacA	3002986	sarg
gi|895966795|ref|WP_049046164.1|	CepS	3003553	sarg
gi|695268617|ref|WP_032490794.1|	sul1	3000410	sarg
YP_002931998	bacA	3002986	sarg
gi|691013642|ref|WP_031975766.1|	macA	3000533	sarg
Y17583.1.gene1.p01	TEM-22	3000893	sarg
gi|1006151081|ref|WP_061733222.1|	Staphylococcus aureus norA	3004667	sarg
gi|746042187|ref|WP_039113376.1|	sul1	3000410	sarg
gi|1033061324|ref|WP_064372453.1|	Klebsiella pneumoniae KpnG	3004588	sarg
gi|950829279|ref|WP_057523151.1|	tet(A)	3000165	sarg
gi|571687570|gb|ETQ77221.1|	OpmH	3003682	sarg
M20305.1.gene1.p1	APH(3')-Ib	3002642	sarg
gi|488171729|ref|WP_002242937.1|	mtrE	3000812	sarg
AF453998.2.gene4.p01	ANT(3'')-II-AAC(6')-IId bifunctional protein	3002598	sarg
ABC60094	mel	3000616	sarg
gi|649725857|gb|AIC64451.1|	CTX-M-30	3001892	sarg
JX121127.1.gene1.p01	SHV-160	3001199	sarg
gi|959897178|ref|WP_058165238.1|	MexH	3000807	sarg
gi|496665986|ref|WP_009308476.1|	Klebsiella pneumoniae KpnG	3004588	sarg
YP_001124322	bacA	3002986	sarg
gi|727382096|ref|WP_033804165.1|	emrK	3000206	sarg
gi|657062189|ref|WP_029304661.1|	imiH	3003094	sarg
AF353562.gene.p01	tet(35)	3000481	sarg
AY368237.1.gene1.p1	TEM-128	3000990	sarg
gi|1031655584|gb|ANG24201.1|	TEM-1	3000873	sarg
gi|585366847|ref|WP_024248430.1|	macB	3000535	sarg
HM488989.1.gene1.p1	OXA-168	3001468	sarg
gi|384406791|gb|AFH89469.1|	CTX-M-113	3001973	sarg
gi|980874642|ref|WP_059362006.1|	macA	3000533	sarg
Q4KC13	bacA	3002986	sarg
AY307100.1.gene1.p1	TEM-122	3000984	sarg
gi|1028101930|ref|WP_063857772.1|	ACT-29	3001849	sarg
ACF08831	tet(M)	3000186	sarg
JN596280.1.gene4.p01	GES-20	3002349	sarg
gi|649725831|gb|AIC64438.1|	CTX-M-30	3001892	sarg
gi|870711715|gb|AKP16679.1|	Erm(41)	3000603	sarg
gi|738496032|ref|WP_036445106.1|	blaF	3003562	sarg
gi|754613472|ref|WP_042002901.1|	arnA	3002985	sarg
CP000647.1.gene4115.p01	bcr-1	3003801	sarg
gi|691085756|ref|WP_032019894.1|	adeG	3000778	sarg
gi|1031818785|ref|WP_064147020.1|	TolC	3000237	sarg
gi|585330820|ref|WP_024212479.1|	emrB	3000074	sarg
ZP_01722744	FosBx1	3007372	sarg
gi|980947264|ref|WP_059370759.1|	mdtH	3001216	sarg
gi|765472015|ref|WP_044721456.1|	mdtN	3003548	sarg
gi|921231571|ref|WP_053176464.1|	novA	3002522	sarg
gi|1043549336|ref|WP_065392391.1|	mdtH	3001216	sarg
M60253.gene.p01	PC1 beta-lactamase (blaZ)	3000621	sarg
gi|447110046|ref|WP_001187302.1|	emrB	3000074	sarg
ZP_04679156	mepA	3000026	sarg
gi|446834446|ref|WP_000911702.1|	FosB	3000172	sarg
gi|851928815|ref|WP_048221086.1|	macB	3000535	sarg
Q47748	vanH gene in vanB cluster	3002943	sarg
gi|446842982|ref|WP_000920238.1|	Staphylococcus aureus FosB	3004661	sarg
AB753456.1.gene1.p01	IMP-42	3002233	sarg
ZP_03984378	tet(M)	3000186	sarg
P94507	bacA	3002986	sarg
gi|1016932841|ref|WP_063135291.1|	macB	3000535	sarg
gi|829792077|ref|WP_047347827.1|	TolC	3000237	sarg
gi|504872883|ref|WP_015059985.1|	EreA2	3002826	sarg
gi|498424272|ref|WP_010730861.1|	lsaA	3000300	sarg
P10952	tet(O)	3000190	sarg
gi|1028086745|ref|WP_063845118.1|	floR	3002705	sarg
ZP_02775049	Escherichia coli mdfA	3001328	sarg
gi|835330218|ref|WP_047457825.1|	macB	3000535	sarg
gi|693233720|ref|WP_032345395.1|	macB	3000535	sarg
gi|1016491603|ref|WP_063080527.1|	Escherichia coli ampC beta-lactamase	3004290	sarg
NC_002516.2.877852.p01	MexB	3000378	sarg
gi|446964023|ref|WP_001041279.1|	Staphylococcus aureus norA	3004667	sarg
gi|1001893474|ref|WP_061347329.1|	OCH-1	3002514	sarg
ZP_04589788	bacA	3002986	sarg
gi|966396486|ref|WP_058441292.1|	adeF	3000777	sarg
gi|857585846|emb|CRL62776.1|	mdtH	3001216	sarg
gi|488169135|ref|WP_002240343.1|	macA	3000533	sarg
gi|754616285|ref|WP_042005109.1|	bcr-1	3003801	sarg
gi|1035157543|ref|WP_064511508.1|	PDC-158	3006536	sarg
gi|487383142|ref|WP_001655331.1|	macA	3000533	sarg
AAK32688	CMY-72	3002085	sarg
gi|487381789|ref|WP_001654151.1|	macA	3000533	sarg
gi|898303707|ref|WP_049581793.1|	mdtH	3001216	sarg
gi|507050365|ref|WP_016121371.1|	bcrA	3002987	sarg
gi|738205817|ref|WP_036161732.1|	lsaB	3003111	sarg
gi|759400753|ref|WP_043125254.1|	cphA2	3003099	sarg
gi|559190341|ref|WP_023568331.1|	TolC	3000237	sarg
gi|553771491|ref|WP_023103521.1|	MexD	3000801	sarg
gi|1036316000|gb|OAZ59366.1|	ykkC	3003063	sarg
gi|1031642734|gb|ANG18325.1|	TEM-191	3001051	sarg
YP_002333394	vanH gene in vanB cluster	3002943	sarg
BAE98117	APH(3')-IIIa	3002647	sarg
gi|895884557|ref|WP_048988408.1|	mdtH	3001216	sarg
gi|516771669|ref|WP_018093204.1|	APH(6)-Ia	3002657	sarg
gi|757686578|ref|WP_042917070.1|	MexF	3000804	sarg
gi|487670925|ref|WP_001756235.1|	sul2	3000412	sarg
gi|556290479|ref|WP_023291164.1|	AcrF	3000502	sarg
gi|447124495|ref|WP_001201751.1|	macA	3000533	sarg
gi|445983943|ref|WP_000061798.1|	lsaB	3003111	sarg
gi|1016942913|ref|WP_063144441.1|	macB	3000535	sarg
gi|754493746|ref|WP_041910641.1|	macA	3000533	sarg
KF297581.1.gene1.p01	OXA-352	3001539	sarg
gi|938460528|ref|WP_054624864.1|	macB	3000535	sarg
gi|959893159|ref|WP_058163506.1|	MexH	3000807	sarg
