Original ID	Gene Name in CARD	ARO	Database
1028099762|WP_063856068.1|1|1|tet(B)|tet(B)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(B)	tet(B)	3000166	ncbi
1028099777|WP_063856070.1|1|1|tet(B)|tet(B)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(B)	tet(B)	3000166	ncbi
1028099799|WP_063856071.1|1|1|tet(C)|tet(C)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(C)	tet(C)	3000167	ncbi
1028099800|WP_063856072.1|1|1|tet(C)|tet(C)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(C)	tet(C)	3000167	ncbi
1028099801|WP_063856073.1|1|1|tet(D)|tet(D)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(D)	tet(D)	3000168	ncbi
1028099802|WP_063856074.1|1|1|tet(D)|tet(D)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(D)	tet(D)	3000168	ncbi
1028099803|WP_063856075.1|1|1|tet(D)|tet(D)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(D)	tet(D)	3000168	ncbi
1028099804|WP_063856076.1|1|1|tet(E)|tet(E)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(E)	tet(E)	3000173	ncbi
1028099805|WP_063856077.1|1|1|tet(G)|tet(G)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(G)	tet(G)	3000174	ncbi
1028099806|WP_063856078.1|1|1|tet(H)|tet(H)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(H)	tet(H)	3000175	ncbi
1028099807|WP_063856079.1|1|1|tet(J)|tet(J)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(J)	tet(J)	3000177	ncbi
1028099808|WP_063856080.1|1|1|tet(L)|tet(L)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(L)	tet(L)	3000179	ncbi
1028099809|WP_063856081.1|1|1|tet(L)|tet(L)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(L)	tet(45)	3003196	ncbi
1028099835|WP_063856107.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
1028099839|WP_063856108.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
1028099841|WP_063856109.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
1028099842|WP_063856110.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
1028099855|WP_063856111.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
1028099858|WP_063856112.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
1028099861|WP_063856113.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
1028099865|WP_063856114.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
1028099868|WP_063856115.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
1028100159|WP_063856390.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
1028100160|WP_063856391.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
1028100162|WP_063856392.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
1028100163|WP_063856393.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
1028100171|WP_063856394.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
1028100174|WP_063856395.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
1028100183|WP_063856396.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
1028100184|WP_063856397.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
1028100185|WP_063856398.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
1028100186|WP_063856399.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
1028100187|WP_063856400.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
1028100199|WP_063856401.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
1028100202|WP_063856402.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
1028100223|WP_063856403.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
1028100269|WP_063856404.1|1|1|tet(O)|tet(O)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(O)	tet(O)	3000190	ncbi
1028100270|WP_063856405.1|1|1|tet(O)|tet(O)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(O)	tet(O)	3000190	ncbi
1028100271|WP_063856406.1|1|1|tet(O)|tet(O)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(O)	tet(O)	3000190	ncbi
1028100272|WP_063856407.1|1|1|tet(Q)|tet(Q)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(Q)	tet(Q)	3000191	ncbi
1028100273|WP_063856408.1|1|1|tet(Q)|tet(Q)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(Q)	tet(Q)	3000191	ncbi
1028100274|WP_063856409.1|1|1|tet(Q)|tet(Q)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(Q)	tet(Q)	3000191	ncbi
1028100276|WP_063856411.1|1|1|tet(S)|tet(S)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(S)	tet(S)	3000192	ncbi
1028100277|WP_063856412.1|1|1|tet(T)|tet(T)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(T)	tet(T)	3000193	ncbi
1028100278|WP_063856413.1|1|1|tet(T)|tet(T)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(T)	tet(T)	3000193	ncbi
1028100279|WP_063856414.1|1|1|tet(W)|tet(W)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(W)	tet(W)	3000194	ncbi
1028100280|WP_063856415.1|1|1|tet(W)|tet(W)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(W)	tet(O/W)	3007121	ncbi
1028100281|WP_063856416.1|1|1|tet(W)|tet(W)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(W)	tet(W)	3000194	ncbi
1028100282|WP_063856417.1|1|1|tet(W)|tet(W)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(W)	tet(W)	3000194	ncbi
1028100283|WP_063856418.1|1|1|tet(W)|tet(W)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(W)	tet(W)	3000194	ncbi
1028100284|WP_063856419.1|1|1|tet(O/W/32/O)|tet(O/W/32/O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O/W/32/O)	tet(O/W/32/O)	3007122	ncbi
1028100285|WP_063856420.1|1|1|tet(O/W/32/O)|tet(O/W/32/O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O/W/32/O)	tet(O/W/32/O)	3007122	ncbi
1028100286|WP_063856421.1|1|1|tet(O/W/O)|tet(O/W/O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O/W/O)	tet(O/W/O)	3007123	ncbi
1028100287|WP_063856422.1|1|1|tet(W)|tet(W)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(W)	tet(W)	3000194	ncbi
1028100288|WP_063856423.1|1|1|tet(W)|tet(W)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(W)	tet(W)	3000194	ncbi
1028100289|WP_063856424.1|1|1|tet(W)|tet(W)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(W)	tet(W)	3000194	ncbi
1028100290|WP_063856425.1|1|1|tet(W)|tet(W)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(W)	tet(W)	3000194	ncbi
1028100301|WP_063856436.1|1|1|tet(X2)|tet(X2)|hydroxylation|2|TIGECYCLINE|TETRACYCLINE|tetracycline-inactivating_monooxygenase_Tet(X2)	tet(X)	3000205	ncbi
1028100309|WP_063856444.1|1|1|tet(X5)|tet(X5)|hydroxylation|2|TIGECYCLINE|TETRACYCLINE|tetracycline-inactivating_monooxygenase_Tet(X5)	tet(X6)	3005056	ncbi
1028100324|WP_063856459.1|1|1|tet(Y)|tet(Y)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(Y)	tet(Y)	3000182	ncbi
1028100334|WP_063856469.1|1|1|tetA(46)|tetA(46)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_ABC_transporter_Tet(46)_subunit_A	tetA(46)	3004032	ncbi
1028100355|WP_063856490.1|1|1|tlmB|tlmB|acetyltransferase|2|BLEOMYCIN|BLEOMYCIN|bleomycin_family_antibiotic_N-acetyltransferase_TlmB	vanXY gene in vanC cluster	3002966	ncbi
1028100356|WP_063856491.1|1|1|tlr(C)|tlr(C)|target_protection|2|TYLOSIN|MACROLIDE|ABC-F_type_ribosomal_protection_protein_Tlr(C)	tlrC	3002827	ncbi
1028100357|WP_063856492.1|1|1|tsnR|tsnR|target_modification|2|THIOSTREPTON|THIOSTREPTON|23S_rRNA_(adenine(1067)-N)-methyltransferase_TsnR	tsnR	3003060	ncbi
1028100381|WP_063856516.1|1|1|vanA|vanA|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--(R)-lactate_ligase_VanA	vanA	3000010	ncbi
1028100386|WP_063856521.1|1|1|vanA|vanA|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--(R)-lactate_ligase_VanA	vanA	3000010	ncbi
1028100391|WP_063856526.1|1|1|vanA-Pa|vanA-Pa|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--(R)-lactate_ligase_VanA-Pa	vanA	3000010	ncbi
1028100396|WP_063856531.1|1|1|vanA-Pt|vanA-Pt|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--(R)-lactate_ligase_VanA-Pt	vanA	3000010	ncbi
1028100401|WP_063856536.1|1|1|vanA-Pt2|vanA-Pt2|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--(R)-lactate_ligase_VanA-Pt2	vanA	3000010	ncbi
1028100424|WP_063856559.1|1|1|vanB|vanB|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--(R)-lactate_ligase_VanB	vanB	3000013	ncbi
1028100430|WP_063856565.1|1|1|vanB|vanB|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--(R)-lactate_ligase_VanB	vanB	3000013	ncbi
1028100445|WP_063856580.1|1|1|vanB|vanB|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--(R)-lactate_ligase_VanB	vanB	3000013	ncbi
1028100455|WP_063856590.1|1|1|vanB|vanB|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--(R)-lactate_ligase_VanB	vanB	3000013	ncbi
1028100458|WP_063856593.1|1|1|vanB|vanB|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--(R)-lactate_ligase_VanB	vanB	3000013	ncbi
1028100462|WP_063856597.1|1|1|vanB|vanB|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--(R)-lactate_ligase_VanB	vanB	3000013	ncbi
1028100490|WP_063856625.1|1|1|vanB|vanB|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--(R)-lactate_ligase_VanB	vanB	3000013	ncbi
1028100500|WP_063856635.1|1|1|vanC2/3|vanC2/3|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--D-serine_ligase_VanC2/3	vanC	3000368	ncbi
1028100510|WP_063856645.1|1|1|vanC1|vanC1|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--D-serine_ligase_VanC1	vanC	3000368	ncbi
1028100517|WP_063856652.1|1|1|vanC2/3|vanC2/3|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--D-serine_ligase_VanC2/3	vanC	3000368	ncbi
1028100522|WP_063856657.1|1|1|vanC2/3|vanC2/3|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--D-serine_ligase_VanC2/3	vanC	3000368	ncbi
1028100531|WP_063856666.1|1|1|vanC2/3|vanC2/3|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--D-serine_ligase_VanC2/3	vanC	3000368	ncbi
1028100535|WP_063856670.1|1|1|vanC2/3|vanC2/3|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--D-serine_ligase_VanC2/3	vanC	3000368	ncbi
1028100543|WP_063856678.1|1|1|vanC2/3|vanC2/3|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--D-serine_ligase_VanC2/3	vanC	3000368	ncbi
1028100546|WP_063856681.1|1|1|vanC2/3|vanC2/3|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--D-serine_ligase_VanC2/3	vanC	3000368	ncbi
1028100551|WP_063856686.1|1|1|vanC1|vanC1|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--D-serine_ligase_VanC1	vanC	3000368	ncbi
1028100552|WP_063856687.1|1|1|vanC1|vanC1|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--D-serine_ligase_VanC1	vanC	3000368	ncbi
1028100553|WP_063856688.1|1|1|vanC1|vanC1|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--D-serine_ligase_VanC1	vanC	3000368	ncbi
1028100554|WP_063856689.1|1|1|vanD|vanD|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--(R)-lactate_ligase_VanD	vanD	3000005	ncbi
1028100555|WP_063856690.1|1|1|vanD|vanD|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--(R)-lactate_ligase_VanD	vanD	3000005	ncbi
1028100556|WP_063856691.1|1|1|vanD|vanD|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--(R)-lactate_ligase_VanD	vanD	3000005	ncbi
1028100557|WP_063856692.1|1|1|vanD|vanD|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--(R)-lactate_ligase_VanD	vanD	3000005	ncbi
1028100558|WP_063856693.1|1|1|vanD|vanD|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--(R)-lactate_ligase_VanD	vanD	3000005	ncbi
1028100559|WP_063856694.1|1|1|vanE|vanE|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--D-serine_ligase_VanE	vanE	3002907	ncbi
1028100560|WP_063856695.1|1|1|vanG|vanG|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--D-serine_ligase_VanG	vanG	3002909	ncbi
1028100561|WP_063856696.1|1|1|vanG2|vanG2|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--D-serine_ligase_VanG2	vanG	3002909	ncbi
1028100562|WP_063856697.1|1|1|vanH-A|vanH-A|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-lactate_dehydrogenase_VanH-A	vanH gene in vanA cluster	3002942	ncbi
1028100563|WP_063856698.1|1|1|vanH-Ac1|vanH-Ac1|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-lactate_dehydrogenase_VanH-Ac1	vanH gene in vanO cluster	3002948	ncbi
1028100564|WP_063856699.1|1|1|vanH-Ao1|vanH-Ao1|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-lactate_dehydrogenase_VanH-Ao1	vanH gene in vanO cluster	3002948	ncbi
1028100565|WP_063856700.1|1|1|vanH-Ao2|vanH-Ao2|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-lactate_dehydrogenase_VanH-Ao2	vanH gene in vanO cluster	3002948	ncbi
1028100566|WP_063856701.1|1|1|vanH-B|vanH-B|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-lactate_dehydrogenase_VanH-B	vanH gene in vanB cluster	3002943	ncbi
1028100567|WP_063856702.1|1|1|vanH-D|vanH-D|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-lactate_dehydrogenase_VanH-D	vanH gene in vanD cluster	3002944	ncbi
1028100568|WP_063856703.1|1|1|vanH-D|vanH-D|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-lactate_dehydrogenase_VanH-D	vanH gene in vanD cluster	3002944	ncbi
1028100569|WP_063856704.1|1|1|vanH-D|vanH-D|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-lactate_dehydrogenase_VanH-D	vanH gene in vanD cluster	3002944	ncbi
1028100570|WP_063856705.1|1|1|vanH-D|vanH-D|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-lactate_dehydrogenase_VanH-D	vanH gene in vanD cluster	3002944	ncbi
1028100571|WP_063856706.1|1|1|vanH-M|vanH-M|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-lactate_dehydrogenase_VanH-M	vanH gene in vanM cluster	3002947	ncbi
1028100572|WP_063856707.1|1|1|vanH-O|vanH-O|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-lactate_dehydrogenase_VanH-O	vanH gene in vanO cluster	3002948	ncbi
1028100573|WP_063856708.1|1|1|vanH-Pt|vanH-Pt|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-lactate_dehydrogenase_VanH-Pt	vanH gene in vanA cluster	3002942	ncbi
1028100574|WP_063856709.1|1|1|vanH|vanH|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-lactate_dehydrogenase_VanH	vanH gene in vanF cluster	3002945	ncbi
1028100575|WP_063856710.1|1|1|vanH-Pt2|vanH-Pt2|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-lactate_dehydrogenase_VanH-Pt2	vanH gene in vanA cluster	3002942	ncbi
1028100576|WP_063856711.1|1|1|vanL|vanL|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--D-serine_ligase_VanL	vanL	3002910	ncbi
1028100577|WP_063856712.1|1|1|vanM|vanM|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--(R)-lactate_ligase_VanM	vanM	3002911	ncbi
1028100578|WP_063856713.1|1|1|vanN|vanN|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--D-serine_ligase_VanN	vanN	3002912	ncbi
1028100579|WP_063856714.1|1|1|vanO|vanO|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--(R)-lactate_ligase_VanO	vanO	3002913	ncbi
1028100580|WP_063856715.1|1|1|vanR-D|vanR-D|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_response_regulator_transcription_factor_VanR-D	vanR gene in vanD cluster	3002923	ncbi
1028100581|WP_063856716.1|1|1|vanR-A|vanR-A|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_response_regulator_transcription_factor_VanR-A	vanR gene in vanA cluster	3002919	ncbi
1028100583|WP_063856718.1|1|1|vanR-E|vanR-E|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_response_regulator_transcription_factor_VanR-E	vanR gene in vanE cluster	3002924	ncbi
1028100584|WP_063856719.1|1|1|vanR-B|vanR-B|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_response_regulator_transcription_factor_VanR-B	vanR gene in vanB cluster	3002921	ncbi
1028100585|WP_063856720.1|1|1|vanR-A|vanR-A|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_response_regulator_transcription_factor_VanR-A	vanR gene in vanA cluster	3002919	ncbi
1028100586|WP_063856721.1|1|1|vanR-A|vanR-A|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_response_regulator_transcription_factor_VanR-A	vanR gene in vanA cluster	3002919	ncbi
1028100587|WP_063856722.1|1|1|vanR-D|vanR-D|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_response_regulator_transcription_factor_VanR-D	vanR gene in vanD cluster	3002923	ncbi
1028100588|WP_063856723.1|1|1|vanR-B|vanR-B|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_response_regulator_transcription_factor_VanR-B	vanR gene in vanB cluster	3002921	ncbi
1028100589|WP_063856724.1|1|1|vanR-L|vanR-L|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_response_regulator_transcription_factor_VanR-L	vanR gene in vanL cluster	3002927	ncbi
1028100590|WP_063856725.1|1|1|vanR-C|vanR-C|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_response_regulator_transcription_factor_VanR-C	vanR gene in vanC cluster	3002922	ncbi
1028100591|WP_063856726.1|1|1|vanR-M|vanR-M|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_response_regulator_transcription_factor_VanR-M	vanR gene in vanM cluster	3002928	ncbi
1028100592|WP_063856727.1|1|1|vanR-D|vanR-D|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_response_regulator_transcription_factor_VanR-D	vanR gene in vanD cluster	3002923	ncbi
1028100593|WP_063856728.1|1|1|vanR-N|vanR-N|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_response_regulator_transcription_factor_VanR-N	vanR gene in vanN cluster	3002929	ncbi
1028100594|WP_063856729.1|1|1|vanR-O|vanR-O|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_response_regulator_transcription_factor_VanR-O	vanR gene in vanO cluster	3002930	ncbi
1028100595|WP_063856730.1|1|1|vanS-D|vanS-D|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_histidine_kinase_VanS-D	vanS gene in vanD cluster	3002934	ncbi
1028100596|WP_063856731.1|1|1|vanS-A|vanS-A|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_histidine_kinase_VanS-A	vanS gene in vanA cluster	3002931	ncbi
1028100597|WP_063856732.1|1|1|vanS-G|vanS-G|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_histidine_kinase_VanS-G	vanS gene in vanG cluster	3002937	ncbi
1028100598|WP_063856733.1|1|1|vanS-C|vanS-C|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_histidine_kinase_VanS-C	vanS gene in vanC cluster	3002933	ncbi
