	Original ID	Gene Name in CARD	ARO	Database
427	blaFONA-4_1_AJ251242	FONA-4	3004791	resfinder
428	blaZ_11_AJ400722	PC1 beta-lactamase (blaZ)	3000621	resfinder
429	blaLEN9_1_AJ635405			resfinder
430	blaCTX-M-30_1_AY292654	CTX-M-30	3001892	resfinder
431	blaCMY-131_1_KP281294	CMY-131	3003170	resfinder
432	blaIMP-14_1_AY553332	IMP-14	3002205	resfinder
433	blaPAM-1_1_AB858498	POM-2	3006975	resfinder
434	blaFONA-3_1_AJ251241	FONA-3	3004790	resfinder
435	blaOXA-458_1_KP903888	OXA-458	3003614	resfinder
436	blaOXA-508_1_KU596972	OXA-508	3005738	resfinder
437	erm(B)_9_AF299292	ErmB	3000375	resfinder
438	aac(3)-Ih_1_CP000490	AAC(3)-Id	3002529	resfinder
439	blaCTX-M-136_1_KC351754	CTX-M-136	3001995	resfinder
440	blaSHV-93_1_EF373969	SHV-93	3001145	resfinder
441	blaCARB-33_1_BK008903	CARB-33	3005569	resfinder
442	fexA_2_AM408573	fexA	3002704	resfinder
443	blaCMY-125_1_KM985463	CMY-125	3003133	resfinder
444	blaNDM-5_1_JN104597	NDM-5	3000467	resfinder
445	blaZ_83_FGWO01000019	PC1 beta-lactamase (blaZ)	3000621	resfinder
446	blaSHV-203_1_MG028656	SHV-203	3005249	resfinder
447	blaGES-2_1_AF326355	GES-2	3002331	resfinder
448	blaOXA-25_1_AF201826	OXA-25	3001420	resfinder
449	blaOXA-106_1_EF650032	OXA-106	3001637	resfinder
450	blaOXA-444_1_CP010800	OXA-444	3003600	resfinder
451	blaVIM-57_1_MH450217	VIM-57	3005505	resfinder
452	qacC_1_M37889	DfrA34	3005346	resfinder
453	qacC_1_M37889	CGB-1	3000841	resfinder
454	qacC_1_M37889	qacJ	3007014	resfinder
455	qacC_1_M37889	qacB	3003047	resfinder
456	blaCMY-96_1_KC007362	CMY-96	3002109	resfinder
457	blaDHA-21_1_KM087847	DHA-21	3002152	resfinder
458	catP_1_U15027	catP	3002686	resfinder
459	blaOXA-541_1_FM179467	OXA-541	3005321	resfinder
460	blaMIR-5_1_FJ237367	MIR-5	3002170	resfinder
461	blaTEM-52C_2_EF141186	TEM-52	3000921	resfinder
462	blaCTX-M-92_1_GU127598	CTX-M-92	3001952	resfinder
463	dfrA1_5_EU089668	dfrA1	3002854	resfinder
464	blaPAO_1_AY083595	PDC-1	3002497	resfinder
465	dfrA1_2_HM055363	dfrA1	3002854	resfinder
466	blaBKC_1_KP689347	BKC-1	3004757	resfinder
467	sul4_1_MG649393	sul4	3004361	resfinder
468	blaCMY-22_1_DQ256079	CMY-22	3002033	resfinder
469	tet(O/W/32/O)_2_FM164392	tet(W/N/W)	3004442	resfinder
470	tet(52)_1_KR857686	tet(52)	3004587	resfinder
471	blaOXA-378_1_KF986259	OXA-378	3001564	resfinder
472	blaOKP-B-14_1_DQ995288	OKP-B-6	3002439	resfinder
473	blaCMY-59_1_NG_048854			resfinder
474	blaHERA-2_1_AF398334	HERA-2	3004817	resfinder
475	blaCARB-18_1_KJ934266	CARB-18	3003174	resfinder
476	blaTEM-220_1_KM998962	TEM-220	3003158	resfinder
477	blaOXA-566_1_MF099636	OXA-566	3005790	resfinder
478	nimI_1_FJ940884	clbA	3002814	resfinder
479	blaIMP-20_1_AB196988	IMP-20	3002211	resfinder
480	VanHAX_PA_1_DQ018711	vanH gene in vanF cluster	3002945	resfinder
481	VanHAX_PA_1_DQ018711	vanA	3000010	resfinder
482	VanHAX_PA_1_DQ018711	vanX gene in vanA cluster	3002949	resfinder
483	vat(F)_1_AF170730	vatF	3003744	resfinder
484	blaTEM-45_1_X95401	TEM-45	3000914	resfinder
485	blaTEM-158_1_EF534736	TEM-158	3001024	resfinder
486	aac(6')-Ib3_1_X60321			resfinder
487	blaMOX-3_1_EU515248	MOX-3	3002186	resfinder
488	blaVIM-43_1_KP096412	VIM-43	3003179	resfinder
489	blaSHV-172_1_KF513177	SHV-172	3001356	resfinder
490	blaZ_125_CP003194	PC1 beta-lactamase (blaZ)	3000621	resfinder
491	blaCMY-30_1_LMYO01000054	CMY-30	3002041	resfinder
492	blaIMI-5_1_KX858825	IMI-5	3001862	resfinder
493	blaZ_89_FKPS01000007	PC1 beta-lactamase (blaZ)	3000621	resfinder
494	VanC4XY_3_EU151756	vanC	3000368	resfinder
495	VanC4XY_3_EU151756	vanXY gene in vanC cluster	3002966	resfinder
496	blaSHV-179_1_KF705208	SHV-179	3001362	resfinder
497	blaNDM-10_1_KF361506	NDM-10	3002360	resfinder
498	VanHAX_PT_2_AY926880	vanH gene in vanA cluster	3002942	resfinder
499	VanHAX_PT_2_AY926880	vanA	3000010	resfinder
500	VanHAX_PT_2_AY926880	vanX gene in vanA cluster	3002949	resfinder
501	nimI_1_FJ940889	clbA	3002814	resfinder
502	blaZ_61_NZ_JVAT01000021	PC1 beta-lactamase (blaZ)	3000621	resfinder
503	blaTEM-132_1_AY491682	TEM-132	3000996	resfinder
504	cmx_1_U85507	cmx	3002703	resfinder
505	cepA_1_U05887	CepA-44	3006225	resfinder
506	sul2_20_AJ830710	sul2	3000412	resfinder
507	mph(C)_1_AB013298	mphC	3000319	resfinder
508	rmtG_1_JX486113	rmtG	3002668	resfinder
509	cepA-29_1_U05884	CepA-29	3006224	resfinder
510	blaGOB-9_1_AY647246	GOB-9	3004816	resfinder
511	blaCTX-M-96_1_AJ704396	CTX-M-96	3001956	resfinder
512	ampS_1_X80276	OXA-726	3005931	resfinder
513	blaOXA-359_1_KF421162	OXA-359	3001546	resfinder
514	blaOXA-483_1_KP264125	OXA-483	3003640	resfinder
515	blaSHV-33_1_AY037779	SHV-33	3001091	resfinder
516	blaSHV-161_1_JX121128	SHV-161	3001200	resfinder
517	ant(6)-Ia_1_AF330699	aad(6)	3002628	resfinder
518	fosX_4_DQ342344	FosX	3000198	resfinder
519	mph(C)_5_AM180067	mphC	3000319	resfinder
520	blaOXA-210_1_JF795487	OXA-210	3001487	resfinder
521	blaSHV-2_1_AF148851	SHV-2	3001060	resfinder
522	aac(6')-Iv_1_AF031330	AAC(6')-Iv	3002566	resfinder
523	blaCMY-150_1_QCWX01000028	CMY-150	3005016	resfinder
524	lsa(A)_1_AY225127	lsaA	3000300	resfinder
525	blaOXA-561_1_KY126240	OXA-561	3005785	resfinder
526	str_3_AM932524	aadK	3002627	resfinder
527	blaOXA-390_1_KJ135342	OXA-390	3001576	resfinder
528	blaCTX-M-32_2_AJ557142	CTX-M-32	3001894	resfinder
529	blaSHV-185_1_KM233164	SHV-185	3003152	resfinder
530	blaSHV-106_1_AM922307	SHV-106	3001155	resfinder
531	blaOXA-327_1_KF203101	OXA-327	3001515	resfinder
532	blaVIM-19_1_FJ499397	VIM-19	3002289	resfinder
533	blaOCH-3_1_AJ295341	OCH-3	3002516	resfinder
534	blaZ_124_NC_013944	PC1 beta-lactamase (blaZ)	3000621	resfinder
535	blaOXA-13_1_U59183	OXA-13	3001408	resfinder
536	optrA_2_KT862781	optrA	3003746	resfinder
537	aac(6')-32_1_EF614235	AAC(6')-32	3002586	resfinder
538	dfrA17_9_FJ807902	dfrA17	3002860	resfinder
539	qnrS5_1_HQ631377	QnrS5	3002794	resfinder
540	sal(A)_1_KC693025	salA	3003749	resfinder
541	blaOXA-204_1_KP027885	OXA-204	3001788	resfinder
542	blaTEM-195_1_JN935137	TEM-195	3001055	resfinder
543	ant(6)-Ia_2_KF421157	ANT(6)-Ia	3002626	resfinder
544	qnrB44_1_JQ349153	QnrB44	3002759	resfinder
545	aph(3')-VI_1_KC170992	APH(3')-VI	3003687	resfinder
546	blaTEM-15_1_AM849805	TEM-15	3000886	resfinder
547	blaKPC-12_1_HQ641422	KPC-12	3002322	resfinder
548	VanC2XY_3_EU151757	vanC	3000368	resfinder
549	VanC2XY_3_EU151757	vanXY gene in vanC cluster	3002966	resfinder
550	sul2_15_FJ968160	sul2	3000412	resfinder
551	blaZ_18_JBQW01000016	PC1 beta-lactamase (blaZ)	3000621	resfinder
552	blaVIM-30_1_JN129451	VIM-30	3002300	resfinder
553	blaOXA-275_1_APPJ01000001	OXA-275	3001731	resfinder
554	blaOXA-358_1_KF421161	OXA-358	3001545	resfinder
555	blaCMY-154_1_MF196231	CMY-154	3005194	resfinder
556	blaCTX-M-5_1_U95364	CTX-M-5	3001868	resfinder
557	blaOXA-160_1_GU199038	OXA-160	3001663	resfinder
558	blaNDM-8_1_AB744718	NDM-8	3002358	resfinder
559	blaIMP-74_1_MH243349	IMP-74	3005479	resfinder
560	blaCTX-M-219_1_CP019080	CTX-M-219	3005642	resfinder
561	blaTEM-213_1_LJEE02000034	TEM-213	3001390	resfinder
562	blaCMY-55_1_HM544040	CMY-55	3002066	resfinder
563	blaOXA-531_1_KX599400	OXA-531	3005761	resfinder
564	blaOXA-207_1_LLFS01000355	OXA-207	3001485	resfinder
565	blaSHV-48_1_AY263404	SHV-48	3001105	resfinder
566	blaSHV-64_1_DQ174304	SHV-64	3001119	resfinder
567	tet(H)_1_Y16103	tet(H)	3000175	resfinder
568	imiH_1_AJ548797	imiH	3003094	resfinder
569	blaSHV-188_1_LN515534	SHV-188	3003155	resfinder
570	dfrA10_1_L06418	dfrA10	3003011	resfinder
571	blaOXA-239_1_JQ837239	OXA-239	3001498	resfinder
572	mdt(A)_1_X92946	efmA	3003954	resfinder
573	blaTEM-11_1_AY874537	TEM-11	3000883	resfinder
574	blaSHV-183_1_HG934764	SHV-183	3001351	resfinder
575	blaTEM-85_1_AJ277414	TEM-85	3000952	resfinder
576	cmlV_1_U09991	cmlv	3002700	resfinder
577	tet(L)_8_AY081910	tet(L)	3000179	resfinder
578	blaSHV-63_1_EU342351	SHV-63	3001118	resfinder
579	tet(A)_3_AY196695	tet(A)	3000165	resfinder
580	blaOKP-B-6_1_AY850171	OKP-B-6	3002439	resfinder
581	blaTEM-81_1_AF427127	TEM-81	3000948	resfinder
582	mecC_2_FR823292	mecC	3001209	resfinder
583	sul1_21_AJ971344	sul1	3000410	resfinder
584	blaHERA-3_1_AF398335	HERA-3	3004818	resfinder
585	blaOXA-278_1_KC771279	OXA-278	3001681	resfinder
586	blaACC-4_1_GU256641	ACC-4	3001818	resfinder
587	blaOXA-89_1_DQ445683	OXA-89	3001625	resfinder
588	blaZ_52_NZ_JVWM01000127	PC1 beta-lactamase (blaZ)	3000621	resfinder
589	blaZ_51_NZ_JVWO01000108	PC1 beta-lactamase (blaZ)	3000621	resfinder
590	blaGOB-17_1_AY899332	GOB-16	3004808	resfinder
591	blaSHV-199_1_MF373391	SHV-199	3005232	resfinder
592	mcr-3.11_1_MG489958	MCR-3.11	3004500	resfinder
593	blaTEM-22_1_Y17583	TEM-22	3000893	resfinder
594	vat(E)_11_AY043213	vatE	3002844	resfinder
595	VanH_bc_1_Y15705	vanH gene in vanA cluster	3002942	resfinder
596	blaCMY-17_1_AY513266	CMY-17	3002028	resfinder
597	aadA21_1_AY171244	aadA21	3002618	resfinder
598	sul1_3_EU855787	sul1	3000410	resfinder
599	qnrB59_1_JX259320			resfinder
600	blaZ_15_JAZQ01000018	PC1 beta-lactamase (blaZ)	3000621	resfinder
601	blaOXA-114a_1_EU188842	OXA-114a	3001609	resfinder
602	blaIND-2a_4_AF219130	IND-2a	3002258	resfinder
603	blaOXA-351_1_KF297580	OXA-351	3001538	resfinder
604	blaOXA-564_1_KY767022	OXA-564	3005788	resfinder
605	cfiA9_1_AB087234	CfiA9	3006921	resfinder
606	qnrE1_1_KY073238	qnrE1	3004636	resfinder
607	aadA14_1_AJ884726	aadA14	3002614	resfinder
608	blaCMY-25_1_EU515249	CMY-25	3002036	resfinder
609	blaCARB-36_1_LHBD01000022	CARB-36	3005572	resfinder
610	blaZ_7_AP004832	PC1 beta-lactamase (blaZ)	3000621	resfinder
611	blaCTX-M-183_1_KX263246	CTX-M-183	3005606	resfinder
612	blaGES-16_1_HM173356	GES-16	3002345	resfinder
613	blaSHV-72_1_AM176547	SHV-72	3001126	resfinder
614	tet(59)_1_KU736878	tet(59)	3004441	resfinder
615	aph(4)-Ia_1_V01499	APH(4)-Ia	3002655	resfinder
616	blaVIM-46_1_KP749829	VIM-46	3003662	resfinder
617	blaTEM-231_1_MG821378	TEM-231	3005262	resfinder
618	blaSHV-1_1_AF148850	SHV-1	3001059	resfinder
619	blaVCC-1_1_KT818596	VCC-1	3003713	resfinder
620	blaCMY-152_1_KY978224	CMY-152	3005216	resfinder
621	qnrS7_1_KF730651	QnrS7	3002796	resfinder
622	dfrA1_3_GU726913	dfrA1	3002854	resfinder
623	blaCMY-117_1_KM087844	CMY-117	3002128	resfinder
624	blaVIM-41_1_KP771862	VIM-41	3002311	resfinder
625	blaLEN2_1_AY037780	LEN-2	3002455	resfinder
626	VanX_bc_1_Y15708	vanX gene in vanA cluster	3002949	resfinder
627	qnrVC3_1_HM015626	QnrVC3	3002800	resfinder
628	blaGMB-1_1_MZ215787	GMB-1	3006889	resfinder
629	blaOXA-91_1_DQ519086	OXA-91	3001627	resfinder
630	blaOXA-113_1_EF653400	OXA-113	3001644	resfinder
631	aac(6')-Ic_1_M94066	AAC(6')-Ic	3002549	resfinder
632	blaZ_65_CSEV01000005	PC1 beta-lactamase (blaZ)	3000621	resfinder
633	dfrA12_9_DQ995286	dfrA12	3002858	resfinder
634	blaCTX-M-20_1_AJ416344	CTX-M-20	3001882	resfinder
635	blaVIM-42_1_KP071470	VIM-42	3003178	resfinder
636	blaOXY-2-2_2_AJ871867	OXY-2-2	3002397	resfinder
637	blaSHV-3_1_KX092356	SHV-3	3001062	resfinder
638	blaCMY-37_1_AB280919	CMY-37	3002048	resfinder
639	blaOXA-36_1_AF300985	OXA-36	3001430	resfinder
640	qnrS8_1_KF730652	QnrS8	3002797	resfinder
641	blaOXA-437_1_KP410856	OXA-437	3003593	resfinder
642	erm(33)_1_AJ579365	Erm(33)	3000599	resfinder
643	blaCTX-M-180_1_KX056899	CTX-M-180	3005603	resfinder
644	dfrA21_1_AY552589	dfrA21	3003017	resfinder
645	blaTEM-168_1_FJ919776	TEM-168	3001034	resfinder
646	catS_1_X74948	catS	3002688	resfinder
647	blaTEM-90_1_AF351241	TEM-90	3000957	resfinder
648	blaACT-16_1_AB737978	ACT-16	3001827	resfinder
649	blaMAL-1_1_AJ277209	MAL-1	3006949	resfinder
650	blaCMY-80_1_JQ733577	CMY-80	3002093	resfinder
651	blaTEM-21_1_Y17582	TEM-21	3000892	resfinder
652	blaTEM-234_1_MH243353	TEM-234	3005265	resfinder
653	blaSHV-197_1_KT946904	SHV-197	3005214	resfinder
654	vgb(A)_1_M20129	vgbA	3001307	resfinder
655	qacZ_1_NG_061384	qacJ	3007014	resfinder
656	cat_5_U35036	catA8	3004658	resfinder
657	dfrA17_11_JN645876	dfrA17	3002860	resfinder
658	blaOXA-100_1_AM231720	OXA-100	3001438	resfinder
659	cat_4_AY238971	Alkalihalobacillus clausii chloramphenicol acetyltransferase	3004452	resfinder
660	blaOXA-206_1_AB634250	OXA-206	3001484	resfinder
661	blaTEM-26_1_LDCJ01000052	TEM-26	3000896	resfinder
662	qnrB6_2_EF523819			resfinder
663	tet(33)_2_DQ390458	tet(33)	3000478	resfinder
664	blaOKP-B-12_1_AJ635420	OKP-B-12	3002445	resfinder
665	blaB-12_1_EF595958	BlaB-12	3005525	resfinder
666	blaSST-1_1_AB008455	SST-1	3006999	resfinder
667	aac(6')-Iih_1_AJ584701	AAC(6')-Iih	3002590	resfinder
668	blaSHV-163_1_JX121130	SHV-163	3001202	resfinder
669	blaOXA-521_1_KX462701	OXA-521	3005751	resfinder
670	blaTEM-24_1_GQ293500	TEM-24	3000894	resfinder
671	blaCARB-29_1_BK008905	CARB-29	3005565	resfinder
672	blaOXA-312_1_KF057029	OXA-312	3001683	resfinder
673	aac(3)-Ii_1_CP000356	AAC(3)-Ib	3002530	resfinder
674	blaOKP-A-14_1_FJ534512	OKP-A-14	3002431	resfinder
675	vat(E)_3_AF153312	vatE	3002844	resfinder
676	aadD_1_AF181950	ANT(4')-Ib	3003905	resfinder
677	tet(K)_1_U38656	tet(K)	3000178	resfinder
678	aac(3)-IIa_3_X13543	AAC(3)-IIa	3002533	resfinder
679	aph(3')-VIa_1_X07753	APH(3')-VIa	3002652	resfinder
680	blaIMP-3_1_AB010417	IMP-3	3002194	resfinder
681	blaOXA-411_1_KJ584920	OXA-411	3001602	resfinder
682	blaFOX-2_1_Y10282	FOX-2	3002156	resfinder
683	blaOXA-511_1_KU710720	OXA-511	3005741	resfinder
684	aph(6)-Id_4_CP000971	APH(6)-Id	3002660	resfinder
685	blaCARB-49_1_KX599396	CARB-49	3005583	resfinder
686	dfrA12_1_FJ763641	dfrA12	3002858	resfinder
687	blaOXA-263_1_APQY01000006	OXA-263	3001719	resfinder
688	ole(B)_1_L36601	oleB	3003036	resfinder
689	blaOXA-484_1_KR401105	OXA-484	3003641	resfinder
690	blaTEM-226_1_KY646301	TEM-226	3005257	resfinder
691	qnrB3_1_DQ303920			resfinder
692	blaOKP-A-10_1_AM051149	OKP-A-10	3002427	resfinder
693	sul2_10_AM183225	sul2	3000412	resfinder
694	dfrA13_1_Z50802	dfrA13	3003012	resfinder
695	blaZ_137_GQ915265	PC1 beta-lactamase (blaZ)	3000621	resfinder
696	ant(2'')-Ia_10_HM367617	ANT(2'')-Ia	3000230	resfinder
697	blaTEM-147_1_DQ279850	TEM-147	3001014	resfinder
698	blaCARB-34_1_NG_048738	CARB-34	3005570	resfinder
699	blaOXA-49_1_AY288523	OXA-49	3001671	resfinder
700	VanC2XY_1_EU151754	vanC	3000368	resfinder
701	VanC2XY_1_EU151754	vanXY gene in vanC cluster	3002966	resfinder
702	qnrB33_1_JN173055	QnrB33	3002748	resfinder
703	qnrB36_1_JN173058	QnrB36	3002751	resfinder
704	mef(A)_2_U83667	mel	3000616	resfinder
705	blaSHV-18_1_AF132290	SHV-18	3001076	resfinder
706	blaKPC-39_1_MK118771	KPC-39	3005371	resfinder
707	erm(B)_10_U86375	ErmB	3000375	resfinder
708	blaOXA-216_1_FR865168	OXA-216	3001488	resfinder
709	blaOXA-114e_1_HM104634	OXA-114e	3005705	resfinder
710	tetB(46)_1_HQ652506	tetB(46)	3004033	resfinder
711	blaSHV-193_1_KR347170	SHV-193	3005239	resfinder
712	blaTEM-171_1_GQ149347	TEM-171	3001037	resfinder
713	qnrB7_1_EU043311	QnrB7	3002721	resfinder
714	blaTEM-36_1_KY305958	TEM-36	3000906	resfinder
715	erm(C)_12_Y09003	ErmC	3000250	resfinder
716	blaOXA-317_1_KF057034	OXA-317	3001688	resfinder
717	blaIMP-61_1_KX462700	IMP-61	3005468	resfinder
718	blaOXA-114f_1_HM368375	OXA-114f	3005706	resfinder
719	nimJ_1_NZ_JH815495			resfinder
720	blaCTX-M-65_1_EF418608	CTX-M-65	3001926	resfinder
721	blaZ_106_FQHX01000011	PC1 beta-lactamase (blaZ)	3000621	resfinder
722	blaCMY-50_1_FN645444	CMY-50	3002061	resfinder
723	dfrA14_5_DQ388123	dfrA14	3002859	resfinder
724	blaOXA-516_1_KU871391	OXA-516	3005746	resfinder
725	blaZ_63_NZ_JUMX01000103	PC1 beta-lactamase (blaZ)	3000621	resfinder
726	blaCMY-103_1_KF526116	CMY-103	3002115	resfinder
727	blaCARB-2_1_M69058	CARB-53	3005587	resfinder
728	blaCMY-5_1_Y17716	CMY-5	3002016	resfinder
729	blaSHV-45_1_AF547625	SHV-45	3001103	resfinder
730	dfrA22_2_KF525301	dfrA22	3003018	resfinder
731	blaIMP-67_1_MF281100	IMP-67	3005474	resfinder
732	blaIMP-37_1_JX131372	IMP-37	3002228	resfinder
733	erm(F)_1_M14730	ErmF	3000498	resfinder
734	blaTEM-79_1_AF190692	TEM-79	3000946	resfinder
735	blaDHA-1_1_Y16410	DHA-1	3002132	resfinder
736	blaLEN5_1_AY633109	LEN-5	3002456	resfinder
737	optrA_18_ALMH01000001	optrA	3003746	resfinder
738	blaCMY-72_1_JX440352	CMY-72	3002085	resfinder
739	blaTRU_1_EU046614	TRU-1	3004450	resfinder
740	erm(C)_14_M12730	ErmC	3000250	resfinder
741	blaCMY-61_1_JF460795	CMY-61	3002074	resfinder
742	blaOXA-546_1_KY682756	OXA-546	3005770	resfinder
743	qnrB28_1_HM439643	QnrB28	3002743	resfinder
744	blaVHW-1_1_AF217648	VHW-1	3007004	resfinder
745	blaCTX-M-59_1_DQ408762	CTX-M-59	3001920	resfinder
746	blaVIM-10_1_AY524989	VIM-10	3002280	resfinder
747	dfrA24_1_AJ972619	dfrA24	3002856	resfinder
748	blaIMP-13_1_AJ550807	IMP-13	3002204	resfinder
749	blaGOB-3_1_AF189291	GOB-3	3004810	resfinder
750	blaNDM-22_1_MH243357	NDM-22	3004865	resfinder
751	blaTEM-214_1_KP050491	TEM-214	3001391	resfinder
752	blaCTX-M-158_1_KM211691	CTX-M-158	3003166	resfinder
753	qnrB70_1_KC580659	QnrB70	3002782	resfinder
754	blaZ_50_KR230047	PC1 beta-lactamase (blaZ)	3000621	resfinder
755	nimI_1_FJ940883	clbA	3002814	resfinder
756	blaIND-11_1_HM245379	IND-11	3002267	resfinder
757	blaOXA-SHE_1_AY066004	OXA-729	3005934	resfinder
758	blaOXA-499_1_KT964029	OXA-499	3005343	resfinder
759	tet(L)_3_M11036	tet(L)	3000179	resfinder
760	blaDHA-13_1_KM087855	DHA-13	3002144	resfinder
761	blaZ_90_FKVU01000010	PC1 beta-lactamase (blaZ)	3000621	resfinder
762	qepA4_1_KX580704	QepA4	3004379	resfinder
763	blaCMY-119_1_KM087845	CMY-119	3002130	resfinder
764	tet(O/W)-2_1_AY485122	tet(W/N/W)	3004442	resfinder
765	blaHERA-6_1_AJ536090	HERA-6	3004821	resfinder
766	blaCTX-M-84_1_FJ214367	CTX-M-84	3001945	resfinder
767	blaCMY-104_1_KF150216	CMY-104	3002116	resfinder
768	blaDHA-15_1_KM087853	DHA-15	3002146	resfinder
769	mcr-3.25_1_NG060585	mcr-3.41	3005221	resfinder
770	grmB_1_M55521	sgm	3000862	resfinder
771	blaSHV-86_1_DQ328802	SHV-86	3001140	resfinder
772	tet(O/W/O)-1_1_AY196921	tet(W/N/W)	3004442	resfinder
773	blaCTX-M-51_1_DQ211987	CTX-M-51	3001913	resfinder
774	cfiA1_1_AB087225	CfiA2	3006912	resfinder
775	blaCTX-M-60_1_AM411407	CTX-M-60	3001921	resfinder
776	qnrB80_1_KM985473	QnrB16	3002731	resfinder
777	dfrA23_1_AJ746361	dfrA23	3003019	resfinder
778	blaNDM-18_1_KY503030	NDM-18	3004861	resfinder
779	blaOXA-233_1_KJ657570	OXA-233	3001495	resfinder
780	blaTEM-128_1_AY368237	TEM-128	3000990	resfinder
781	ere(A)_3_AF326209	EreA2	3002826	resfinder
782	blaZ_74_CZWI01000159	PC1 beta-lactamase (blaZ)	3000621	resfinder
783	blaIMP-35_1_JF816544	IMP-35	3002226	resfinder
784	blaHERA-4_1_AJ536088	HERA-4	3004819	resfinder
785	blaCTX-M-148_1_KJ020574	CTX-M-148	3002006	resfinder
786	dfrA17_6_AF180469	dfrA17	3002860	resfinder
787	aadA11_1_AY144590	aadA11	3002611	resfinder
788	blaOXA-293_1_NG_050610	OXA-293	3001748	resfinder
789	blaTEM-187_1_HM246246	TEM-187	3001047	resfinder
790	blaCARB-6_1_AF030945	CARB-6	3002245	resfinder
791	aph(9)-Ia_1_U94857	APH(9)-Ia	3002662	resfinder
792	aac(6')-Iz_2_AB971834	AAC(6')-Iz	3002570	resfinder
793	blaOXA-7_1_X75562	OXA-7	3001402	resfinder
794	mcr-1.4_1_KY041856	MCR-1.4	3004515	resfinder
795	blaCMY-97_1_KC007363	CMY-97	3002110	resfinder
796	blaOXY-5-2_2_AJ871871	OXY-5-2	3002412	resfinder
797	cml_1_M22614	cmlA1	3002693	resfinder
798	blaTEM-77_1_AF190695	TEM-73	3000939	resfinder
799	blaOXA-519_1_KX349732	OXA-519	3005749	resfinder
800	sul1_30_JF262178	sul1	3000410	resfinder
801	dfrA12_3_KJ568502	dfrA12	3002858	resfinder
802	blaCARB-47_1_NG050564	CARB-47	3005581	resfinder
803	VanC3XY_2_EU151759	vanC	3000368	resfinder
804	VanC3XY_2_EU151759	vanXY gene in vanC cluster	3002966	resfinder
805	blaCTX-M-210_1_MH067960	CTX-M-210	3005633	resfinder
806	blaOXA-157_1_KP771985	OXA-157	3001462	resfinder
807	dfrA22_1_KC200566	dfr22	3005354	resfinder
808	mcr-3.24_1_NG060580	MCR-3.1	3004139	resfinder
809	cfxA3_1_AF472622	CfxA3	3003003	resfinder
810	fosB_3_ACHE01000077	FosD	3004674	resfinder
811	ant(9)-Ia_2_M69221	spd	3002631	resfinder
812	blaOXA-92_1_DQ335566	OXA-92	3001632	resfinder
813	blaOXA-237_1_JQ820241	OXA-237	3001678	resfinder
814	blaIMI-1_1_U50278	IMI-1	3001858	resfinder
815	ARR-2_1_HQ141279	arr-2	3002847	resfinder
816	aph(3')-Id_1_Z48231	APH(3')-Ia	3002641	resfinder
817	erm(48)_1_LT223129	Erm(48)	3004094	resfinder
818	blaSHV-78_1_AM176553	SHV-78	3001132	resfinder
819	tet(M)_7_FN433596	tetM	3000186	resfinder
820	dfrA1_8_X00926	dfrA1	3002854	resfinder
821	blaSHV-65_1_DQ174305	SHV-65	3001120	resfinder
822	blaCTX-M-61_1_EF219142	CTX-M-61	3001922	resfinder
823	blaZ_71_NZ_CUGR01000082	PC1 beta-lactamase (blaZ)	3000621	resfinder
824	blaZ_110_AJCZ01000013	PC1 beta-lactamase (blaZ)	3000621	resfinder
825	blaOXA-144_1_FJ872530	OXA-144	3002480	resfinder
826	blaVEB-8_1_JX679208	VEB-8	3002377	resfinder
827	qnrB5_1_DQ303919			resfinder
828	ARR-8_1_KC199968	arr-8	3002853	resfinder
829	blaIMP-75_1_MH243350	IMP-75	3005480	resfinder
830	blaOXA-96_1_DQ519090	OXA-96	3001631	resfinder
831	blaOKP-B-20_1_AM850922	OKP-B-20	3002453	resfinder
832	blaCTX-M-68_1_EU177100	CTX-M-68	3001929	resfinder
833	dfrA1_13_DQ018382	dfrA1	3002854	resfinder
834	lnu(C)_1_AY928180	lnuC	3002837	resfinder
835	aac(2')-Ia_1_L06156	AAC(2')-Ia	3002523	resfinder
836	blaTEM-145_1_DQ105528	TEM-145	3001012	resfinder
837	blaZ_62_NZ_JVOH01000023	PC1 beta-lactamase (blaZ)	3000621	resfinder
838	dfrA19_1_AJ310778	dfrA19	3003015	resfinder
839	blaOXA-70_1_AY750912	OXA-70	3001618	resfinder
840	fosX_1_AP010904	FosX	3000198	resfinder
841	cfr_1_AM408573	cfrA	3003441	resfinder
842	cfr_1_AM408573	cfrA	3003441	resfinder
843	cfr_1_AM408573	cfrA	3003441	resfinder
844	dfrA12_5_FR875302	dfrA12	3002858	resfinder
845	tet(Y)_1_EF495198	tet(Y)	3000182	resfinder
846	aadA6_1_AF140629	aadA6	3002606	resfinder
847	lmr(A)_1_X59926	efpA	3003955	resfinder
848	blaCTX-M-53_1_DQ268764	CTX-M-53	3001915	resfinder
849	blaIMP-45_1_EU352796	IMP-45	3002236	resfinder
850	blaTEM-211_1_KF513179	TEM-211	3001388	resfinder
851	blaIMP-8_1_DQ845788	IMP-8	3002199	resfinder
852	blaZ_121_AIWM01000014	PC1 beta-lactamase (blaZ)	3000621	resfinder
853	ere(A)_4_AF512546	EreA2	3002826	resfinder
854	aph(3')-XV_2_GQ626879	aphA15	3004675	resfinder
855	blaOXA-181_1_CM004561	OXA-181	3001784	resfinder
856	blaOXA-323_1_KF203097	OXA-323	3001511	resfinder
857	blaVIM-5_1_DQ023222	VIM-5	3002275	resfinder
