Original ID	Gene Name in CARD	ARO	Database
gi:925173439:ref:WP_053565507.1:|FEATURES|class_A|beta-lactam|class_A	BcI	3002877	deeparg
gi:757577038:ref:WP_042830901.1:|FEATURES|class_A|beta-lactam|class_A	EXO-1	3003564	deeparg
gi:500441901:gb:EOP54974.1:|FEATURES|fosB|fosfomycin|fosB	FosB	3000172	deeparg
YP_001846483|FEATURES|adeB|multidrug|adeB	adeB	3000775	deeparg
gi:937111451:ref:WP_054550161.1:|FEATURES|lsa|MLS|lsa	lsaB	3003111	deeparg
gi:485763612:ref:WP_001388625.1:|FEATURES|mdtF|multidrug|mdtF	mdtF	3000796	deeparg
AM176552.2.gene1.p01|FEATURES|SHV-77|beta-lactam|SHV	SHV-77	3001131	deeparg
gi:695704613:ref:WP_032640551.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
ZP_04615639|FEATURES|rosB|fosmidomycin|rosB	rosB	3003049	deeparg
gi:446657933:ref:WP_000735279.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
AF024602.1.gene3.p01|FEATURES|OXA-20|beta-lactam|OXA	OXA-20	3001415	deeparg
gi:447113814:ref:WP_001191070.1:|FEATURES|DNA-binding_transcriptional_regulator_gadX|unclassified|DNA-binding_transcriptional_regulator_gadX	gadX	3000508	deeparg
gi:727407986:ref:WP_033815909.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
CAC81916|FEATURES|tetE|tetracycline|tetE	tet(E)	3000173	deeparg
ACQ53948|FEATURES|bacA|bacitracin|bacA	bacA	3002986	deeparg
gi:893247350:emb:CNT84750.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216	deeparg
gi:391256340:gb:EIQ15472.1:|FEATURES|mdtM|multidrug|mdtM	mdtM	3001214	deeparg
gi:1005608354:ref:WP_061691305.1:|FEATURES|norB|fluoroquinolone|norB	norB	3000421	deeparg
gi:771531029:ref:WP_045179326.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	msbA	3003950	deeparg
gi:1031666304:gb:ANG29006.1:|FEATURES|TEM-1|beta-lactam|TEM	TEM-1	3000873	deeparg
ABS72056|FEATURES|vanY|glycopeptide|vanY	vanY gene in vanD cluster	3002957	deeparg
CAC86407|FEATURES|aph(6)-I|aminoglycoside|aph(6)-I	APH(6)-Id	3002660	deeparg
HQ650104.1.gene1.p01|FEATURES|CMY-39|beta-lactam|CMX	CMY-63	3002076	deeparg
HE963769.1.gene1.p01|FEATURES|OXA-248|beta-lactam|OXA	OXA-248	3001673	deeparg
NC_002951.3237419.p01|FEATURES|EmrB-QacA_family_major_facilitator_transporter|multidrug|EmrB-QacA_family_major_facilitator_transporter	Staphylococcus aureus LmrS	3004572	deeparg
AF355189.1.gene2.p01|FEATURES|aac(3)-Ib-aac(6')-Ib|aminoglycoside|aac(3)-Ib-aac(6')-Ib	AAC(3)-Ib/AAC(6')-Ib3 bifunctional protein	3002600	deeparg
gi:966476691:ref:WP_058507424.1:|FEATURES|mexF|multidrug|mexF	adeF	3000777	deeparg
gi:518286938:ref:WP_019457146.1:|FEATURES|mexE|multidrug|mexE	adeG	3000778	deeparg
gi:291067804:gb:EFE05913.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
gi:447120620:ref:WP_001197876.1:|FEATURES|mdtB|multidrug|mdtB	mdtB	3000793	deeparg
AY960293.2.gene1.p2|FEATURES|class_C|beta-lactam|class_C	CMY-20	3002031	deeparg
gi:752671934:ref:WP_041320643.1:|FEATURES|tetX|tetracycline|tetX	tet(X4)	3004720	deeparg
gi:445947027:ref:WP_000024882.1:|FEATURES|mdtF|multidrug|mdtF	mdtF	3000796	deeparg
EF373972.1.gene1.p01|FEATURES|SHV-95|beta-lactam|SHV	SHV-95	3001147	deeparg
gi:663307516:ref:WP_030308117.1:|FEATURES|class_A|beta-lactam|class_A	EXO-1	3003564	deeparg
gi:692994857:ref:WP_032182216.1:|FEATURES|mdtL|multidrug|mdtL	bcr-1	3003801	deeparg
gi:926356413:ref:WP_053687351.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	novA	3002522	deeparg
CAZ44321|FEATURES|dfrA12|diaminopyrimidine|dfrA12	dfrA12	3002858	deeparg
gi:649725929:gb:AIC64487.1:|FEATURES|CTX-M|beta-lactam|CTX-M	CTX-M-30	3001892	deeparg
gi:487379403:ref:WP_001652213.1:|FEATURES|mdtE|multidrug|mdtE	mdtE	3000795	deeparg
ZP_04060517|FEATURES|norA|multidrug|norA	norA	3000391	deeparg
S48276.1.gene1.p01|FEATURES|cat_chloramphenicol_acetyltransferase|phenicol|cat_chloramphenicol_acetyltransferase	Vibrio anguillarum chloramphenicol acetyltransferase	3004460	deeparg
gi:545161961:ref:WP_021516817.1:|FEATURES|mdtO|multidrug|mdtO	mdtO	3003549	deeparg
gi:694088797:ref:WP_032433534.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
YP_001290033|FEATURES|PBP-1A|beta-lactam|PBP-1A	Helicobacter pylori pbp1 mutants conferring resistance to amoxicillin	3007060	deeparg
gi:1031644372:gb:ANG19132.1:|FEATURES|TEM-1|beta-lactam|TEM	TEM-207	3001384	deeparg
P52663|FEATURES|NMC-A|beta-lactam|NMC-A	NmcA	3003589	deeparg
gi:254621978:gb:ACT76131.1:|FEATURES|tetO|tetracycline|tetO	tet(O)	3000190	deeparg
DQ909059.1.gene1.p1|FEATURES|TEM-157|beta-lactam|TEM	TEM-157	3001023	deeparg
gi:447198342:ref:WP_001275598.1:|FEATURES|emrA|multidrug|emrA	emrA	3000027	deeparg
AAB58160|FEATURES|ceoA|multidrug|ceoA	ceoA	3003009	deeparg
AAL92527|FEATURES|tetL|tetracycline|tetL	tet(L)	3000179	deeparg
gi:486230724:ref:WP_001559497.1:|FEATURES|arnA|polymyxin|arnA	arnA	3002985	deeparg
YP_002847888|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
gi:811222376:ref:WP_046373657.1:|FEATURES|class_C|beta-lactam|class_C	SRT-3	3006853	deeparg
gi:919601241:ref:WP_052893936.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
gi:530818241:gb:EQC77429.1:|FEATURES|vanR|glycopeptide|vanR	vanR gene in vanC cluster	3002922	deeparg
AF319779.2.orf0.gene.p01|FEATURES|erm(35)|MLS|erm(35)	Erm(35)	3000604	deeparg
YP_002894387|FEATURES|floR|phenicol|floR	floR	3002705	deeparg
gi:510918377:ref:WP_016239333.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
gi:488941236:ref:WP_002852311.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
gi:486274174:ref:WP_001568721.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216	deeparg
gi:1028098633:ref:WP_063855129.1:|FEATURES|sul1|sulfonamide|sul1	sul1	3000410	deeparg
CP000647.1.gene3449.p01|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
JQ028729.1.gene1.p01|FEATURES|GES-18|beta-lactam|GES	GES-18	3002347	deeparg
gi:1016954629:ref:WP_063154949.1:|FEATURES|sdiA|unclassified|sdiA	sdiA	3000826	deeparg
gi:487566968:ref:WP_001718431.1:|FEATURES|sdiA|unclassified|sdiA	sdiA	3000826	deeparg
gi:823644306:ref:WP_047089196.1:|FEATURES|emrB|multidrug|emrB	emrB	3000074	deeparg
gi:727728307:ref:WP_033849386.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
gi:1000904164:ref:WP_061155198.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
gi:976152237:ref:WP_059310432.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
gi:582967196:ref:WP_024139657.1:|FEATURES|aph(6)-I|aminoglycoside|aph(6)-I	APH(6)-Id	3002660	deeparg
gi:505244440:ref:WP_015431542.1:|FEATURES|floR|phenicol|floR	floR	3002705	deeparg
NP_387454|FEATURES|tetA|tetracycline|tetA	tet(C)	3000167	deeparg
gi:504415764:ref:WP_014602866.1:|FEATURES|oprN|multidrug|oprN	OprN	3000805	deeparg
ZP_04633951|FEATURES|class_A|beta-lactam|class_A	y56 beta-lactamase	3003558	deeparg
gi:764136713:ref:WP_044320637.1:|FEATURES|mexF|multidrug|mexF	adeF	3000777	deeparg
CP001138.1.gene2234.p01|FEATURES|mdtA|multidrug|mdtA	mdtA	3000792	deeparg
gi:498520345:ref:WP_010820225.1:|FEATURES|lsa|MLS|lsa	lsaA	3000300	deeparg
gi:692984627:ref:WP_032174147.1:|FEATURES|mdtP|multidrug|mdtP	mdtP	3003550	deeparg
CAL48457|FEATURES|dfrA1|diaminopyrimidine|dfrA1	dfrA26	3002857	deeparg
AF155139.2.gene7.p01|FEATURES|vanE|glycopeptide|vanE	vanF	3002908	deeparg
gi:445932791:ref:WP_000010646.1:|FEATURES|mexE|multidrug|mexE	adeG	3000778	deeparg
gi:745780332:ref:WP_039074064.1:|FEATURES|fosB|fosfomycin|fosB	FosBx1	3007372	deeparg
gi:445959308:ref:WP_000037163.1:|FEATURES|tetR|tetracycline|tetR	MexL	3003710	deeparg
AY758206.1.gene5.p01|FEATURES|aadA|aminoglycoside|aadA	aadA11	3002611	deeparg
YP_001744129|FEATURES|mdtG|multidrug|mdtG	mdtG	3001329	deeparg
gi:739109446:ref:WP_036979348.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216	deeparg
CAB41446|FEATURES|OXA-1|beta-lactam|OXA	OXA-1	3001396	deeparg
gi:779905298:ref:WP_045374989.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216	deeparg
gi:940417834:ref:WP_055007142.1:|FEATURES|mexF|multidrug|mexF	adeF	3000777	deeparg
gi:485672860:ref:WP_001313519.1:|FEATURES|class_C|beta-lactam|class_C	Escherichia coli ampC beta-lactamase	3004290	deeparg
KJ135342.1.gene1.p01|FEATURES|OXA-390|beta-lactam|OXA	OXA-390	3001576	deeparg
gi:545299546:ref:WP_021579429.1:|FEATURES|class_C|beta-lactam|class_C	Escherichia coli ampC beta-lactamase	3004290	deeparg
AB194410.1.gene1.p01|FEATURES|CMY-19|beta-lactam|CMX	CMY-19	3002030	deeparg
gi:691027690:ref:WP_031984866.1:|FEATURES|tetR|tetracycline|tetR	MexL	3003710	deeparg
gi:651597285:ref:WP_026592243.1:|FEATURES|fosB|fosfomycin|fosB	FosB	3000172	deeparg
gi:1028090136:ref:WP_063847814.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
gi:555222058:ref:WP_023214681.1:|FEATURES|mdtK|multidrug|mdtK	hmrM	3003953	deeparg
gi:446601675:ref:WP_000679021.1:|FEATURES|mdtA|multidrug|mdtA	mdtA	3000792	deeparg
gi:447097685:ref:WP_001174941.1:|FEATURES|mdtK|multidrug|mdtK	hmrM	3003953	deeparg
gi:228847220:gb:EEM92187.1:|FEATURES|fosB|fosfomycin|fosB	FosB2	3005100	deeparg
gi:920091862:ref:WP_052945590.1:|FEATURES|emrB|multidrug|emrB	emrB	3000074	deeparg
gi:493171500:ref:WP_006174178.1:|FEATURES|fosA|fosfomycin|fosA	FosA2	3002804	deeparg
gi:1005555254:ref:WP_061653404.1:|FEATURES|fmtC|beta-lactam|fmtC	Bacillus subtilis mprF	3003324	deeparg
gi:1015500026:gb:KYZ69437.1:|FEATURES|class_A|beta-lactam|class_A	Bla1	3000090	deeparg
gi:751932149:ref:WP_041146857.1:|FEATURES|emrB|multidrug|emrB	Klebsiella pneumoniae KpnH	3004597	deeparg
gi:223886328:gb:ACN22620.1:|FEATURES|aadA|aminoglycoside|aadA	aadA11	3002611	deeparg
gi:502670353:ref:WP_012906198.1:|FEATURES|sdiA|unclassified|sdiA	sdiA	3000826	deeparg
Q0T5W7|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216	deeparg
YP_078703|FEATURES|fosB|fosfomycin|fosB	FosBx1	3007372	deeparg
gi:910049557:ref:WP_049978118.1:|FEATURES|class_A|beta-lactam|class_A	EXO-1	3003564	deeparg
gi:556464170:ref:WP_023315960.1:|FEATURES|sul1|sulfonamide|sul1	sul1	3000410	deeparg
gi:403219413:emb:CCJ27775.1:|FEATURES|vanW|glycopeptide|vanW	vanW gene in vanB cluster	3002964	deeparg
gi:487547550:ref:WP_001713510.1:|FEATURES|emrA|multidrug|emrA	emrA	3000027	deeparg
AAP46620|FEATURES|penA|beta-lactam|penA	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	3004446	deeparg
gi:487369510:ref:WP_001643476.1:|FEATURES|norA|multidrug|norA	Staphylococcus aureus norA	3004667	deeparg
gi:915546417:ref:WP_050844389.1:|FEATURES|lsa|MLS|lsa	lsaB	3003111	deeparg
gi:514908720:ref:WP_016633351.1:|FEATURES|lsa|MLS|lsa	lsaA	3000300	deeparg
gi:487043224:ref:WP_001625339.1:|FEATURES|arnA|polymyxin|arnA	arnA	3002985	deeparg
gi:488898721:ref:WP_002809818.1:|FEATURES|cmeB|multidrug|cmeB	cmeB	3000784	deeparg
gi:488372020:ref:WP_002441405.1:|FEATURES|marR|multidrug|marR	mgrA	3000815	deeparg
gi:495026711:ref:WP_007752286.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
gi:896112410:ref:WP_049141107.1:|FEATURES|aadK|aminoglycoside|aadK	aadK	3002627	deeparg
ZP_00946143|FEATURES|mexC|multidrug|mexC	adeA	3000774	deeparg
gi:754658818:ref:WP_042041496.1:|FEATURES|mdtE|multidrug|mdtE	mdtE	3000795	deeparg
gi:1027702639:ref:WP_063637955.1:|FEATURES|lsa|MLS|lsa	lsaB	3003111	deeparg
gi:638916062:ref:WP_024437054.1:|FEATURES|aac(6')-II|aminoglycoside|aac(6')-II	AAC(6')-IIa	3002594	deeparg
gi:746474916:ref:WP_039513072.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
Q03680|FEATURES|class_D|beta-lactam|class_D	BcI	3002877	deeparg
gi:488918619:ref:WP_002829694.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
gi:503974374:ref:WP_014208368.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
gi:664395661:ref:WP_030922045.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	novA	3002522	deeparg
gi:1006695136:ref:WP_061822033.1:|FEATURES|norA|multidrug|norA	Staphylococcus aureus norA	3004667	deeparg
AJ567481.1.gene1.p01|FEATURES|CTX-M-31|beta-lactam|CTX-M	CTX-M-31	3001893	deeparg
gi:488868725:ref:WP_002780964.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
YP_001811889|FEATURES|opcM|multidrug|opcM	opcM	3003037	deeparg
gi:485748931:ref:WP_001375104.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
gi:835665283:ref:WP_047605625.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
gi:757746334:ref:WP_042968999.1:|FEATURES|class_A|beta-lactam|class_A	BcI	3002877	deeparg
ACC64523|FEATURES|cat_chloramphenicol_acetyltransferase|phenicol|cat_chloramphenicol_acetyltransferase	Limosilactobacillus reuteri cat-TC	3002671	deeparg
gi:505177635:ref:WP_015364737.1:|FEATURES|mepA|multidrug|mepA	mepA	3000026	deeparg
gi:445983946:ref:WP_000061801.1:|FEATURES|lsa|MLS|lsa	lsaB	3003111	deeparg
AAA62061|FEATURES|mdtL|multidrug|mdtL	bcr-1	3003801	deeparg
gi:507051550:ref:WP_016122540.1:|FEATURES|class_A|beta-lactam|class_A	BcI	3002877	deeparg
gi:1006147757:ref:WP_061732287.1:|FEATURES|fmtC|beta-lactam|fmtC	Bacillus subtilis mprF	3003324	deeparg
NP_459470|FEATURES|acrB|multidrug|acrB	acrB	3000216	deeparg
gi:487501904:ref:WP_001704583.1:|FEATURES|arnA|polymyxin|arnA	arnA	3002985	deeparg
gi:1031795879:ref:WP_064136102.1:|FEATURES|marR|multidrug|marR	mgrA	3000815	deeparg
NP_706721|FEATURES|mdfA|multidrug|mdfA	Escherichia coli mdfA	3001328	deeparg
AAV80411|FEATURES|tetO|tetracycline|tetO	tet(O)	3000190	deeparg
gi:516415115:ref:WP_017804513.1:|FEATURES|fosB|fosfomycin|fosB	Staphylococcus aureus FosB	3004661	deeparg
gi:782759773:ref:WP_045631273.1:|FEATURES|class_C|beta-lactam|class_C	ACT-82	3006276	deeparg
gi:1020118981:ref:WP_063252810.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
gi:935495844:ref:WP_054421847.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216	deeparg
AAP46613|FEATURES|penA|beta-lactam|penA	Neisseria meningititis PBP2 conferring resistance to beta-lactam	3003937	deeparg
gi:1001754607:ref:WP_061301387.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
NC_002695.1.913273.p01|FEATURES|emrE|multidrug|emrE	Escherichia coli emrE	3004039	deeparg
AB551737.1.gene1.p01|FEATURES|SHV-133|beta-lactam|SHV	SHV-133	3001177	deeparg
gi:510925923:ref:WP_016246656.1:|FEATURES|mdtF|multidrug|mdtF	mdtF	3000796	deeparg
gi:695720417:ref:WP_032647870.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
gi:654673112:ref:WP_028132114.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
gi:502716012:ref:WP_012951063.1:|FEATURES|norB|fluoroquinolone|norB	norB	3000421	deeparg
AF047171.1.gene1.p01|FEATURES|TEM-60|beta-lactam|TEM	TEM-60	3000929	deeparg
gi:924501894:ref:WP_053509237.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	L1 beta-lactamase	3000582	deeparg
gi:555211913:gb:ESN54240.1:|FEATURES|mdtK|multidrug|mdtK	hmrM	3003953	deeparg
P30897|FEATURES|RTG-4|beta-lactam|RTG-4	CARB-54	3005588	deeparg
gi:1031634740:gb:ANG14416.1:|FEATURES|TEM-1|beta-lactam|TEM	TEM-1	3000873	deeparg
BAC67147|FEATURES|tetD|tetracycline|tetD	tet(D)	3000168	deeparg
ZP_02685717|FEATURES|mdtK|multidrug|mdtK	hmrM	3003953	deeparg
YP_187949|FEATURES|norA|multidrug|norA	norA	3000391	deeparg
gi:490759025:ref:WP_004621313.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	CAU-1	3000855	deeparg
Q02652|FEATURES|tetM|tetracycline|tetM	Streptomyces lividans otr(A)	3007127	deeparg
gi:446110280:ref:WP_000188135.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
ZP_03589930|FEATURES|lmrB|MLS|lmrB	lmrB	3002813	deeparg
AF326777.3.gene18.p01|FEATURES|cat_chloramphenicol_acetyltransferase|phenicol|cat_chloramphenicol_acetyltransferase	catI	3002683	deeparg
gi:730463198:ref:WP_034021635.1:|FEATURES|mexH|multidrug|mexH	MexH	3000807	deeparg
NC_002695.1.912777.p01|FEATURES|acrB|multidrug|acrB	acrB	3000216	deeparg
gi:1031659397:gb:ANG25804.1:|FEATURES|TEM-1|beta-lactam|TEM	TEM-1	3000873	deeparg
ZP_00156276|FEATURES|PBP-1A|beta-lactam|PBP-1A	Helicobacter pylori pbp1 mutants conferring resistance to amoxicillin	3007060	deeparg
gi:489273629:ref:WP_003181339.1:|FEATURES|mexF|multidrug|mexF	adeF	3000777	deeparg
gi:446164891:ref:WP_000242746.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	CRP	3000518	deeparg
gi:488250641:ref:WP_002321849.1:|FEATURES|ermB|MLS|ermB	ErmB	3000375	deeparg
gi:544778352:ref:WP_021202323.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	L1 beta-lactamase	3000582	deeparg
gi:1031805993:ref:WP_064139837.1:|FEATURES|mecI|beta-lactam|mecI	mecI	3000124	deeparg
gi:485777471:ref:WP_001400788.1:|FEATURES|emrB|multidrug|emrB	emrB	3000074	deeparg
JX013655.1.gene1.p01|FEATURES|SHV-145|beta-lactam|SHV	SHV-145	3001185	deeparg
gi:836565950:ref:WP_047724203.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
gi:928827357:ref:WP_053886355.1:|FEATURES|mdtG|multidrug|mdtG	mdtG	3001329	deeparg
gi:445932782:ref:WP_000010637.1:|FEATURES|mexE|multidrug|mexE	adeG	3000778	deeparg
AAG14406|FEATURES|mphA|MLS|mphA	mphA	3000316	deeparg
L22689.1.gene1.p01|FEATURES|ermA|MLS|ermA	ErmQ	3000593	deeparg
KJ135344.1.gene1.p01|FEATURES|OXA-381|beta-lactam|OXA	OXA-381	3001567	deeparg
gi:920634270:ref:WP_053032028.1:|FEATURES|fosB|fosfomycin|fosB	FosB4	3004671	deeparg
Y14574.2.gene1.p01|FEATURES|TEM-17|beta-lactam|TEM	TEM-17	3000888	deeparg
gi:1024367864:ref:WP_063503019.1:|FEATURES|emrA|multidrug|emrA	emrA	3000027	deeparg
ACI02941|FEATURES|tetX|tetracycline|tetX	tet(X3)	3004719	deeparg
gi:691137466:ref:WP_032051229.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
gi:309385870:gb:ADO66795.1:|FEATURES|vanA|glycopeptide|vanA	vanA	3000010	deeparg
YP_002400589|FEATURES|mdtP|multidrug|mdtP	mdtP	3003550	deeparg
gi:694110012:ref:WP_032452427.1:|FEATURES|mdtG|multidrug|mdtG	mdtG	3001329	deeparg
FJ360884.1.gene1.p01|FEATURES|TEM-167|beta-lactam|TEM	TEM-167	3001033	deeparg
HE993884.1.gene8.p01|FEATURES|blaZ|beta-lactam|blaZ	mecC-type BlaZ	3005097	deeparg
gi:969849885:ref:WP_058610748.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
gi:490520132:ref:WP_004385610.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
KF513179.1.gene1.p1|FEATURES|TEM-211|beta-lactam|TEM	TEM-211	3001388	deeparg
ZP_03612802|FEATURES|bacA|bacitracin|bacA	bacA	3002986	deeparg
gi:974633548:ref:WP_059220222.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
JQ768046.1.gene8.p1|FEATURES|major_facilitator_superfamily_transporter|multidrug|major_facilitator_superfamily_transporter	facT	3001313	deeparg
FJ666066.1.gene1.p1|FEATURES|PDC-3|beta-lactam|PDC	PDC-3	3002500	deeparg
gi:498521979:ref:WP_010821797.1:|FEATURES|lsa|MLS|lsa	lsaA	3000300	deeparg
gi:485872555:ref:WP_001469398.1:|FEATURES|mexX|multidrug|mexX	AcrE	3000499	deeparg
gi:872711023:ref:WP_048561871.1:|FEATURES|class_A|beta-lactam|class_A	BcI	3002877	deeparg
YP_001174764|FEATURES|emrD|multidrug|emrD	bcr-1	3003801	deeparg
CP000034.1.gene4477.p01|FEATURES|bacterial_regulatory_protein_LuxR|unclassified|bacterial_regulatory_protein_LuxR	evgA	3000832	deeparg
gi:691126622:ref:WP_032043669.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
gi:730665014:ref:WP_034066709.1:|FEATURES|tetR|tetracycline|tetR	nalC	3000818	deeparg
gi:693049914:ref:WP_032219324.1:|FEATURES|mdtF|multidrug|mdtF	mdtF	3000796	deeparg
gi:487972521:ref:WP_002045418.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
gi:695808225:ref:WP_032722230.1:|FEATURES|aadK|aminoglycoside|aadK	aadK	3002627	deeparg
NC_010558.1.6275977.p01|FEATURES|tetC|tetracycline|tetC	nalD	3000819	deeparg
gi:730560767:ref:WP_034048018.1:|FEATURES|tetR|tetracycline|tetR	nalC	3000818	deeparg
CP000034.1.gene457.p01|FEATURES|acrB|multidrug|acrB	acrB	3000216	deeparg
gi:649725729:gb:AIC64387.1:|FEATURES|CTX-M|beta-lactam|CTX-M	CTX-M-3	3001866	deeparg
gi:738519293:ref:WP_036467771.1:|FEATURES|emrE|multidrug|emrE	qacE	3005009	deeparg
gi:585361853:ref:WP_024243445.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
gi:838699257:gb:KLW82782.1:|FEATURES|sdiA|unclassified|sdiA	sdiA	3000826	deeparg
AF294653.1.gene2.p01|FEATURES|OXA-4|beta-lactam|OXA	OXA-31	3001425	deeparg
gi:973247073:ref:WP_059108098.1:|FEATURES|marR|multidrug|marR	mgrA	3000815	deeparg
AAK69027|FEATURES|mefA|MLS|mefA	mel	3000616	deeparg
gi:686335175:ref:WP_031881860.1:|FEATURES|msrA|MLS|msrA	msrA	3000251	deeparg
ZP_03233797|FEATURES|vanS|glycopeptide|vanS	vanS gene in vanA cluster	3002931	deeparg
gi:85840350:gb:EAQ57607.1:|FEATURES|cmeB|multidrug|cmeB	cmeB	3000784	deeparg
AY136758.1.gene3.p01|FEATURES|aac(6')-I|aminoglycoside|aac(6')-I	AAC(6')-Ib11	3002582	deeparg
AAP97129|FEATURES|class_B|beta-lactam|class_B	cphA8	3003104	deeparg
gi:553764960:ref:WP_023097281.1:|FEATURES|tetR|tetracycline|tetR	nalC	3000818	deeparg
gi:496592990:ref:WP_009288847.1:|FEATURES|mefA|MLS|mefA	mel	3000616	deeparg
gi:491252621:ref:WP_005110805.1:|FEATURES|erm(41)|MLS|erm(41)	Erm(41)	3000603	deeparg
gi:487411471:ref:WP_001679154.1:|FEATURES|arnA|polymyxin|arnA	arnA	3002985	deeparg
gi:758887196:ref:WP_043044983.1:|FEATURES|fosB|fosfomycin|fosB	Staphylococcus aureus FosB	3004661	deeparg
gi:895865878:ref:WP_048974758.1:|FEATURES|macB|MLS|macB	macB	3000535	deeparg
gi:852031615:ref:WP_048261079.1:|FEATURES|macA|MLS|macA	macA	3000533	deeparg
gi:846206765:ref:WP_047956979.1:|FEATURES|class_A|beta-lactam|class_A	Bla1	3000090	deeparg
gi:485832354:ref:WP_001445395.1:|FEATURES|class_C|beta-lactam|class_C	EC-5	3006880	deeparg
EF118171.1.gene4.p01|FEATURES|IMP-19|beta-lactam|IMP	IMP-19	3002210	deeparg
gi:1028110996:ref:WP_063865208.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	cphA2	3003099	deeparg
gi:649725753:gb:AIC64399.1:|FEATURES|CTX-M|beta-lactam|CTX-M	CTX-M-3	3001866	deeparg
gi:7715978:gb:AAF68230.1:AF203972_3|FEATURES|ermF|MLS|ermF	ErmF	3000498	deeparg
AF371964.1.gene1.p1|FEATURES|OXA-118|beta-lactam|OXA	OXA-118	3001768	deeparg
YP_002740275|FEATURES|mdtG|multidrug|mdtG	pmrA	3000822	deeparg
gi:692979871:ref:WP_032170064.1:|FEATURES|arnA|polymyxin|arnA	arnA	3002985	deeparg
AJ309734.2.gene1.p01|FEATURES|OXA-51|beta-lactam|OXA	OXA-51	3001612	deeparg
gi:764452215:ref:WP_044372543.1:|FEATURES|mdtN|multidrug|mdtN	mdtN	3003548	deeparg
gi:928860795:ref:WP_053903606.1:|FEATURES|mdtG|multidrug|mdtG	mdtG	3001329	deeparg
gi:983476950:ref:WP_060634550.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
NP_462120|FEATURES|bacA|bacitracin|bacA	bacA	3002986	deeparg
gi:1031643906:gb:ANG18904.1:|FEATURES|TEM-1|beta-lactam|TEM	TEM-207	3001384	deeparg
gi:884886675:emb:CKI42916.1:|FEATURES|fosB|fosfomycin|fosB	FosB	3000172	deeparg
gi:446657929:ref:WP_000735275.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237	deeparg
YP_002114946|FEATURES|penA|beta-lactam|penA	mecA	3000617	deeparg
EF373973.1.gene1.p01|FEATURES|SHV-97|beta-lactam|SHV	SHV-97	3001149	deeparg
